Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Александровск-Сахалинская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.42%	0.00%	0.00%	0.15%	0.23%	0.08%	0.33%	0.17%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	2	0	0	0	0	0	0	1	0	2	2	3	0					
		0.16%	0.00%	0.00%	1.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.16%	0.16%	0.50%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	544	10	39	8	4	63	29	13	6	22	68	37	96	104	43	2					
		8.61%	6.62%	12.96%	6.30%	5.80%	9.38%	16.11%	5.42%	6.19%	7.64%	10.13%	8.55%	7.84%	8.57%	7.19%	3.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	334	7	17	10	2	45	8	9	4	12	34	31	70	48	35	2					
		5.29%	4.64%	5.65%	7.87%	2.90%	6.70%	4.44%	3.75%	4.12%	4.17%	5.07%	7.16%	5.72%	3.95%	5.85%	3.70%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	1	3	4	0	3	3	2	9	4	4	1	5	11	3	0					
		0.84%	0.66%	0.99%	3.15%	0.00%	0.45%	1.67%	0.83%	9.28%	1.39%	0.60%	0.23%	0.41%	0.91%	0.50%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4208	127	190	86	51	412	120	190	66	200	416	284	833	809	382	42					
		66.59%	84.11%	63.12%	67.72%	73.91%	61.31%	66.67%	79.17%	68.04%	69.44%	61.99%	65.59%	68.06%	66.64%	63.88%	77.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	0	0	1	0	3	1	0	2	2	11	3	20	8	2	0					
		0.84%	0.00%	0.00%	0.79%	0.00%	0.45%	0.56%	0.00%	2.06%	0.69%	1.64%	0.69%	1.63%	0.66%	0.33%	0.00%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
