Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Верховская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227					
		0.36%	0.43%	0.59%	0.64%	0.26%	0.00%	0.00%	0.00%	0.35%	0.44%	0.00%	0.00%	0.80%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.19%	0.23%	0.46%	0.00%	0.54%					
20	3.Политическая партия «Демократическая партия России»	14	2	1	3	1	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0					
		0.12%	0.14%	0.05%	0.21%	0.26%	0.00%	0.00%	0.00%	0.23%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.12%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2357	334	559	331	34	22	14	14	96	91	34	13	30	48	31	48	35	2	35	5	60	37	103	233	31	48	69					
		19.85%	23.69%	30.07%	23.61%	8.81%	13.10%	11.86%	10.77%	11.12%	13.42%	17.99%	6.07%	12.05%	18.05%	14.29%	17.98%	15.84%	4.55%	15.56%	8.33%	17.54%	9.97%	20.08%	26.91%	14.16%	21.33%	18.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	2	9	3	1	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0					
		0.20%	0.14%	0.48%	0.21%	0.26%	0.00%	0.00%	0.77%	0.00%	0.15%	0.53%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.12%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	6	4	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0					
		0.15%	0.43%	0.22%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	2.27%	0.44%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	872	108	151	132	34	29	7	4	58	49	10	21	25	32	10	17	9	0	11	1	13	14	29	54	18	19	17					
		7.34%	7.66%	8.12%	9.42%	8.81%	17.26%	5.93%	3.08%	6.72%	7.23%	5.29%	9.81%	10.04%	12.03%	4.61%	6.37%	4.07%	0.00%	4.89%	1.67%	3.80%	3.77%	5.65%	6.24%	8.22%	8.44%	4.56%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	749	84	124	127	30	8	16	4	47	39	22	23	14	24	8	15	15	2	25	9	23	13	23	10	19	14	11					
		6.31%	5.96%	6.67%	9.06%	7.77%	4.76%	13.56%	3.08%	5.45%	5.75%	11.64%	10.75%	5.62%	9.02%	3.69%	5.62%	6.79%	4.55%	11.11%	15.00%	6.73%	3.50%	4.48%	1.15%	8.68%	6.22%	2.95%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	11	10	6	0	2	0	0	2	4	0	1	0	3	1	0	0	0	1	0	1	0	4	2	1	1	1					
		0.43%	0.78%	0.54%	0.43%	0.00%	1.19%	0.00%	0.00%	0.23%	0.59%	0.00%	0.47%	0.00%	1.13%	0.46%	0.00%	0.00%	0.00%	0.44%	0.00%	0.29%	0.00%	0.78%	0.23%	0.46%	0.44%	0.27%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7438	815	956	756	266	100	78	104	635	469	121	151	166	147	161	178	157	39	138	44	244	295	337	535	139	137	270					
		62.64%	57.80%	51.43%	53.92%	68.91%	59.52%	66.10%	80.00%	73.58%	69.17%	64.02%	70.56%	66.67%	55.26%	74.19%	66.67%	71.04%	88.64%	61.33%	73.33%	71.35%	79.51%	65.69%	61.78%	63.47%	60.89%	72.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	8	6	6	1	0	0	0	0	5	0	1	0	3	0	0	0	0	0	0	0	0	2	2	0	1	0					
		0.29%	0.57%	0.32%	0.43%	0.26%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.47%	0.00%	1.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.23%	0.00%	0.44%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
