Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Гавриловская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	144	25	0	18	17	12	0	9	10	2	2	5	4	2	0	11	5	10	2	10					
		1.88%	1.69%	0.00%	2.67%	1.37%	2.42%	0.00%	2.33%	2.36%	1.28%	0.70%	1.55%	3.70%	1.06%	0.00%	2.67%	1.98%	4.55%	0.78%	3.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	25	6	0	2	5	6	0	0	2	0	0	0	0	0	1	0	0	2	1	0					
		0.33%	0.41%	0.00%	0.30%	0.40%	1.21%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.91%	0.39%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6248	1161	125	526	1140	388	66	314	351	115	269	265	72	108	155	307	218	180	236	252					
		81.73%	78.66%	80.65%	78.16%	91.64%	78.23%	72.53%	81.14%	82.78%	73.72%	94.06%	82.30%	66.67%	57.45%	76.73%	74.51%	86.17%	81.82%	91.47%	85.71%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	13	0	0	3	1	3	0	0	0	0	1	0	0	0	3	2	0	0	0	0					
		0.17%	0.00%	0.00%	0.45%	0.08%	0.60%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	1.49%	0.49%	0.00%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
