Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Красноярская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	769	20	40	30	20	16	10	10	16	10	10	20	35	20	10	15	23	29	22	16	25	19	37	41	30	40	17	40	5	20	5	5	5	10	10	11	15	10	5	10	0	14	5	3	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	616	5	12	13	9	16	2	1	16	10	6	11	20	20	7	15	23	29	22	16	20	19	33	40	30	39	16	37	1	20	5	5	5	10	10	8	15	10	0	8	0	14	5	2	6	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	368	9	20	11	2	5	9	4	6	8	3	17	41	2	6	9	28	16	30	7	8	3	21	9	10	7	1	1	1	9	11	13	1	4	3	5	0	4	4	4	3	2	4	1	5	1					
14	Число погашенных неиспользованных открепительных удостоверений	153	15	28	17	11	0	8	9	0	0	4	9	15	0	3	0	0	0	0	0	5	0	4	1	0	1	1	3	4	0	0	0	0	0	0	3	0	0	5	2	0	0	0	1	4	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	31	1	1	2	1	3	0	0	1	0	1	0	1	0	0	0	1	3	2	0	0	1	1	2	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2982	79	136	110	71	83	34	7	53	44	24	88	233	53	28	73	174	180	168	25	18	130	219	148	51	71	31	29	13	92	29	30	19	44	52	33	41	57	38	20	30	35	18	14	37	20					
		13.30%	13.76%	11.75%	15.05%	12.70%	16.67%	17.35%	9.46%	10.04%	9.02%	8.82%	11.53%	16.97%	8.67%	16.37%	10.61%	15.59%	12.90%	11.86%	8.96%	9.63%	15.15%	15.20%	17.49%	10.81%	14.92%	12.81%	12.83%	7.43%	13.11%	12.45%	12.35%	10.98%	15.71%	17.11%	12.31%	12.65%	15.20%	16.31%	7.60%	28.85%	14.11%	9.00%	11.86%	10.95%	9.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3900	106	231	150	95	91	23	20	76	68	40	174	213	82	21	43	223	264	290	44	39	171	271	150	88	99	47	33	16	137	55	70	27	47	65	52	36	46	14	28	7	39	23	6	51	29					
		17.39%	18.47%	19.97%	20.52%	16.99%	18.27%	11.73%	27.03%	14.39%	13.93%	14.71%	22.80%	15.51%	13.42%	12.28%	6.25%	19.98%	18.92%	20.48%	15.77%	20.86%	19.93%	18.81%	17.73%	18.64%	20.80%	19.42%	14.60%	9.14%	19.52%	23.61%	28.81%	15.61%	16.79%	21.38%	19.40%	11.11%	12.27%	6.01%	10.65%	6.73%	15.73%	11.50%	5.08%	15.09%	13.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	252	7	15	6	8	6	3	1	8	3	0	8	14	3	1	9	12	13	16	3	1	11	21	15	4	3	1	1	0	11	5	3	3	4	7	2	4	3	3	1	0	2	3	1	6	1					
		1.12%	1.22%	1.30%	0.82%	1.43%	1.20%	1.53%	1.35%	1.52%	0.61%	0.00%	1.05%	1.02%	0.49%	0.58%	1.31%	1.08%	0.93%	1.13%	1.08%	0.53%	1.28%	1.46%	1.77%	0.85%	0.63%	0.41%	0.44%	0.00%	1.57%	2.15%	1.23%	1.73%	1.43%	2.30%	0.75%	1.23%	0.80%	1.29%	0.38%	0.00%	0.81%	1.50%	0.85%	1.78%	0.48%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4451	124	258	149	135	116	40	13	83	58	71	171	292	145	30	104	230	313	285	61	32	156	238	153	92	105	32	64	11	121	47	43	64	50	40	46	75	99	35	78	11	35	37	25	56	28					
		19.85%	21.60%	22.30%	20.38%	24.15%	23.29%	20.41%	17.57%	15.72%	11.89%	26.10%	22.41%	21.27%	23.73%	17.54%	15.12%	20.61%	22.44%	20.13%	21.86%	17.11%	18.18%	16.52%	18.09%	19.49%	22.06%	13.22%	28.32%	6.29%	17.24%	20.17%	17.70%	36.99%	17.86%	13.16%	17.16%	23.15%	26.40%	15.02%	29.66%	10.58%	14.11%	18.50%	21.19%	16.57%	13.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	520	21	34	23	18	13	9	0	17	4	4	42	19	7	3	14	28	35	38	8	2	22	38	20	7	3	0	6	1	10	4	11	2	7	7	6	5	5	4	5	1	7	4	1	4	1					
		2.32%	3.66%	2.94%	3.15%	3.22%	2.61%	4.59%	0.00%	3.22%	0.82%	1.47%	5.50%	1.38%	1.15%	1.75%	2.03%	2.51%	2.51%	2.68%	2.87%	1.07%	2.56%	2.64%	2.36%	1.48%	0.63%	0.00%	2.65%	0.57%	1.42%	1.72%	4.53%	1.16%	2.50%	2.30%	2.24%	1.54%	1.33%	1.72%	1.90%	0.96%	2.82%	2.00%	0.85%	1.18%	0.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9749	220	449	272	214	177	78	31	287	303	128	267	569	300	82	432	428	564	572	119	90	342	608	345	221	192	128	89	132	306	88	81	57	123	125	118	157	150	132	126	55	120	106	62	179	125					
		43.47%	38.33%	38.81%	37.21%	38.28%	35.54%	39.80%	41.89%	54.36%	62.09%	47.06%	34.99%	41.44%	49.10%	47.95%	62.79%	38.35%	40.43%	40.40%	42.65%	48.13%	39.86%	42.19%	40.78%	46.82%	40.34%	52.89%	39.38%	75.43%	43.59%	37.77%	33.33%	32.95%	43.93%	41.12%	44.03%	48.46%	40.00%	56.65%	47.91%	52.88%	48.39%	53.00%	52.54%	52.96%	59.81%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	72	1	6	2	6	0	2	0	0	2	0	2	5	1	0	3	2	3	5	3	0	1	12	3	1	0	0	2	0	3	0	1	1	0	1	0	0	0	0	2	0	1	1	0	0	0					
		0.32%	0.17%	0.52%	0.27%	1.07%	0.00%	1.02%	0.00%	0.00%	0.41%	0.00%	0.26%	0.36%	0.16%	0.00%	0.44%	0.18%	0.22%	0.35%	1.08%	0.00%	0.12%	0.83%	0.35%	0.21%	0.00%	0.00%	0.88%	0.00%	0.43%	0.00%	0.41%	0.58%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.40%	0.50%	0.00%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
