10	Число действительных избирательных бюллетеней	81389	1180	1382	1449	1339	961	1177	1353	1257	795	1216	973	944	1660	533	1302	1506	1511	839	887	1164	1230	693	1139	1087	821	1263	1103	1070	1408	1314	1418	1571	1584	1119	1131	1323	1115	884	1237	1416	1486	1276	1335	1535	1337	1112	955	1310	1301	882	903	982	773	1224	1303	1126	1455	1562	1410	1549	1107	1041	1188	1334	332	1273	797	81	366	112	261	123	173	1031									
11	Число полученных открепительных  удостоверений	2620	30	40	30	25	30	40	40	35	20	35	25	25	45	30	25	40	50	35	25	35	30	25	25	25	25	40	30	30	40	35	90	40	45	60	35	35	30	30	35	40	45	180	140	60	25	30	25	30	30	25	40	25	20	45	40	35	35	45	40	45	30	40	35	35	20	35	30	0	0	0	0	0	0	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1986	24	16	29	24	29	20	31	24	11	26	11	20	30	16	24	31	44	26	19	26	21	14	21	21	17	31	18	17	27	25	70	33	41	43	34	29	23	27	20	35	36	149	92	51	16	27	18	24	24	21	20	21	13	45	25	30	31	40	35	39	16	22	22	35	8	24	30	0	0	0	0	0	0	24									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2184	16	31	41	28	15	22	14	14	27	20	28	15	25	13	22	36	58	31	33	22	37	16	31	28	19	34	22	19	46	77	55	31	26	27	42	36	27	22	27	47	27	42	39	31	40	30	23	0	57	27	35	40	20	35	29	32	49	23	61	30	15	19	22	16	11	25	22	14	88	11	30	22	15	24									
14	Число неиспользованных открепительных удостоверений	634	6	24	1	1	1	20	9	11	9	9	14	5	15	14	1	9	6	9	6	9	9	11	4	4	8	9	12	13	13	10	20	7	4	17	1	6	7	3	15	5	9	31	48	9	9	3	7	6	6	4	20	4	7	0	15	5	4	5	5	6	14	18	13	0	12	11	0	0	0	0	0	0	0	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	59	2	0	1	0	0	0	2	0	1	0	1	0	2	0	2	2	2	0	0	2	2	0	0	1	0	0	0	1	2	1	0	1	3	1	0	1	1	0	2	1	0	0	1	1	0	2	2	1	1	1	0	0	1	1	1	0	4	0	2	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	6609	102	111	113	93	92	92	113	81	80	111	70	61	139	53	100	119	143	67	87	99	101	66	73	111	83	82	62	78	89	85	95	90	100	77	94	113	91	79	140	129	98	127	125	93	115	87	73	121	107	77	66	73	77	111	113	112	141	131	124	131	99	95	106	114	34	97	55	4	20	5	15	12	14	73									
		8.01%	8.57%	7.96%	7.71%	6.86%	9.42%	7.74%	8.22%	6.35%	9.99%	8.97%	7.13%	6.41%	8.31%	9.80%	6.75%	7.81%	9.38%	7.90%	9.75%	8.39%	8.11%	9.38%	6.33%	10.05%	10.06%	6.42%	5.54%	7.20%	6.24%	6.39%	6.58%	5.65%	6.26%	6.80%	8.13%	8.43%	8.00%	8.87%	11.16%	8.99%	6.55%	9.81%	9.30%	6.02%	8.46%	7.76%	7.59%	9.13%	8.16%	8.65%	7.23%	7.33%	9.82%	8.97%	8.59%	9.77%	9.59%	8.27%	8.66%	8.15%	8.84%	9.02%	8.83%	8.44%	10.18%	7.54%	6.86%	4.88%	5.42%	4.42%	5.70%	9.76%	7.69%	7.03%									
20	Зюганов Геннадий Андреевич	14191	232	278	293	277	191	218	265	260	123	242	206	187	311	61	253	241	237	122	138	194	240	129	173	199	141	243	197	181	268	250	282	334	285	232	222	239	187	144	195	226	262	201	181	253	231	183	157	213	210	169	155	157	143	205	239	195	236	287	212	292	142	106	145	224	35	209	100	21	59	18	11	14	22	208									
		17.19%	19.50%	19.94%	19.99%	20.43%	19.55%	18.35%	19.27%	20.39%	15.36%	19.56%	20.98%	19.66%	18.59%	11.28%	17.08%	15.82%	15.54%	14.39%	15.47%	16.44%	19.26%	18.32%	14.99%	18.01%	17.09%	19.01%	17.61%	16.71%	18.79%	18.80%	19.53%	20.97%	17.85%	20.49%	19.20%	17.84%	16.45%	16.16%	15.54%	15.75%	17.50%	15.52%	13.47%	16.36%	16.99%	16.32%	16.32%	16.08%	16.02%	18.99%	16.98%	15.76%	18.24%	16.56%	18.16%	17.02%	16.04%	18.12%	14.80%	18.17%	12.68%	10.07%	12.08%	16.59%	10.48%	16.24%	12.47%	25.61%	15.99%	15.93%	4.18%	11.38%	12.09%	20.04%									
21	Миронов Сергей Михайлович	4083	58	78	71	71	49	65	70	61	31	89	58	47	85	17	72	58	70	54	53	66	66	26	49	54	48	74	60	42	50	54	62	85	92	72	68	60	55	50	40	84	89	73	75	80	63	53	57	78	77	41	51	60	37	73	74	54	63	62	65	82	45	37	38	44	8	45	28	5	16	7	17	6	14	52									
		4.95%	4.87%	5.60%	4.84%	5.24%	5.02%	5.47%	5.09%	4.78%	3.87%	7.19%	5.91%	4.94%	5.08%	3.14%	4.86%	3.81%	4.59%	6.37%	5.94%	5.59%	5.30%	3.69%	4.25%	4.89%	5.82%	5.79%	5.36%	3.88%	3.51%	4.06%	4.29%	5.34%	5.76%	6.36%	5.88%	4.48%	4.84%	5.61%	3.19%	5.85%	5.95%	5.64%	5.58%	5.17%	4.63%	4.73%	5.93%	5.89%	5.87%	4.61%	5.59%	6.02%	4.72%	5.90%	5.62%	4.71%	4.28%	3.91%	4.54%	5.10%	4.02%	3.51%	3.17%	3.26%	2.40%	3.50%	3.49%	6.10%	4.34%	6.19%	6.46%	4.88%	7.69%	5.01%									
22	Прохоров Михаил Дмитриевич	10758	134	175	193	133	95	127	181	176	104	151	98	110	213	74	166	198	188	122	89	155	221	59	133	147	100	214	196	185	247	223	271	200	217	167	172	182	152	105	136	215	185	176	243	252	162	100	92	175	185	124	102	108	96	179	185	141	242	244	194	187	105	92	119	205	35	88	46	8	36	16	30	12	9	161									
		13.03%	11.26%	12.55%	13.17%	9.81%	9.72%	10.69%	13.16%	13.80%	12.98%	12.21%	9.98%	11.57%	12.73%	13.68%	11.21%	13.00%	12.33%	14.39%	9.98%	13.14%	17.74%	8.38%	11.53%	13.30%	12.12%	16.74%	17.52%	17.08%	17.32%	16.77%	18.77%	12.55%	13.59%	14.75%	14.88%	13.58%	13.37%	11.78%	10.84%	14.98%	12.36%	13.59%	18.08%	16.30%	11.91%	8.92%	9.56%	13.21%	14.11%	13.93%	11.17%	10.84%	12.24%	14.46%	14.06%	12.30%	16.45%	15.40%	13.55%	11.64%	9.38%	8.74%	9.92%	15.19%	10.48%	6.84%	5.74%	9.76%	9.76%	14.16%	11.41%	9.76%	4.95%	15.51%									
23	Путин Владимир Владимирович	45748	654	740	779	765	534	675	724	679	457	623	541	539	912	328	711	890	873	474	520	650	602	413	711	576	449	650	588	584	754	702	708	862	890	571	575	729	630	506	726	762	852	699	711	857	766	689	576	723	722	471	529	584	420	656	692	624	773	838	815	857	716	711	780	747	220	834	568	43	235	66	188	79	114	537									
		55.41%	54.96%	53.08%	53.14%	56.42%	54.66%	56.82%	52.65%	53.25%	57.05%	50.36%	55.09%	56.68%	54.51%	60.63%	48.01%	58.44%	57.25%	55.90%	58.30%	55.08%	48.31%	58.66%	61.61%	52.13%	54.42%	50.86%	52.55%	53.92%	52.88%	52.78%	49.03%	54.11%	55.73%	50.44%	49.74%	54.40%	55.41%	56.79%	57.85%	53.10%	56.91%	53.98%	52.90%	55.43%	56.32%	61.46%	59.88%	54.57%	55.07%	52.92%	57.94%	58.63%	53.57%	52.99%	52.58%	54.45%	52.55%	52.90%	56.91%	53.33%	63.93%	67.52%	65.00%	55.33%	65.87%	64.80%	70.82%	52.44%	63.69%	58.41%	71.48%	64.23%	62.64%	51.73%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
