Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Юхновская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	148	0	26	22	7	5	5	5	5	10	8	5	5	7	6	14	3	6	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	78	0	11	16	11	6	1	0	3	1	1	3	5	5	2	6	1	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	324	10	63	73	22	18	14	4	5	29	7	12	8	5	10	9	7	11	17					
		4.28%	3.89%	5.23%	3.95%	2.47%	6.27%	7.04%	2.65%	1.54%	10.36%	3.91%	6.03%	3.04%	2.26%	3.52%	2.42%	5.83%	7.48%	4.84%					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	0	11	11	11	2	1	0	0	0	0	2	2	0	2	0	2	0	3					
		0.62%	0.00%	0.91%	0.60%	1.23%	0.70%	0.50%	0.00%	0.00%	0.00%	0.00%	1.01%	0.76%	0.00%	0.70%	0.00%	1.67%	0.00%	0.85%					
20	3.Политическая партия «Демократическая партия России»	12	1	0	3	2	2	0	1	0	0	0	0	0	1	1	0	0	0	1					
		0.16%	0.39%	0.00%	0.16%	0.22%	0.70%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.35%	0.00%	0.00%	0.00%	0.28%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	903	18	173	309	75	38	32	8	42	21	11	14	20	24	20	55	10	18	15					
		11.92%	7.00%	14.37%	16.73%	8.41%	13.24%	16.08%	5.30%	12.92%	7.50%	6.15%	7.04%	7.60%	10.86%	7.04%	14.78%	8.33%	12.24%	4.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	0	4	5	1	0	0	1	0	1	3	1	0	1	0	0	0	1	4					
		0.29%	0.00%	0.33%	0.27%	0.11%	0.00%	0.00%	0.66%	0.00%	0.36%	1.68%	0.50%	0.00%	0.45%	0.00%	0.00%	0.00%	0.68%	1.14%					
23	6.Политическая партия «Партия социальной справедливости»	11	1	1	0	4	0	0	0	0	2	0	0	1	1	0	1	0	0	0					
		0.15%	0.39%	0.08%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.38%	0.45%	0.00%	0.27%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	698	8	130	164	101	32	10	15	40	19	20	6	13	18	18	30	20	13	41					
		9.21%	3.11%	10.80%	8.88%	11.32%	11.15%	5.03%	9.93%	12.31%	6.79%	11.17%	3.02%	4.94%	8.14%	6.34%	8.06%	16.67%	8.84%	11.68%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	428	5	81	138	49	13	8	5	13	13	11	8	11	3	17	16	8	17	12					
		5.65%	1.95%	6.73%	7.47%	5.49%	4.53%	4.02%	3.31%	4.00%	4.64%	6.15%	4.02%	4.18%	1.36%	5.99%	4.30%	6.67%	11.56%	3.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	45	5	7	8	6	2	1	0	0	2	1	0	0	2	4	0	4	2	1					
		0.59%	1.95%	0.58%	0.43%	0.67%	0.70%	0.50%	0.00%	0.00%	0.71%	0.56%	0.00%	0.00%	0.90%	1.41%	0.00%	3.33%	1.36%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4980	207	718	1114	604	167	130	117	221	188	126	156	199	162	210	255	66	83	257					
		65.72%	80.54%	59.63%	60.31%	67.71%	58.19%	65.33%	77.48%	68.00%	67.14%	70.39%	78.39%	75.67%	73.30%	73.94%	68.55%	55.00%	56.46%	73.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	2	11	15	5	9	1	0	1	3	0	0	1	2	0	3	1	0	0					
		0.71%	0.78%	0.91%	0.81%	0.56%	3.14%	0.50%	0.00%	0.31%	1.07%	0.00%	0.00%	0.38%	0.90%	0.00%	0.81%	0.83%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
