Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Краснощековская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	93	5	5	12	6	6	1	3	4	8	2	4	4	1	6	5	2	8	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	64	2	3	1	4	5	1	2	0	2	9	4	5	8	7	3	4	1	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	2	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	1225	100	82	38	54	30	48	122	20	125	93	75	74	103	87	88	20	27	33	6					
		10.82%	9.25%	7.74%	4.11%	14.36%	7.16%	23.08%	15.10%	10.58%	17.27%	10.09%	15.34%	15.04%	15.58%	15.43%	8.43%	4.30%	8.97%	6.83%	5.22%					
19	2.Всероссийская политическая партия «Гражданская Сила»	26	2	2	2	0	1	1	5	1	0	2	2	1	2	1	0	1	0	2	1					
		0.23%	0.19%	0.19%	0.22%	0.00%	0.24%	0.48%	0.62%	0.53%	0.00%	0.22%	0.41%	0.20%	0.30%	0.18%	0.00%	0.22%	0.00%	0.41%	0.87%					
20	3.Политическая партия «Демократическая партия России»	15	1	0	1	0	1	0	0	0	1	3	1	4	0	0	2	1	0	0	0					
		0.13%	0.09%	0.00%	0.11%	0.00%	0.24%	0.00%	0.00%	0.00%	0.14%	0.33%	0.20%	0.81%	0.00%	0.00%	0.19%	0.22%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2128	196	190	154	70	68	41	136	31	138	229	134	120	145	98	179	77	53	63	6					
		18.79%	18.13%	17.92%	16.67%	18.62%	16.23%	19.71%	16.83%	16.40%	19.06%	24.84%	27.40%	24.39%	21.94%	17.38%	17.15%	16.56%	17.61%	13.04%	5.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	36	3	3	8	2	1	0	0	0	4	0	0	2	2	0	4	3	4	0	0					
		0.32%	0.28%	0.28%	0.87%	0.53%	0.24%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.41%	0.30%	0.00%	0.38%	0.65%	1.33%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	37	6	6	3	1	3	1	3	1	3	1	2	1	0	0	4	0	0	2	0					
		0.33%	0.56%	0.57%	0.32%	0.27%	0.72%	0.48%	0.37%	0.53%	0.41%	0.11%	0.41%	0.20%	0.00%	0.00%	0.38%	0.00%	0.00%	0.41%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	823	94	109	62	29	18	12	60	16	37	64	23	49	32	48	79	33	10	38	10					
		7.27%	8.70%	10.28%	6.71%	7.71%	4.30%	5.77%	7.43%	8.47%	5.11%	6.94%	4.70%	9.96%	4.84%	8.51%	7.57%	7.10%	3.32%	7.87%	8.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	959	97	91	70	21	22	11	72	19	90	87	35	9	63	66	122	35	27	19	3					
		8.47%	8.97%	8.58%	7.58%	5.59%	5.25%	5.29%	8.91%	10.05%	12.43%	9.44%	7.16%	1.83%	9.53%	11.70%	11.69%	7.53%	8.97%	3.93%	2.61%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	3	6	4	0	2	1	8	2	4	3	2	2	6	1	8	1	0	3	0					
		0.49%	0.28%	0.57%	0.43%	0.00%	0.48%	0.48%	0.99%	1.06%	0.55%	0.33%	0.41%	0.41%	0.91%	0.18%	0.77%	0.22%	0.00%	0.62%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5885	569	555	569	196	261	90	391	98	312	427	215	228	305	259	544	285	177	318	86					
		51.96%	52.64%	52.36%	61.58%	52.13%	62.29%	43.27%	48.39%	51.85%	43.09%	46.31%	43.97%	46.34%	46.14%	45.92%	52.11%	61.29%	58.80%	65.84%	74.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	3	2	3	1	4	1	1	0	2	4	0	0	1	0	1	2	0	1	1					
		0.24%	0.28%	0.19%	0.32%	0.27%	0.95%	0.48%	0.12%	0.00%	0.28%	0.43%	0.00%	0.00%	0.15%	0.00%	0.10%	0.43%	0.00%	0.21%	0.87%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
