Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Пугачевская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	733	10	11	5	43	4	2	11	4	9	25	20	11	12	7	11	8	3	7	4	21	10	15	18	23	18	22	26	4	15	28	31	22	23	19	11	18	18	23	11	7	10	11	56	25	25	16					
		2.13%	1.79%	1.42%	0.67%	2.78%	0.85%	0.89%	2.06%	0.70%	1.58%	3.09%	2.05%	1.68%	1.64%	1.11%	1.07%	1.00%	0.42%	1.45%	0.74%	2.49%	1.60%	2.06%	3.06%	5.16%	2.44%	2.66%	3.23%	1.52%	1.75%	2.41%	4.78%	2.39%	2.25%	2.61%	1.17%	2.46%	5.00%	2.05%	1.26%	0.89%	1.53%	2.16%	4.85%	5.57%	2.28%	1.33%					
19	. Малышкин Олег Александрович	586	14	17	0	32	16	2	7	6	8	13	17	8	5	8	15	11	11	10	12	11	4	18	6	8	18	19	16	3	9	29	7	18	8	7	9	7	7	15	23	10	8	10	40	14	27	23					
		1.70%	2.51%	2.20%	0.00%	2.07%	3.42%	0.89%	1.31%	1.05%	1.41%	1.61%	1.74%	1.23%	0.68%	1.27%	1.45%	1.38%	1.53%	2.07%	2.22%	1.30%	0.64%	2.48%	1.02%	1.79%	2.44%	2.30%	1.99%	1.14%	1.05%	2.49%	1.08%	1.96%	0.78%	0.96%	0.96%	0.96%	1.94%	1.34%	2.64%	1.28%	1.22%	1.96%	3.47%	3.12%	2.46%	1.92%					
20	. Миронов Сергей Михайлович	149	4	6	2	21	3	0	2	6	5	2	3	3	1	2	3	3	1	0	3	4	7	2	1	2	3	2	4	3	2	7	2	2	5	3	3	1	1	6	4	0	4	0	2	3	0	6					
		0.43%	0.72%	0.78%	0.27%	1.36%	0.64%	0.00%	0.37%	1.05%	0.88%	0.25%	0.31%	0.46%	0.14%	0.32%	0.29%	0.38%	0.14%	0.00%	0.55%	0.47%	1.12%	0.28%	0.17%	0.45%	0.41%	0.24%	0.50%	1.14%	0.23%	0.60%	0.31%	0.22%	0.49%	0.41%	0.32%	0.14%	0.28%	0.54%	0.46%	0.00%	0.61%	0.00%	0.17%	0.67%	0.00%	0.50%					
21	. Путин Владимир Владимирович	26301	452	647	605	1063	359	183	441	456	388	594	789	508	587	580	859	645	663	391	460	646	470	564	440	325	486	622	537	220	634	847	420	609	814	469	821	594	257	903	682	568	437	314	866	259	883	944					
		76.38%	81.00%	83.59%	80.67%	68.76%	76.71%	81.70%	82.43%	79.72%	68.19%	73.51%	80.92%	77.79%	80.19%	92.21%	83.24%	80.73%	91.96%	80.79%	85.03%	76.63%	75.32%	77.58%	74.83%	72.87%	65.76%	75.30%	66.71%	83.65%	74.15%	72.77%	64.71%	66.20%	79.73%	64.42%	87.43%	81.26%	71.39%	80.62%	78.30%	72.54%	66.82%	61.57%	75.04%	57.68%	80.49%	78.67%					
22	. Хакамада Ирина Муцуовна	360	6	6	2	17	3	2	3	1	4	6	11	3	1	6	4	7	4	10	6	4	4	2	10	6	18	7	10	1	12	19	6	18	8	14	4	8	6	5	6	11	8	5	22	6	17	21					
		1.05%	1.08%	0.78%	0.27%	1.10%	0.64%	0.89%	0.56%	0.17%	0.70%	0.74%	1.13%	0.46%	0.14%	0.95%	0.39%	0.88%	0.55%	2.07%	1.11%	0.47%	0.64%	0.28%	1.70%	1.35%	2.44%	0.85%	1.24%	0.38%	1.40%	1.63%	0.92%	1.96%	0.78%	1.92%	0.43%	1.09%	1.67%	0.45%	0.69%	1.40%	1.22%	0.98%	1.91%	1.34%	1.55%	1.75%					
23	. Харитонов Николай Михайлович	5336	64	81	126	317	74	28	67	83	144	143	108	111	107	19	132	76	29	59	50	143	124	80	94	74	184	125	193	27	170	194	122	229	146	204	78	85	58	166	131	165	174	84	136	130	116	86					
		15.50%	11.47%	10.47%	16.80%	20.50%	15.81%	12.50%	12.52%	14.51%	25.31%	17.70%	11.08%	17.00%	14.62%	3.02%	12.79%	9.51%	4.02%	12.19%	9.24%	16.96%	19.87%	11.00%	15.99%	16.59%	24.90%	15.13%	23.98%	10.27%	19.88%	16.67%	18.80%	24.89%	14.30%	28.02%	8.31%	11.63%	16.11%	14.82%	15.04%	21.07%	26.61%	16.47%	11.79%	28.95%	10.57%	7.17%					
																																																					
24	Против всех	514	8	6	8	47	7	6	2	10	7	15	16	9	5	7	3	9	8	5	5	4	2	12	14	7	11	19	17	5	6	20	11	22	10	11	8	12	6	2	9	11	10	9	32	11	23	27					
		1.49%	1.43%	0.78%	1.07%	3.04%	1.50%	2.68%	0.37%	1.75%	1.23%	1.86%	1.64%	1.38%	0.68%	1.11%	0.29%	1.13%	1.11%	1.03%	0.92%	0.47%	0.32%	1.65%	2.38%	1.57%	1.49%	2.30%	2.11%	1.90%	0.70%	1.72%	1.69%	2.39%	0.98%	1.51%	0.85%	1.64%	1.67%	0.18%	1.03%	1.40%	1.53%	1.76%	2.77%	2.45%	2.10%	2.25%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
