Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Ленинская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642					
		70.11%	61.61%	67.24%	70.63%	74.17%	62.50%	63.83%	71.05%	74.74%	59.60%	65.60%	75.35%	70.72%	87.41%	83.17%	88.95%	83.16%	62.07%	70.93%	77.78%	78.83%	72.57%	77.71%	75.56%	71.89%	76.17%	75.17%	72.83%	71.32%	71.76%	74.44%	70.69%	66.34%	73.98%	73.72%	65.26%	67.83%	74.77%	70.86%	75.95%	70.50%	65.25%	65.46%	70.35%	72.92%	69.02%	69.46%					
22	. Хакамада Ирина Муцуовна	841	44	39	23	18	39	27	9	14	49	39	11	29	4	4	0	1	5	7	1	13	33	25	7	10	6	2	4	42	17	21	25	18	0	3	25	72	12	6	7	17	18	7	26	9	10	43					
		3.05%	3.41%	3.06%	3.69%	1.92%	4.97%	3.64%	1.69%	2.04%	4.29%	3.91%	2.20%	5.11%	2.80%	1.27%	0.00%	0.35%	2.87%	1.87%	1.59%	2.73%	4.53%	2.63%	3.11%	2.49%	2.34%	1.38%	2.31%	4.10%	2.34%	2.16%	3.02%	4.39%	0.00%	1.02%	2.34%	4.59%	2.78%	1.99%	1.56%	4.44%	2.83%	2.81%	3.02%	1.59%	2.14%	3.68%					
23	. Харитонов Николай Михайлович	4047	283	217	96	97	146	153	81	52	251	161	49	74	4	25	12	29	36	48	10	49	78	86	27	53	33	15	28	135	101	138	132	79	33	23	204	172	65	62	46	55	109	58	143	80	68	151					
		14.68%	21.90%	17.05%	15.41%	10.35%	18.62%	20.65%	15.23%	7.59%	22.00%	16.15%	9.82%	13.05%	2.80%	7.94%	6.63%	10.18%	20.69%	12.80%	15.87%	10.27%	10.70%	9.04%	12.00%	13.18%	12.89%	10.34%	16.18%	13.17%	13.91%	14.17%	15.92%	19.27%	16.84%	7.85%	19.10%	10.96%	15.05%	20.53%	10.24%	14.36%	17.14%	23.29%	16.63%	14.16%	14.53%	12.92%					
																																																					
24	Против всех	1103	56	55	26	42	44	30	18	26	57	57	18	21	4	4	2	7	3	15	2	15	22	31	9	15	6	5	4	46	21	27	27	20	5	17	41	116	12	7	7	8	25	7	23	14	18	68					
		4.00%	4.33%	4.32%	4.17%	4.48%	5.61%	4.05%	3.38%	3.80%	5.00%	5.72%	3.61%	3.70%	2.80%	1.27%	1.10%	2.46%	1.72%	4.00%	3.17%	3.14%	3.02%	3.26%	4.00%	3.73%	2.34%	3.45%	2.31%	4.49%	2.89%	2.77%	3.26%	4.88%	2.55%	5.80%	3.84%	7.39%	2.78%	2.32%	1.56%	2.09%	3.93%	2.81%	2.67%	2.48%	3.85%	5.82%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
