Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Район Орехово-Борисово Южное																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1846	УИК №1847	УИК №1848	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874	УИК №1875	УИК №1876	УИК №1877	УИК №1878	УИК №1879	УИК №1880	УИК №1881					
		5.95%	6.25%	6.24%	7.90%	5.20%	5.08%	4.66%	7.23%	5.52%	5.54%	6.51%	5.97%	6.80%	5.95%	6.42%	6.74%	6.96%	6.21%	6.10%	6.93%	5.13%	6.07%	6.22%	5.50%	6.02%	6.51%	4.68%	4.84%	5.13%	4.89%	4.29%	5.23%	5.95%	9.24%	7.47%	3.90%	4.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1104	43	45	28	37	27	23	25	32	32	18	31	28	39	31	22	36	28	27	20	26	41	42	27	36	36	34	27	32	42	26	22	42	30	15	22	32					
		2.22%	3.02%	2.89%	1.87%	2.18%	2.40%	1.98%	1.92%	2.71%	2.68%	1.43%	1.85%	1.96%	2.79%	1.97%	1.57%	2.91%	2.17%	1.87%	1.57%	2.15%	2.76%	2.90%	1.88%	2.43%	2.44%	2.57%	2.21%	2.48%	2.70%	1.85%	1.55%	3.05%	2.07%	1.13%	1.75%	2.08%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3989	143	150	159	128	80	88	114	101	60	117	174	121	100	143	101	106	101	134	90	93	119	107	123	92	129	108	58	99	126	82	94	102	123	131	82	111					
		8.02%	10.05%	9.65%	10.64%	7.56%	7.13%	7.59%	8.77%	8.58%	5.03%	9.30%	10.39%	8.48%	7.17%	9.10%	7.25%	8.58%	7.84%	9.29%	7.09%	7.70%	8.03%	7.39%	8.56%	6.22%	8.75%	8.16%	4.76%	7.69%	8.11%	5.86%	6.64%	7.40%	8.48%	9.89%	6.53%	7.22%					
22	"5. ""За Русь Святую"""	259	7	4	7	6	7	3	8	7	9	7	11	3	13	9	10	5	5	4	7	7	8	5	9	9	7	7	4	12	9	6	6	10	8	9	6	5					
		0.52%	0.49%	0.25%	0.46%	0.35%	0.62%	0.25%	0.61%	0.59%	0.75%	0.55%	0.65%	0.21%	0.93%	0.57%	0.71%	0.40%	0.38%	0.27%	0.55%	0.57%	0.54%	0.34%	0.62%	0.60%	0.47%	0.52%	0.32%	0.93%	0.57%	0.42%	0.42%	0.72%	0.55%	0.67%	0.47%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	110	3	3	0	4	2	2	1	4	4	8	5	2	3	2	2	2	4	2	2	1	2	1	3	3	4	4	2	1	2	9	3	4	3	5	3	5					
		0.22%	0.21%	0.19%	0.0%	0.23%	0.17%	0.17%	0.07%	0.33%	0.33%	0.63%	0.29%	0.14%	0.21%	0.12%	0.14%	0.16%	0.31%	0.13%	0.15%	0.08%	0.13%	0.06%	0.20%	0.20%	0.27%	0.30%	0.16%	0.07%	0.12%	0.64%	0.21%	0.29%	0.20%	0.37%	0.23%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	906	24	19	17	39	21	13	25	13	17	36	27	20	28	32	18	16	21	26	21	17	27	29	27	31	33	29	23	33	36	26	25	26	21	28	28	34					
		1.82%	1.68%	1.22%	1.13%	2.30%	1.87%	1.12%	1.92%	1.10%	1.42%	2.86%	1.61%	1.40%	2.00%	2.03%	1.29%	1.29%	1.63%	1.80%	1.65%	1.40%	1.82%	2.00%	1.88%	2.09%	2.24%	2.19%	1.88%	2.56%	2.31%	1.85%	1.76%	1.88%	1.44%	2.11%	2.23%	2.21%					
25	"8. ""Народно-республиканская партия России"""	29	0	2	0	1	1	0	1	0	1	0	0	1	4	1	0	0	0	1	1	0	2	1	0	1	3	0	0	0	1	2	3	0	0	0	1	1					
		0.05%	0.0%	0.12%	0.0%	0.05%	0.08%	0.0%	0.07%	0.0%	0.08%	0.0%	0.0%	0.07%	0.28%	0.06%	0.0%	0.0%	0.0%	0.06%	0.07%	0.0%	0.13%	0.06%	0.0%	0.06%	0.20%	0.0%	0.0%	0.0%	0.06%	0.14%	0.21%	0.0%	0.0%	0.0%	0.07%	0.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	367	11	9	13	14	8	6	6	5	4	6	15	5	9	14	11	10	7	14	8	4	14	14	18	6	15	11	9	10	8	10	12	8	12	10	13	18					
		0.73%	0.77%	0.57%	0.87%	0.82%	0.71%	0.51%	0.46%	0.42%	0.33%	0.47%	0.89%	0.35%	0.64%	0.89%	0.78%	0.80%	0.54%	0.97%	0.63%	0.33%	0.94%	0.96%	1.25%	0.40%	1.01%	0.83%	0.73%	0.77%	0.51%	0.71%	0.84%	0.58%	0.82%	0.75%	1.03%	1.17%					
27	"10. ""Аграрная партия России"""	820	19	29	24	51	16	21	15	10	25	21	29	17	31	19	31	17	14	23	16	22	26	19	19	21	32	17	23	20	33	20	22	22	32	18	22	24					
		1.64%	1.33%	1.86%	1.60%	3.01%	1.42%	1.81%	1.15%	0.84%	2.09%	1.66%	1.73%	1.19%	2.22%	1.20%	2.22%	1.37%	1.08%	1.59%	1.26%	1.82%	1.75%	1.31%	1.32%	1.42%	2.17%	1.28%	1.88%	1.55%	2.12%	1.43%	1.55%	1.59%	2.20%	1.35%	1.75%	1.56%					
28	"11. ""Истинные патриоты России"""	56	0	0	4	5	1	1	1	1	0	1	1	2	0	1	1	1	0	0	3	1	0	3	0	5	1	1	4	0	0	1	9	3	0	1	2	2					
		0.11%	0.0%	0.0%	0.26%	0.29%	0.08%	0.08%	0.07%	0.08%	0.0%	0.07%	0.05%	0.14%	0.0%	0.06%	0.07%	0.08%	0.0%	0.0%	0.23%	0.08%	0.0%	0.20%	0.0%	0.33%	0.06%	0.07%	0.32%	0.0%	0.0%	0.07%	0.63%	0.21%	0.0%	0.07%	0.15%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	654	17	24	30	19	13	15	18	12	17	14	20	16	16	24	21	18	11	24	23	14	20	16	27	9	18	19	16	13	16	29	13	17	7	26	21	21					
		1.31%	1.19%	1.54%	2.00%	1.12%	1.15%	1.29%	1.38%	1.01%	1.42%	1.11%	1.19%	1.12%	1.14%	1.52%	1.50%	1.45%	0.85%	1.66%	1.81%	1.15%	1.35%	1.10%	1.88%	0.60%	1.22%	1.43%	1.31%	1.01%	1.03%	2.07%	0.91%	1.23%	0.48%	1.96%	1.67%	1.36%					
30	"13. ""Демократическая партия России"""	62	1	2	3	2	1	2	0	3	0	0	0	1	0	3	2	1	3	1	1	1	1	1	2	2	4	3	0	3	6	1	0	2	3	3	3	1					
		0.12%	0.07%	0.12%	0.20%	0.11%	0.08%	0.17%	0.0%	0.25%	0.0%	0.0%	0.0%	0.07%	0.0%	0.19%	0.14%	0.08%	0.23%	0.06%	0.07%	0.08%	0.06%	0.06%	0.13%	0.13%	0.27%	0.22%	0.0%	0.23%	0.38%	0.07%	0.0%	0.14%	0.20%	0.22%	0.23%	0.06%					
31	"14. ""Великая Россия - Евразийский Союз"""	128	4	6	7	3	5	3	3	6	0	3	4	10	5	6	4	4	3	2	1	2	5	4	3	0	3	0	0	7	2	1	7	7	2	4	2	0					
		0.25%	0.28%	0.38%	0.46%	0.17%	0.44%	0.25%	0.23%	0.50%	0.0%	0.23%	0.23%	0.70%	0.35%	0.38%	0.28%	0.32%	0.23%	0.13%	0.07%	0.16%	0.33%	0.27%	0.20%	0.0%	0.20%	0.0%	0.0%	0.54%	0.12%	0.07%	0.49%	0.50%	0.13%	0.30%	0.15%	0.0%					
32	"15. ""Партия СЛОН"""	96	8	4	2	2	3	1	3	2	1	1	3	0	2	4	2	1	3	2	2	6	3	1	0	2	1	0	3	4	3	2	4	6	7	3	4	1					
		0.19%	0.56%	0.25%	0.13%	0.11%	0.26%	0.08%	0.23%	0.16%	0.08%	0.07%	0.17%	0.0%	0.14%	0.25%	0.14%	0.08%	0.23%	0.13%	0.15%	0.49%	0.20%	0.06%	0.0%	0.13%	0.06%	0.0%	0.24%	0.31%	0.19%	0.14%	0.28%	0.43%	0.48%	0.22%	0.31%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6858	217	222	222	304	142	156	200	157	149	187	245	213	208	198	180	235	216	199	172	197	167	180	200	200	178	163	123	141	204	149	160	187	215	166	187	219					
		13.79%	15.26%	14.28%	14.86%	17.97%	12.65%	13.47%	15.39%	13.33%	12.51%	14.86%	14.63%	14.93%	14.92%	12.60%	12.92%	19.02%	16.77%	13.80%	13.55%	16.32%	11.27%	12.44%	13.92%	13.53%	12.08%	12.32%	10.10%	10.96%	13.13%	10.65%	11.31%	13.58%	14.83%	12.53%	14.90%	14.24%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	63	0	0	1	3	1	0	3	0	1	1	2	5	1	1	2	2	0	2	1	0	5	2	2	1	0	3	2	0	2	4	2	0	3	3	2	6					
		0.12%	0.0%	0.0%	0.06%	0.17%	0.08%	0.0%	0.23%	0.0%	0.08%	0.07%	0.11%	0.35%	0.07%	0.06%	0.14%	0.16%	0.0%	0.13%	0.07%	0.0%	0.33%	0.13%	0.13%	0.06%	0.0%	0.22%	0.16%	0.0%	0.12%	0.28%	0.14%	0.0%	0.20%	0.22%	0.15%	0.39%					
35	"18. ""ЛДПР"""	3871	107	83	98	86	96	88	86	73	94	93	101	96	101	103	105	71	84	114	97	94	115	121	100	144	102	103	127	116	143	163	164	136	126	89	88	164					
		7.78%	7.52%	5.34%	6.56%	5.08%	8.55%	7.59%	6.62%	6.20%	7.89%	7.39%	6.03%	6.73%	7.24%	6.55%	7.53%	5.74%	6.52%	7.91%	7.64%	7.78%	7.76%	8.36%	6.96%	9.74%	6.92%	7.79%	10.43%	9.02%	9.20%	11.65%	11.59%	9.87%	8.69%	6.72%	7.01%	10.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	491	14	16	18	15	7	11	7	6	7	17	15	18	14	13	9	13	11	20	17	11	21	14	16	16	17	8	12	17	16	17	17	17	7	12	9	16					
		0.98%	0.98%	1.02%	1.20%	0.88%	0.62%	0.94%	0.53%	0.50%	0.58%	1.35%	0.89%	1.26%	1.00%	0.82%	0.64%	1.05%	0.85%	1.38%	1.33%	0.91%	1.41%	0.96%	1.11%	1.08%	1.15%	0.60%	0.98%	1.32%	1.03%	1.21%	1.20%	1.23%	0.48%	0.90%	0.71%	1.04%					
37	"20. ""Политическая партия ""Единая Россия"""	18578	503	596	500	584	440	473	492	492	485	454	600	528	525	603	555	405	427	502	488	454	547	565	531	537	548	517	546	478	586	563	552	485	487	491	482	557					
		37.37%	35.37%	38.35%	33.48%	34.53%	39.21%	40.84%	37.87%	41.80%	40.72%	36.08%	35.84%	37.02%	37.66%	38.38%	39.84%	32.79%	33.15%	34.83%	38.45%	37.61%	36.93%	39.07%	36.97%	36.33%	37.20%	39.10%	44.86%	37.16%	37.73%	40.27%	39.03%	35.22%	33.60%	37.08%	38.40%	36.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	0	3	2	2	1	5	2	3	0	0	0	1	0	2	0	4	2	0	0	3	5	0	4	1	2	1	0	3	4	1	0	0	2	1	0	4					
		0.11%	0.0%	0.19%	0.13%	0.11%	0.08%	0.43%	0.15%	0.25%	0.0%	0.0%	0.0%	0.07%	0.0%	0.12%	0.0%	0.32%	0.15%	0.0%	0.0%	0.24%	0.33%	0.0%	0.27%	0.06%	0.13%	0.07%	0.0%	0.23%	0.25%	0.07%	0.0%	0.0%	0.13%	0.07%	0.0%	0.26%					
39	"22. ""Развитие предпринимательства"""	125	2	5	2	4	4	3	3	3	7	4	6	5	4	2	4	0	4	7	5	1	3	5	2	8	1	6	5	2	3	3	0	0	3	3	5	1					
		0.25%	0.14%	0.32%	0.13%	0.23%	0.35%	0.25%	0.23%	0.25%	0.58%	0.31%	0.35%	0.35%	0.28%	0.12%	0.28%	0.0%	0.31%	0.48%	0.39%	0.08%	0.20%	0.34%	0.13%	0.54%	0.06%	0.45%	0.41%	0.15%	0.19%	0.21%	0.0%	0.0%	0.20%	0.22%	0.39%	0.06%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3507	98	112	109	134	84	97	83	82	73	82	133	97	100	119	70	118	143	136	67	88	130	106	108	100	99	86	59	77	103	83	67	98	89	84	77	116					
		7.05%	6.89%	7.20%	7.30%	7.92%	7.48%	8.37%	6.38%	6.96%	6.12%	6.51%	7.94%	6.80%	7.17%	7.57%	5.02%	9.55%	11.10%	9.43%	5.27%	7.29%	8.77%	7.33%	7.52%	6.76%	6.72%	6.50%	4.84%	5.98%	6.63%	5.93%	4.73%	7.11%	6.14%	6.34%	6.13%	7.54%					
																																											
41	Против всех	3609	99	95	97	132	75	74	99	74	101	85	125	110	79	127	107	66	98	83	102	79	97	90	101	123	101	100	76	120	106	119	126	101	114	96	119	113					
		7.26%	6.96%	6.11%	6.49%	7.80%	6.68%	6.39%	7.62%	6.28%	8.48%	6.75%	7.46%	7.71%	5.66%	8.08%	7.68%	5.34%	7.60%	5.75%	8.03%	6.54%	6.54%	6.22%	7.03%	8.32%	6.85%	7.56%	6.24%	9.33%	6.82%	8.51%	8.91%	7.33%	7.86%	7.25%	9.48%	7.35%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
