Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																												
Дата голосования: 07.12.2003 0:00:00																																																												
																																																												
Наименование Избирательной комиссии:    Караидельская																																																												
																																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																												
																																																												
		Сумма	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	6	6	1	5	5	5	20	5	5	1	5	5	55	34	10	0	10	10	10	5	10	10	10	5	5	0	0	25	5	10	5	5	5	10	13	5	13	1	5	5	10	0	5	0	10	5	0	5	0	0	0	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	232	0	3	1	2	0	5	20	2	0	1	0	0	54	31	6	0	7	7	2	0	0	1	1	0	1	0	0	25	1	1	2	0	0	10	13	2	12	1	2	0	1	0	2	0	3	2	0	0	0	0	0	5	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	135	2	2	3	0	1	8	8	3	4	0	0	2	24	5	2	0	1	4	2	1	1	4	1	2	1	1	2	3	3	5	1	0	1	3	3	0	0	2	2	2	2	0	2	2	2	2	3	1	2	3	2	4	1					
14	Число погашенных открепительных удостоверений	168	6	3	0	3	5	0	0	3	5	0	5	5	1	3	4	0	3	3	8	5	10	9	9	5	4	0	0	0	4	9	3	5	5	0	0	3	1	0	3	5	9	0	3	0	7	3	0	5	0	0	0	0	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																												
18	"1. ""ЕДИНЕНИЕ"""	483	6	15	4	17	3	22	17	2	1	6	2	0	62	26	20	4	11	2	4	0	2	2	4	5	7	5	0	17	1	36	7	17	10	20	3	2	1	7	10	13	8	11	3	12	14	5	5	0	2	5	0	10	15					
		2.81%	2.19%	7.04%	1.58%	4.88%	1.39%	2.44%	2.53%	1.13%	0.71%	1.38%	0.69%	0.0%	3.32%	3.06%	5.73%	2.43%	2.55%	0.50%	1.19%	0.0%	2.06%	1.98%	1.36%	3.16%	2.91%	2.99%	0.0%	1.68%	0.82%	6.70%	2.78%	4.72%	4.87%	4.84%	0.89%	1.49%	1.11%	2.04%	7.69%	7.60%	1.92%	3.06%	1.14%	3.63%	2.88%	3.26%	2.39%	0.0%	2.70%	2.29%	0.0%	3.19%	4.16%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	118	0	0	3	2	1	5	7	0	0	0	0	0	24	16	1	0	3	0	2	0	0	0	1	0	0	0	1	12	0	1	2	3	2	1	1	1	1	0	0	2	7	2	2	1	2	1	1	0	1	1	0	1	7					
		0.68%	0.0%	0.0%	1.19%	0.57%	0.46%	0.55%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	1.88%	0.28%	0.0%	0.69%	0.0%	0.59%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.70%	1.19%	0.0%	0.18%	0.79%	0.83%	0.97%	0.24%	0.29%	0.74%	1.11%	0.0%	0.0%	1.16%	1.68%	0.55%	0.76%	0.30%	0.41%	0.65%	0.47%	0.0%	1.35%	0.45%	0.0%	0.31%	1.94%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	353	9	2	1	4	4	18	13	5	1	7	0	0	44	16	15	2	8	1	0	0	1	8	5	15	0	1	1	29	2	14	9	3	1	19	9	2	2	3	6	8	11	7	1	6	11	7	1	0	2	7	0	3	9					
		2.05%	3.29%	0.93%	0.39%	1.14%	1.86%	2.0%	1.93%	2.84%	0.71%	1.61%	0.0%	0.0%	2.35%	1.88%	4.29%	1.21%	1.86%	0.25%	0.0%	0.0%	1.03%	7.92%	1.70%	9.49%	0.0%	0.59%	0.70%	2.88%	1.65%	2.60%	3.58%	0.83%	0.48%	4.60%	2.67%	1.49%	2.22%	0.87%	4.61%	4.67%	2.65%	1.94%	0.38%	1.81%	2.26%	4.57%	0.47%	0.0%	2.70%	3.21%	0.0%	0.95%	2.5%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	140	0	3	1	2	2	11	6	3	2	3	0	0	24	13	4	1	1	0	3	1	0	0	3	0	1	0	3	15	0	5	3	2	0	2	4	0	0	1	0	1	0	3	0	1	1	2	2	0	1	1	0	5	4					
		0.81%	0.0%	1.40%	0.39%	0.57%	0.93%	1.22%	0.89%	1.70%	1.43%	0.69%	0.0%	0.0%	1.28%	1.53%	1.14%	0.60%	0.23%	0.0%	0.89%	3.22%	0.0%	0.0%	1.02%	0.0%	0.41%	0.0%	2.11%	1.49%	0.0%	0.93%	1.19%	0.55%	0.0%	0.48%	1.18%	0.0%	0.0%	0.29%	0.0%	0.58%	0.0%	0.83%	0.0%	0.30%	0.20%	1.30%	0.95%	0.0%	1.35%	0.45%	0.0%	1.59%	1.11%					
22	"5. ""За Русь Святую"""	60	3	1	0	1	4	3	5	0	0	0	0	0	7	3	5	1	1	0	0	0	2	0	1	0	1	0	0	7	1	1	0	0	0	2	1	0	0	0	0	1	1	1	0	0	5	1	0	0	0	0	0	0	1					
		0.34%	1.09%	0.46%	0.0%	0.28%	1.86%	0.33%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.35%	1.43%	0.60%	0.23%	0.0%	0.0%	0.0%	2.06%	0.0%	0.34%	0.0%	0.41%	0.0%	0.0%	0.69%	0.82%	0.18%	0.0%	0.0%	0.0%	0.48%	0.29%	0.0%	0.0%	0.0%	0.0%	0.58%	0.24%	0.27%	0.0%	0.0%	1.02%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	1	0	0	1	0	3	2	0	0	0	0	0	5	3	0	0	1	0	2	0	0	1	0	1	0	1	0	7	0	0	1	0	0	0	0	0	1	1	0	2	0	2	0	2	3	1	0	0	0	0	0	1	3					
		0.26%	0.36%	0.0%	0.0%	0.28%	0.0%	0.33%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.35%	0.0%	0.0%	0.23%	0.0%	0.59%	0.0%	0.0%	0.99%	0.0%	0.63%	0.0%	0.59%	0.0%	0.69%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.29%	0.0%	1.16%	0.0%	0.55%	0.0%	0.60%	0.61%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.83%					
24	"7. ""Новый курс - Автомобильная Россия"""	85	0	1	0	0	0	13	5	0	0	0	0	0	10	4	3	0	1	0	2	0	0	0	1	4	3	0	0	3	1	5	1	0	1	5	3	0	0	0	2	0	2	5	1	2	1	1	0	0	0	2	0	1	2					
		0.49%	0.0%	0.46%	0.0%	0.0%	0.0%	1.44%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.47%	0.85%	0.0%	0.23%	0.0%	0.59%	0.0%	0.0%	0.0%	0.34%	2.53%	1.25%	0.0%	0.0%	0.29%	0.82%	0.93%	0.39%	0.0%	0.48%	1.21%	0.89%	0.0%	0.0%	0.0%	1.53%	0.0%	0.48%	1.39%	0.38%	0.60%	0.20%	0.65%	0.0%	0.0%	0.0%	0.91%	0.0%	0.31%	0.55%					
25	"8. ""Народно-республиканская партия России"""	73	2	0	3	0	0	13	2	0	0	0	0	0	7	6	4	0	0	1	0	0	0	1	1	1	1	0	0	6	0	0	2	4	2	0	0	1	0	1	0	3	2	1	0	2	2	1	1	0	0	0	0	1	2					
		0.42%	0.73%	0.0%	1.19%	0.0%	0.0%	1.44%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.70%	1.14%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.99%	0.34%	0.63%	0.41%	0.0%	0.0%	0.59%	0.0%	0.0%	0.79%	1.11%	0.97%	0.0%	0.0%	0.74%	0.0%	0.29%	0.0%	1.75%	0.48%	0.27%	0.0%	0.60%	0.41%	0.65%	0.47%	0.0%	0.0%	0.0%	0.0%	0.31%	0.55%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	0	0	1	0	0	2	3	0	0	0	0	0	5	6	1	1	1	0	0	0	1	1	3	0	0	0	0	4	3	2	1	0	0	2	1	0	1	1	1	0	1	0	0	2	3	0	0	0	0	0	0	0	2					
		0.28%	0.0%	0.0%	0.39%	0.0%	0.0%	0.22%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.70%	0.28%	0.60%	0.23%	0.0%	0.0%	0.0%	1.03%	0.99%	1.02%	0.0%	0.0%	0.0%	0.0%	0.39%	2.47%	0.37%	0.39%	0.0%	0.0%	0.48%	0.29%	0.0%	1.11%	0.29%	0.76%	0.0%	0.24%	0.0%	0.0%	0.60%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%					
27	"10. ""Аграрная партия России"""	855	29	7	26	26	16	76	26	18	5	16	0	2	64	37	17	0	4	2	0	0	17	2	13	7	50	4	4	26	0	28	9	12	4	5	10	2	0	15	10	8	15	65	21	15	22	17	3	0	5	9	0	52	34					
		4.97%	10.62%	3.28%	10.31%	7.47%	7.44%	8.44%	3.87%	10.22%	3.59%	3.68%	0.0%	1.43%	3.43%	4.36%	4.87%	0.0%	0.93%	0.50%	0.0%	0.0%	17.52%	1.98%	4.42%	4.43%	20.83%	2.39%	2.81%	2.58%	0.0%	5.21%	3.58%	3.33%	1.95%	1.21%	2.96%	1.49%	0.0%	4.37%	7.69%	4.67%	3.61%	18.10%	8.04%	4.54%	4.52%	11.11%	1.43%	0.0%	6.75%	4.12%	0.0%	16.61%	9.44%					
28	"11. ""Истинные патриоты России"""	65	0	2	0	0	0	6	2	0	0	1	0	0	18	11	2	0	2	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	3	1	1	3	0	0	1	0	0	0	0	1	1	1	2					
		0.37%	0.0%	0.93%	0.0%	0.0%	0.0%	0.66%	0.29%	0.0%	0.0%	0.23%	0.0%	0.0%	0.96%	1.29%	0.57%	0.0%	0.46%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.18%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	2.30%	0.58%	0.24%	0.83%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.45%	0.71%	0.31%	0.55%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	191	0	1	2	3	0	14	14	4	0	4	1	0	21	12	10	1	7	1	2	0	3	1	4	0	2	2	0	14	0	9	1	1	7	8	3	0	2	1	2	0	7	3	3	3	7	0	0	0	1	2	0	2	6					
		1.11%	0.0%	0.46%	0.79%	0.86%	0.0%	1.55%	2.08%	2.27%	0.0%	0.92%	0.34%	0.0%	1.12%	1.41%	2.86%	0.60%	1.62%	0.25%	0.59%	0.0%	3.09%	0.99%	1.36%	0.0%	0.83%	1.19%	0.0%	1.39%	0.0%	1.67%	0.39%	0.27%	3.41%	1.93%	0.89%	0.0%	2.22%	0.29%	1.53%	0.0%	1.68%	0.83%	1.14%	0.90%	1.44%	0.0%	0.0%	0.0%	1.35%	0.91%	0.0%	0.63%	1.66%					
30	"13. ""Демократическая партия России"""	62	1	0	1	0	0	10	0	0	0	4	0	0	5	2	2	0	2	0	1	0	0	0	5	3	2	0	0	3	0	2	0	0	3	1	2	0	0	1	0	0	2	3	1	1	1	0	0	0	0	3	0	0	1					
		0.36%	0.36%	0.0%	0.39%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.26%	0.23%	0.57%	0.0%	0.46%	0.0%	0.29%	0.0%	0.0%	0.0%	1.70%	1.89%	0.83%	0.0%	0.0%	0.29%	0.0%	0.37%	0.0%	0.0%	1.46%	0.24%	0.59%	0.0%	0.0%	0.29%	0.0%	0.0%	0.48%	0.83%	0.38%	0.30%	0.20%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%	0.0%	0.27%					
31	"14. ""Великая Россия - Евразийский Союз"""	68	0	1	1	2	2	0	4	6	0	1	1	0	5	3	2	0	0	0	1	0	2	0	3	0	0	0	14	0	0	3	0	0	1	1	2	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	7	1					
		0.39%	0.0%	0.46%	0.39%	0.57%	0.93%	0.0%	0.59%	3.40%	0.0%	0.23%	0.34%	0.0%	0.26%	0.35%	0.57%	0.0%	0.0%	0.0%	0.29%	0.0%	2.06%	0.0%	1.02%	0.0%	0.0%	0.0%	9.85%	0.0%	0.0%	0.55%	0.0%	0.0%	0.48%	0.24%	0.59%	0.0%	0.0%	0.0%	0.76%	0.58%	0.0%	0.0%	0.38%	0.30%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	2.23%	0.27%					
32	"15. ""Партия СЛОН"""	34	0	1	1	0	1	2	0	0	0	0	0	0	4	4	0	0	1	0	0	0	0	1	0	1	0	0	1	2	1	3	1	0	0	3	0	0	0	1	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0					
		0.19%	0.0%	0.46%	0.39%	0.0%	0.46%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.47%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.63%	0.0%	0.0%	0.70%	0.19%	0.82%	0.55%	0.39%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.29%	1.53%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	490	5	1	10	5	1	19	31	7	4	2	2	2	76	33	15	2	13	2	3	0	6	1	9	6	11	0	0	45	4	17	7	2	3	15	17	5	1	3	1	5	16	3	2	4	23	14	2	0	2	17	0	3	13					
		2.85%	1.83%	0.46%	3.96%	1.43%	0.46%	2.11%	4.61%	3.97%	2.87%	0.46%	0.69%	1.43%	4.07%	3.89%	4.29%	1.21%	3.02%	0.50%	0.89%	0.0%	6.18%	0.99%	3.06%	3.79%	4.58%	0.0%	0.0%	4.47%	3.30%	3.16%	2.78%	0.55%	1.46%	3.63%	5.04%	3.73%	1.11%	0.87%	0.76%	2.92%	3.85%	0.83%	0.76%	1.21%	4.73%	9.15%	0.95%	0.0%	2.70%	7.79%	0.0%	0.95%	3.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	137	0	2	2	3	0	12	7	2	0	2	0	2	9	9	0	2	6	2	0	0	1	1	2	2	0	0	0	1	0	11	4	3	2	1	2	0	2	3	7	0	3	7	4	4	5	1	4	0	0	0	0	4	3					
		0.79%	0.0%	0.93%	0.79%	0.86%	0.0%	1.33%	1.04%	1.13%	0.0%	0.46%	0.0%	1.43%	0.48%	1.06%	0.0%	1.21%	1.39%	0.50%	0.0%	0.0%	1.03%	0.99%	0.68%	1.26%	0.0%	0.0%	0.0%	0.09%	0.0%	2.04%	1.59%	0.83%	0.97%	0.24%	0.59%	0.0%	2.22%	0.87%	5.38%	0.0%	0.72%	1.94%	1.53%	1.21%	1.02%	0.65%	1.91%	0.0%	0.0%	0.0%	0.0%	1.27%	0.83%					
35	"18. ""ЛДПР"""	1092	34	9	22	2	20	46	67	7	6	9	14	2	153	49	37	4	21	5	8	3	7	8	13	9	7	9	0	66	29	25	8	15	3	18	41	10	3	3	15	26	30	20	3	8	59	9	71	1	13	5	2	23	15					
		6.36%	12.45%	4.22%	8.73%	0.57%	9.30%	5.11%	9.98%	3.97%	4.31%	2.07%	4.89%	1.43%	8.20%	5.77%	10.60%	2.43%	4.88%	1.25%	2.39%	9.67%	7.21%	7.92%	4.42%	5.69%	2.91%	5.38%	0.0%	6.56%	23.96%	4.65%	3.18%	4.16%	1.46%	4.35%	12.16%	7.46%	3.33%	0.87%	11.53%	15.20%	7.22%	5.57%	1.14%	2.42%	12.13%	5.88%	33.97%	1.11%	17.56%	2.29%	1.43%	7.34%	4.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	336	9	0	4	5	2	23	15	2	5	15	2	1	55	25	9	1	15	2	5	0	1	0	12	4	2	2	3	25	1	2	6	6	2	7	1	3	0	5	2	2	7	6	1	9	10	1	2	0	1	5	2	7	4					
		1.95%	3.29%	0.0%	1.58%	1.43%	0.93%	2.55%	2.23%	1.13%	3.59%	3.45%	0.69%	0.71%	2.94%	2.94%	2.57%	0.60%	3.48%	0.50%	1.49%	0.0%	1.03%	0.0%	4.08%	2.53%	0.83%	1.19%	2.11%	2.48%	0.82%	0.37%	2.39%	1.66%	0.97%	1.69%	0.29%	2.23%	0.0%	1.45%	1.53%	1.16%	1.68%	1.67%	0.38%	2.72%	2.05%	0.65%	0.95%	0.0%	1.35%	2.29%	1.43%	2.23%	1.11%					
37	"20. ""Политическая партия ""Единая Россия"""	9525	128	117	132	240	143	360	369	97	104	298	170	121	974	403	141	137	261	351	288	27	45	43	120	69	81	130	105	602	57	280	91	253	116	224	194	99	54	208	49	66	204	179	193	156	232	62	99	84	37	101	125	128	178					
		55.47%	46.88%	54.92%	52.38%	68.96%	66.51%	40.0%	54.99%	55.11%	74.82%	68.66%	59.44%	87.05%	52.22%	47.52%	40.40%	83.53%	60.69%	88.19%	86.22%	87.09%	46.39%	42.57%	40.81%	43.67%	33.75%	77.84%	73.94%	59.84%	47.10%	52.14%	36.25%	70.27%	56.58%	54.23%	57.56%	73.88%	60.0%	60.64%	37.69%	38.59%	49.15%	49.86%	73.94%	47.27%	47.73%	40.52%	47.36%	93.33%	50.0%	46.33%	89.92%	40.89%	49.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	70	1	0	0	3	0	2	2	0	2	3	1	1	4	1	7	1	1	1	4	0	0	0	0	1	0	1	0	4	0	0	1	0	4	2	1	0	1	1	4	2	0	3	0	3	2	3	0	0	0	2	0	0	1					
		0.40%	0.36%	0.0%	0.0%	0.86%	0.0%	0.22%	0.29%	0.0%	1.43%	0.69%	0.34%	0.71%	0.21%	0.11%	2.00%	0.60%	0.23%	0.25%	1.19%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.59%	0.0%	0.39%	0.0%	0.0%	0.39%	0.0%	1.95%	0.48%	0.29%	0.0%	1.11%	0.29%	3.07%	1.16%	0.0%	0.83%	0.0%	0.90%	0.41%	1.96%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.27%					
39	"22. ""Развитие предпринимательства"""	54	2	1	0	2	0	5	2	0	1	0	0	0	7	6	1	0	2	1	0	0	0	1	1	5	1	0	0	1	0	0	0	0	2	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	2	2	0	0	0					
		0.31%	0.73%	0.46%	0.0%	0.57%	0.0%	0.55%	0.29%	0.0%	0.71%	0.0%	0.0%	0.0%	0.37%	0.70%	0.28%	0.0%	0.46%	0.25%	0.0%	0.0%	0.0%	0.99%	0.34%	3.16%	0.41%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.29%	0.0%	0.0%	0.29%	0.0%	0.58%	0.24%	0.27%	0.0%	0.30%	0.20%	0.0%	0.47%	1.11%	2.70%	0.91%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2019	23	42	27	26	7	195	43	13	4	50	50	2	182	97	46	4	50	23	6	0	5	26	73	15	65	11	9	86	14	61	84	33	33	44	18	4	9	57	10	15	88	30	24	83	60	14	13	3	5	48	6	32	51					
		11.75%	8.42%	19.71%	10.71%	7.47%	3.25%	21.66%	6.40%	7.38%	2.87%	11.52%	17.48%	1.43%	9.75%	11.43%	13.18%	2.43%	11.62%	5.77%	1.79%	0.0%	5.15%	25.74%	24.82%	9.49%	27.08%	6.58%	6.33%	8.54%	11.57%	11.35%	33.46%	9.16%	16.09%	10.65%	5.34%	2.98%	10.0%	16.61%	7.69%	8.77%	21.20%	8.35%	9.19%	25.15%	12.34%	9.15%	6.22%	3.33%	6.75%	22.01%	4.31%	10.22%	14.16%					
																																																												
41	Против всех	390	5	4	4	2	7	17	14	1	3	8	19	2	52	25	7	3	11	1	3	0	1	4	10	0	6	1	1	21	6	27	8	5	1	10	14	5	8	7	3	6	6	4	0	9	10	1	3	1	1	5	3	9	6					
		2.27%	1.83%	1.87%	1.58%	0.57%	3.25%	1.88%	2.08%	0.56%	2.15%	1.84%	6.64%	1.43%	2.78%	2.94%	2.00%	1.82%	2.55%	0.25%	0.89%	0.0%	1.03%	3.96%	3.40%	0.0%	2.5%	0.59%	0.70%	2.08%	4.95%	5.02%	3.18%	1.38%	0.48%	2.42%	4.15%	3.73%	8.88%	2.04%	2.30%	3.50%	1.44%	1.11%	0.0%	2.72%	2.05%	0.65%	1.43%	1.11%	1.35%	2.29%	2.15%	2.87%	1.66%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
