7	Число избирательных бюллетеней в переносных ящиках для голосования	4393	90	73	79	67	49	71	32	97	19	35	128	225	50	42	61	60	176	42	109	140	52	69	52	22	24	53	44	61	28	10	52	18	40	15	35	65	91	141	29	49	33	76	46	37	56	92	15	43	70	177	24	81	50	63	25	14	25	49	6	51	33	27	129	17	14	40	80	25	45	32	80	14	49	18	8	12	38	45	38	21									
8	Число бюллетеней в стационарных ящиках для голосования	37788	1535	1768	1558	1456	560	347	38	390	131	249	425	351	616	728	663	939	605	313	1079	1246	836	945	673	497	377	347	533	784	106	52	440	105	90	78	112	192	1304	1312	404	243	207	836	452	463	762	508	385	175	172	706	146	460	301	1044	32	20	65	483	59	439	138	204	630	89	100	155	809	152	415	311	358	97	203	34	81	223	381	463	464	339									
9	Число недействительных избирательных бюллетеней	436	19	20	10	15	0	0	0	6	0	1	7	3	12	2	7	11	12	5	18	22	14	19	16	5	1	4	8	7	0	0	12	0	0	0	0	0	15	8	3	5	2	2	2	3	1	7	9	1	1	16	3	8	1	12	0	0	0	9	0	2	3	1	6	5	1	2	7	0	7	10	3	3	3	0	0	3	0	9	2	5									
10	Число действительных избирательных бюллетеней	41745	1606	1821	1627	1508	609	418	70	481	150	283	546	573	654	768	717	988	769	350	1170	1364	874	995	709	514	400	396	569	838	134	62	480	123	130	93	147	257	1380	1445	430	287	238	910	496	497	817	593	391	217	241	867	167	533	350	1095	57	34	90	523	65	488	168	230	753	101	113	193	882	177	453	333	435	108	249	52	89	232	419	499	500	355									
11	Число полученных открепительных  удостоверений	1272	69	78	68	50	20	10	2	13	6	5	20	15	20	25	30	17	15	3	20	30	30	30	22	15	10	16	35	44	1	2	20	2	2	2	2	5	45	45	15	15	5	30	20	15	15	10	10	5	5	25	5	10	5	25	1	1	2	10	1	10	3	3	13	2	3	5	20	5	13	10	17	5	10	9	3	7	10	20	20	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	948	69	58	68	50	20	6	0	13	4	3	9	11	6	14	25	16	7	1	20	25	25	19	15	7	8	14	35	43	0	2	13	1	1	0	2	2	33	29	6	8	1	12	9	15	11	10	6	3	2	18	3	9	1	25	0	0	1	7	0	9	0	3	13	1	2	3	9	4	10	10	16	0	8	7	1	3	9	9	5	5									
13	Число избирателей, проголосовавших по открепительным удостоверениям	640	19	69	35	27	16	9	9	6	1	3	5	4	3	9	10	26	12	2	7	7	6	14	5	4	15	6	8	10	1	2	3	1	1	1	2	1	10	13	2	7	6	11	12	5	7	9	3	1	4	6	2	8	3	8	5	1	1	6	5	7	1	1	16	4	2	6	10	5	47	2	9	1	3	6	3	10	5	2	2	4									
14	Число неиспользованных открепительных удостоверений	324	0	20	0	0	0	4	2	0	2	2	11	4	14	11	5	1	8	2	0	5	5	11	7	8	2	2	0	1	1	0	7	1	1	2	0	3	12	16	9	7	4	18	11	0	4	0	4	2	3	7	2	1	4	0	1	1	1	3	1	1	3	0	0	1	1	2	11	1	3	0	1	5	2	2	2	4	1	11	15	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	28	2	1	2	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	3	1	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
19	Жириновский Владимир Вольфович	2771	111	114	112	134	91	34	3	39	26	18	29	48	44	44	63	62	49	32	66	102	54	59	51	31	33	29	44	68	0	7	39	5	5	5	4	15	92	75	39	17	22	39	23	29	24	21	33	11	24	52	4	24	17	68	3	2	2	38	2	37	9	18	45	7	3	12	48	7	31	19	28	15	18	4	11	22	16	29	35	26									
		6.57%	6.83%	6.19%	6.84%	8.80%	14.94%	8.13%	4.29%	8.01%	17.33%	6.34%	5.24%	8.33%	6.61%	5.71%	8.70%	6.21%	6.27%	9.01%	5.56%	7.36%	6.08%	5.82%	7.03%	5.97%	8.23%	7.25%	7.63%	8.05%	0.00%	11.29%	7.93%	4.07%	3.85%	5.38%	2.72%	5.84%	6.59%	5.16%	9.01%	5.82%	9.17%	4.28%	4.62%	5.80%	2.93%	3.50%	8.25%	5.05%	9.92%	5.89%	2.35%	4.44%	4.84%	6.14%	5.26%	5.88%	2.22%	7.14%	3.08%	7.55%	5.26%	7.79%	5.93%	6.60%	2.63%	6.15%	5.40%	3.95%	6.74%	5.54%	6.39%	13.51%	7.14%	7.69%	12.36%	9.36%	3.82%	5.71%	6.97%	7.22%									
20	Зюганов Геннадий Андреевич	8974	341	372	330	272	47	57	15	80	30	61	99	97	146	195	179	257	125	69	289	412	273	218	200	60	141	81	161	247	10	9	68	17	10	4	13	71	392	388	80	64	44	209	103	87	155	106	60	45	30	134	38	92	66	237	2	7	10	115	9	58	15	19	202	16	35	44	223	24	119	72	61	8	21	5	8	58	110	114	150	83									
		21.27%	20.98%	20.21%	20.16%	17.86%	7.72%	13.64%	21.43%	16.43%	20.00%	21.48%	17.90%	16.84%	21.92%	25.32%	24.72%	25.73%	16.01%	19.44%	24.33%	29.73%	30.74%	21.50%	27.59%	11.56%	35.16%	20.25%	27.90%	29.23%	7.46%	14.52%	13.82%	13.82%	7.69%	4.30%	8.84%	27.63%	28.10%	26.70%	18.48%	21.92%	18.33%	22.92%	20.68%	17.40%	18.95%	17.67%	15.00%	20.64%	12.40%	15.18%	22.35%	17.01%	18.80%	21.41%	3.51%	20.59%	11.11%	21.62%	13.85%	11.84%	8.77%	8.23%	26.61%	15.09%	30.70%	22.56%	25.08%	13.56%	25.87%	20.99%	13.93%	7.21%	8.33%	9.62%	8.99%	24.68%	26.25%	22.44%	29.88%	23.06%									
21	Миронов Сергей Михайлович	1214	62	75	61	57	16	9	2	16	9	4	11	16	23	26	21	16	20	7	33	39	26	36	26	13	11	6	20	21	3	1	11	1	2	0	2	0	42	49	10	17	5	32	14	20	12	25	14	4	4	22	2	5	8	41	1	0	2	10	1	7	0	8	26	0	1	8	15	1	11	17	10	3	9	0	0	6	21	3	9	17									
		2.88%	3.82%	4.07%	3.73%	3.74%	2.63%	2.15%	2.86%	3.29%	6.00%	1.41%	1.99%	2.78%	3.45%	3.38%	2.90%	1.60%	2.56%	1.97%	2.78%	2.81%	2.93%	3.55%	3.59%	2.50%	2.74%	1.50%	3.47%	2.49%	2.24%	1.61%	2.24%	0.81%	1.54%	0.00%	1.36%	0.00%	3.01%	3.37%	2.31%	5.82%	2.08%	3.51%	2.81%	4.00%	1.47%	4.17%	3.50%	1.83%	1.65%	2.49%	1.18%	0.92%	2.28%	3.70%	1.75%	0.00%	2.22%	1.88%	1.54%	1.43%	0.00%	3.46%	3.43%	0.00%	0.88%	4.10%	1.69%	0.56%	2.39%	4.96%	2.28%	2.70%	3.57%	0.00%	0.00%	2.55%	5.01%	0.59%	1.79%	4.72%									
22	Прохоров Михаил Дмитриевич	2143	92	142	98	81	21	17	0	22	8	14	35	21	40	45	50	75	38	11	55	59	61	76	43	32	17	10	41	21	2	1	28	2	2	1	8	9	87	101	23	13	5	47	36	30	20	32	13	9	2	27	5	23	15	52	2	1	2	23	0	26	3	8	35	4	5	8	34	2	24	23	20	2	4	0	1	14	10	28	26	20									
		5.08%	5.66%	7.71%	5.99%	5.32%	3.45%	4.07%	0.00%	4.52%	5.33%	4.93%	6.33%	3.65%	6.01%	5.84%	6.91%	7.51%	4.87%	3.10%	4.63%	4.26%	6.87%	7.50%	5.93%	6.17%	4.24%	2.50%	7.11%	2.49%	1.49%	1.61%	5.69%	1.63%	1.54%	1.08%	5.44%	3.50%	6.24%	6.95%	5.31%	4.45%	2.08%	5.15%	7.23%	6.00%	2.44%	5.33%	3.25%	4.13%	0.83%	3.06%	2.94%	4.25%	4.27%	4.70%	3.51%	2.94%	2.22%	4.32%	0.00%	5.31%	1.75%	3.46%	4.61%	3.77%	4.39%	4.10%	3.82%	1.13%	5.22%	6.71%	4.57%	1.80%	1.59%	0.00%	1.12%	5.96%	2.39%	5.51%	5.18%	5.56%									
23	Путин Владимир Владимирович	26643	1000	1118	1026	964	434	301	50	324	77	186	372	391	401	458	404	578	537	231	727	752	460	606	389	378	198	270	303	481	119	44	334	98	111	83	120	162	767	832	278	176	162	583	320	331	606	409	271	148	181	632	118	389	244	697	49	24	74	337	53	360	141	177	445	74	69	121	562	143	268	202	316	80	197	43	69	132	262	325	280	209									
		63.16%	61.54%	60.73%	62.68%	63.30%	71.26%	72.01%	71.43%	66.53%	51.33%	65.49%	67.27%	67.88%	60.21%	59.48%	55.80%	57.86%	68.76%	65.07%	61.20%	54.26%	51.80%	59.76%	53.66%	72.83%	49.38%	67.50%	52.51%	56.92%	88.81%	70.97%	67.89%	79.67%	85.38%	89.25%	81.63%	63.04%	54.98%	57.26%	64.20%	60.27%	67.50%	63.93%	64.26%	66.20%	74.08%	68.17%	67.75%	67.89%	74.79%	71.57%	69.41%	71.90%	69.52%	62.96%	85.96%	70.59%	82.22%	63.35%	81.54%	73.47%	82.46%	76.62%	58.63%	69.81%	60.53%	62.05%	63.22%	80.79%	58.26%	58.89%	72.15%	72.07%	78.17%	82.69%	77.53%	56.17%	62.53%	63.98%	55.78%	58.06%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
