Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Медвежьегорская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328					
		0.30%	0.35%	0.37%	0.47%	0.35%	0.41%	0.50%	0.57%	2.42%	0.63%	0.29%	0.49%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	5.26%					
23	6.Политическая партия «Партия социальной справедливости»	37	4	6	2	0	3	5	2	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	2	0	0	1	0					
		0.22%	0.47%	0.55%	0.13%	0.00%	0.41%	0.36%	0.23%	0.00%	0.00%	0.29%	0.00%	0.16%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.35%	0.00%	0.14%	1.06%	0.00%	0.00%	0.30%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1558	85	101	161	117	77	140	111	13	82	106	11	119	31	7	9	15	10	27	26	6	3	10	4	5	33	10	20	16	51	6	69	14	43	4	14	2					
		9.44%	10.04%	9.23%	10.72%	13.60%	10.42%	10.02%	12.71%	10.48%	7.37%	10.21%	5.42%	9.80%	8.56%	11.11%	13.64%	9.87%	10.31%	13.30%	7.16%	9.84%	1.49%	9.80%	5.41%	6.25%	6.06%	8.13%	10.58%	9.64%	8.84%	5.08%	9.77%	7.45%	7.21%	4.00%	4.20%	5.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1937	106	109	203	88	96	212	124	11	237	202	23	132	21	2	4	17	14	14	20	4	12	12	8	12	29	6	11	22	44	17	44	13	32	10	23	3					
		11.73%	12.51%	9.96%	13.52%	10.23%	12.99%	15.18%	14.20%	8.87%	21.29%	19.46%	11.33%	10.87%	5.80%	3.17%	6.06%	11.18%	14.43%	6.90%	5.51%	6.56%	5.94%	11.76%	10.81%	15.00%	5.32%	4.88%	5.82%	13.25%	7.63%	14.41%	6.23%	6.91%	5.37%	10.00%	6.91%	7.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	181	13	13	25	14	2	20	8	0	16	12	1	11	2	1	1	2	2	0	2	0	0	0	0	0	5	1	4	0	6	2	3	2	8	1	4	0					
		1.10%	1.53%	1.19%	1.66%	1.63%	0.27%	1.43%	0.92%	0.00%	1.44%	1.16%	0.49%	0.91%	0.55%	1.59%	1.52%	1.32%	2.06%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.81%	2.12%	0.00%	1.04%	1.69%	0.42%	1.06%	1.34%	1.00%	1.20%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10011	502	647	750	498	403	734	478	88	571	541	128	703	249	43	48	102	65	147	275	49	161	70	54	53	406	92	142	109	397	72	488	140	446	82	251	27					
		60.64%	59.27%	59.14%	49.93%	57.91%	54.53%	52.54%	54.75%	70.97%	51.30%	52.12%	63.05%	57.91%	68.78%	68.25%	72.73%	67.11%	67.01%	72.41%	75.76%	80.33%	79.70%	68.63%	72.97%	66.25%	74.50%	74.80%	75.13%	65.66%	68.80%	61.02%	69.12%	74.47%	74.83%	82.00%	75.38%	71.05%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	433	25	42	85	22	23	66	16	1	36	28	2	34	10	0	0	1	0	2	1	0	2	1	1	0	13	2	0	3	3	2	7	0	3	0	2	0					
		2.62%	2.95%	3.84%	5.66%	2.56%	3.11%	4.72%	1.83%	0.81%	3.23%	2.70%	0.99%	2.80%	2.76%	0.00%	0.00%	0.66%	0.00%	0.99%	0.28%	0.00%	0.99%	0.98%	1.35%	0.00%	2.39%	1.63%	0.00%	1.81%	0.52%	1.69%	0.99%	0.00%	0.50%	0.00%	0.60%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
