Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Медвежьегорская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №309	УИК №310	УИК №311	УИК №313	УИК №315	УИК №316	УИК №318	УИК №319	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
		22.95%	26.67%	23.39%	27.55%	22.33%	31.57%	29.05%	30.29%	27.03%	25.48%	26.05%	20.78%	17.76%	11.93%	12.70%	12.68%	13.28%	15.75%	10.86%	9.38%	9.23%	18.77%	18.18%	13.64%	15.94%	14.42%	17.21%	11.24%	18.09%	13.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2409	264	134	147	139	151	181	152	196	132	39	187	48	23	26	20	23	42	26	21	10	69	34	15	53	15	124	33	66	39					
		17.39%	20.77%	15.67%	16.14%	20.03%	16.32%	19.55%	20.11%	17.72%	18.28%	18.14%	18.78%	15.79%	21.10%	20.63%	28.17%	17.97%	11.60%	14.86%	16.41%	15.38%	13.64%	22.08%	9.74%	10.97%	14.42%	19.41%	18.54%	12.84%	14.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	102	11	6	8	3	3	6	9	14	7	2	4	4	1	0	0	2	4	0	1	0	0	2	0	4	2	2	1	6	0					
		0.74%	0.87%	0.70%	0.88%	0.43%	0.32%	0.65%	1.19%	1.27%	0.97%	0.93%	0.40%	1.32%	0.92%	0.00%	0.00%	1.56%	1.10%	0.00%	0.78%	0.00%	0.00%	1.30%	0.00%	0.83%	1.92%	0.31%	0.56%	1.17%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2373	184	148	173	106	150	159	111	218	130	26	262	63	12	16	5	25	43	28	17	10	69	25	18	91	19	114	30	83	38					
		17.13%	14.48%	17.31%	18.99%	15.27%	16.22%	17.17%	14.68%	19.71%	18.01%	12.09%	26.31%	20.72%	11.01%	12.70%	7.04%	19.53%	11.88%	16.00%	13.28%	15.38%	13.64%	16.23%	11.69%	18.84%	18.27%	17.84%	16.85%	16.15%	13.67%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	399	52	34	40	19	52	32	19	43	22	2	25	3	1	2	2	1	7	4	2	0	9	0	3	6	0	5	2	8	4					
		2.88%	4.09%	3.98%	4.39%	2.74%	5.62%	3.46%	2.51%	3.89%	3.05%	0.93%	2.51%	0.99%	0.92%	1.59%	2.82%	0.78%	1.93%	2.29%	1.56%	0.00%	1.78%	0.00%	1.95%	1.24%	0.00%	0.78%	1.12%	1.56%	1.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5026	393	263	262	258	256	264	216	307	218	81	293	130	57	64	34	59	201	93	72	37	256	63	96	248	51	271	90	241	152					
		36.28%	30.92%	30.76%	28.76%	37.18%	27.68%	28.51%	28.57%	27.76%	30.19%	37.67%	29.42%	42.76%	52.29%	50.79%	47.89%	46.09%	55.52%	53.14%	56.25%	56.92%	50.59%	40.91%	62.34%	51.35%	49.04%	42.41%	50.56%	46.89%	54.68%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	106	11	8	11	5	6	4	8	15	9	1	6	2	1	0	0	0	3	2	0	0	0	1	0	0	2	5	2	1	3					
		0.77%	0.87%	0.94%	1.21%	0.72%	0.65%	0.43%	1.06%	1.36%	1.25%	0.47%	0.60%	0.66%	0.92%	0.00%	0.00%	0.00%	0.83%	1.14%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	1.92%	0.78%	1.12%	0.19%	1.08%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
