Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Котовская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328					
		0.86%	0.55%	1.02%	0.76%	0.86%	0.65%	1.16%	0.74%	0.59%	0.00%	0.93%	0.00%	0.91%	2.84%	0.00%	1.01%	0.60%	0.00%	0.00%	1.36%	0.00%	0.00%	0.61%	0.00%	0.00%	2.20%	2.28%	0.89%	1.89%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4060	388	448	400	574	428	345	353	84	30	50	18	33	101	30	28	51	17	68	79	84	26	105	15	37	17	97	116	38					
		29.14%	30.55%	32.75%	30.30%	32.76%	30.92%	30.75%	28.91%	24.78%	32.97%	23.36%	20.69%	15.07%	28.69%	26.79%	28.28%	30.72%	40.48%	28.33%	17.91%	23.20%	25.00%	21.38%	20.00%	27.82%	18.68%	24.62%	34.42%	35.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	241	17	30	28	52	30	19	19	4	1	3	0	3	3	3	4	0	1	1	2	2	2	5	0	2	1	6	3	0					
		1.73%	1.34%	2.19%	2.12%	2.97%	2.17%	1.69%	1.56%	1.18%	1.10%	1.40%	0.00%	1.37%	0.85%	2.68%	4.04%	0.00%	2.38%	0.42%	0.45%	0.55%	1.92%	1.02%	0.00%	1.50%	1.10%	1.52%	0.89%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4346	345	381	359	450	338	278	364	145	38	107	48	113	120	42	25	58	10	97	211	157	56	204	29	45	51	138	110	27					
		31.19%	27.17%	27.85%	27.20%	25.68%	24.42%	24.78%	29.81%	42.77%	41.76%	50.00%	55.17%	51.60%	34.09%	37.50%	25.25%	34.94%	23.81%	40.42%	47.85%	43.37%	53.85%	41.55%	38.67%	33.83%	56.04%	35.03%	32.64%	25.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	38	6	0	2	6	6	4	4	0	0	0	0	3	2	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0					
		0.27%	0.47%	0.00%	0.15%	0.34%	0.43%	0.36%	0.33%	0.00%	0.00%	0.00%	0.00%	1.37%	0.57%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
