Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Кизильская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728					
12	Число выданных открепительных удостоверений	64	15	6	0	2	3	0	4	0	0	0	3	4	0	1	0	0	5	1	0	1	5	0	1	2	0	4	1	5	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	8	2	0	2	1	0	4	0	0	0	7	1	0	4	0	0	0	0	5	1	1	0	0	5	2	4	0	1	1	1	0					
14	Число неиспользованных открепительных удостоверений	126	5	19	5	3	2	5	1	5	5	5	2	1	5	4	5	5	0	4	5	4	0	5	4	3	5	1	4	0	5	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	10	1	4	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	301	43	47	5	8	0	0	18	2	6	0	5	0	3	11	3	11	13	0	0	4	43	2	1	7	6	28	12	12	6	2	3					
		1.56%	1.78%	1.64%	1.05%	0.84%	0.00%	0.00%	1.77%	1.33%	1.36%	0.00%	1.20%	0.00%	1.85%	1.30%	0.70%	3.73%	1.02%	0.00%	0.00%	0.56%	4.66%	1.00%	0.51%	0.71%	1.61%	3.02%	3.13%	1.59%	2.64%	1.38%	1.89%					
19	. Малышкин Олег Александрович	296	38	42	6	5	6	4	15	2	8	2	4	5	2	11	9	11	5	1	2	4	20	5	7	15	10	37	8	8	2	0	2					
		1.54%	1.57%	1.47%	1.27%	0.53%	1.72%	0.68%	1.48%	1.33%	1.81%	1.82%	0.96%	3.36%	1.23%	1.30%	2.10%	3.73%	0.39%	0.55%	1.09%	0.56%	2.17%	2.50%	3.57%	1.53%	2.68%	4.00%	2.09%	1.06%	0.88%	0.00%	1.26%					
20	. Миронов Сергей Михайлович	42	3	11	1	0	0	0	4	0	0	0	0	0	1	4	0	0	1	0	1	0	3	0	0	6	0	3	2	1	1	0	0					
		0.22%	0.12%	0.38%	0.21%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.47%	0.00%	0.00%	0.08%	0.00%	0.55%	0.00%	0.33%	0.00%	0.00%	0.61%	0.00%	0.32%	0.52%	0.13%	0.44%	0.00%	0.00%					
21	. Путин Владимир Владимирович	16721	2132	2586	379	904	310	561	823	129	366	101	386	116	138	733	388	235	1203	170	173	641	663	152	153	879	319	674	271	655	211	128	142					
		86.78%	88.35%	90.26%	79.96%	94.96%	88.83%	95.08%	81.08%	86.00%	82.99%	91.82%	92.79%	77.85%	85.19%	86.75%	90.65%	79.66%	94.65%	93.92%	94.54%	90.03%	71.91%	76.00%	78.06%	89.60%	85.52%	72.79%	70.76%	86.64%	92.95%	88.28%	89.31%					
22	. Хакамада Ирина Муцуовна	167	14	32	2	3	6	0	3	2	3	1	1	9	1	5	1	1	2	0	1	2	16	2	12	12	4	11	5	7	1	2	6					
		0.87%	0.58%	1.12%	0.42%	0.32%	1.72%	0.00%	0.30%	1.33%	0.68%	0.91%	0.24%	6.04%	0.62%	0.59%	0.23%	0.34%	0.16%	0.00%	0.55%	0.28%	1.74%	1.00%	6.12%	1.22%	1.07%	1.19%	1.31%	0.93%	0.44%	1.38%	3.77%					
23	. Харитонов Николай Михайлович	1487	144	88	63	29	27	25	147	15	57	6	19	8	14	75	22	37	35	4	6	48	154	32	20	53	30	162	76	68	6	13	4					
		7.72%	5.97%	3.07%	13.29%	3.05%	7.74%	4.24%	14.48%	10.00%	12.93%	5.45%	4.57%	5.37%	8.64%	8.88%	5.14%	12.54%	2.75%	2.21%	3.28%	6.74%	16.70%	16.00%	10.20%	5.40%	8.04%	17.49%	19.84%	8.99%	2.64%	8.97%	2.52%					
																																						
24	Против всех	133	20	33	6	3	0	0	5	0	1	0	1	3	3	4	3	0	4	0	0	6	9	6	0	8	1	9	4	4	0	0	0					
		0.69%	0.83%	1.15%	1.27%	0.32%	0.00%	0.00%	0.49%	0.00%	0.23%	0.00%	0.24%	2.01%	1.85%	0.47%	0.70%	0.00%	0.31%	0.00%	0.00%	0.84%	0.98%	3.00%	0.00%	0.82%	0.27%	0.97%	1.04%	0.53%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
