Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Новодугинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	1	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.27%	0.13%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	300	14	5	27	17	33	7	14	4	5	19	2	67	4	4	1	10	18	0	27	9	13					
		4.90%	8.04%	2.92%	6.99%	7.35%	6.77%	3.95%	9.72%	1.77%	5.26%	6.29%	2.27%	4.63%	3.03%	2.08%	0.53%	8.69%	5.12%	0.0%	5.63%	3.42%	4.52%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	1	0	0	0	1	1	0	0	1	0	1	4	4	1	0	0	1	0	0	1	0					
		0.26%	0.57%	0.0%	0.0%	0.0%	0.20%	0.56%	0.0%	0.0%	1.05%	0.0%	1.13%	0.27%	3.03%	0.52%	0.0%	0.0%	0.28%	0.0%	0.0%	0.38%	0.0%					
35	"18. ""ЛДПР"""	570	1	11	21	17	37	12	11	23	13	39	25	148	12	21	12	11	41	9	55	7	44					
		9.31%	0.57%	6.43%	5.44%	7.35%	7.59%	6.77%	7.63%	10.22%	13.68%	12.91%	28.40%	10.24%	9.09%	10.93%	6.38%	9.56%	11.68%	4.78%	11.48%	2.66%	15.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	86	1	0	5	3	7	1	6	0	1	8	0	22	5	2	5	0	5	4	6	1	4					
		1.40%	0.57%	0.0%	1.29%	1.29%	1.43%	0.56%	4.16%	0.0%	1.05%	2.64%	0.0%	1.52%	3.78%	1.04%	2.65%	0.0%	1.42%	2.12%	1.25%	0.38%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	3367	107	99	225	132	218	104	71	158	52	166	27	692	76	110	132	56	186	140	284	183	149					
		55.02%	61.49%	57.89%	58.29%	57.14%	44.76%	58.75%	49.30%	70.22%	54.73%	54.96%	30.68%	47.92%	57.57%	57.29%	70.21%	48.69%	52.99%	74.46%	59.29%	69.58%	51.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	1	0	1	3	2	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	1					
		0.24%	0.57%	0.0%	0.25%	1.29%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.41%	0.0%	0.34%					
39	"22. ""Развитие предпринимательства"""	14	1	1	2	0	3	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	1					
		0.22%	0.57%	0.58%	0.51%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.75%	0.0%	0.0%	0.0%	0.28%	0.0%	0.20%	0.0%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	493	17	9	30	15	65	9	17	15	0	30	15	148	8	14	5	8	21	2	24	21	20					
		8.05%	9.77%	5.26%	7.77%	6.49%	13.34%	5.08%	11.80%	6.66%	0.0%	9.93%	17.04%	10.24%	6.06%	7.29%	2.65%	6.95%	5.98%	1.06%	5.01%	7.98%	6.96%					
																												
41	Против всех	180	4	12	11	5	17	2	7	3	3	5	1	50	5	5	4	3	2	5	21	1	14					
		2.94%	2.29%	7.01%	2.84%	2.16%	3.49%	1.12%	4.86%	1.33%	3.15%	1.65%	1.13%	3.46%	3.78%	2.60%	2.12%	2.60%	0.56%	2.65%	4.38%	0.38%	4.87%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
