Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Орловская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №2531	УИК №2532	УИК №2533	УИК №2597	УИК №2598	УИК №2599	УИК №2600					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	717	15	10	10	10	15	15	10	25	10	10	25	10	25	25	10	10	10	10	15	10	10	15	15	10	10	15	10	25	25	25	25	25	25	25	25	25	25	25	15	10	10	10	15	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	391	14	0	0	0	5	2	10	22	5	8	21	0	8	10	1	4	5	0	5	4	0	10	6	2	9	15	8	19	12	22	7	8	15	25	14	17	8	21	14	1	7	9	4	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	166	0	0	2	4	3	1	2	3	2	2	4	1	4	7	1	2	1	1	2	1	1	6	2	3	2	1	2	10	9	2	12	5	6	5	7	12	6	8	6	6	4	1	6	1					
14	Число погашенных неиспользованных открепительных удостоверений	326	1	10	10	10	10	13	0	3	5	2	4	10	17	15	9	6	5	10	10	6	10	5	9	8	1	0	2	6	13	3	18	17	10	0	11	8	17	4	1	9	3	1	11	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	1	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	3	4	1	1	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1827	39	12	3	0	29	29	9	118	17	25	12	1	96	50	15	28	30	5	25	4	16	82	55	16	10	33	6	127	105	22	69	100	101	120	102	125	58	30	65	13	9	8	3	5					
		10.55%	10.71%	10.17%	2.78%	0.00%	8.95%	10.14%	8.04%	18.41%	12.50%	12.08%	1.63%	2.27%	16.22%	5.38%	6.28%	14.97%	11.07%	6.67%	7.89%	3.67%	19.75%	17.52%	14.82%	10.81%	7.63%	9.88%	7.06%	18.17%	16.06%	2.43%	9.50%	14.16%	16.03%	11.71%	14.01%	15.53%	8.41%	3.75%	13.83%	17.81%	6.98%	5.06%	0.75%	1.91%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1558	36	7	3	0	40	46	18	99	17	16	20	1	95	24	15	28	42	11	35	12	7	57	40	18	10	47	7	73	71	12	44	95	69	104	71	90	53	42	38	5	12	11	12	5					
		8.99%	9.89%	5.93%	2.78%	0.00%	12.35%	16.08%	16.07%	15.44%	12.50%	7.73%	2.72%	2.27%	16.05%	2.58%	6.28%	14.97%	15.50%	14.67%	11.04%	11.01%	8.64%	12.18%	10.78%	12.16%	7.63%	14.07%	8.24%	10.44%	10.86%	1.33%	6.06%	13.46%	10.95%	10.15%	9.75%	11.18%	7.68%	5.26%	8.09%	6.85%	9.30%	6.96%	3.02%	1.91%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	106	3	0	0	0	3	1	1	2	1	0	1	0	1	0	4	0	0	0	1	0	1	0	3	0	0	3	1	8	4	3	5	3	5	12	11	15	0	3	7	0	0	1	1	2					
		0.61%	0.82%	0.00%	0.00%	0.00%	0.93%	0.35%	0.89%	0.31%	0.74%	0.00%	0.14%	0.00%	0.17%	0.00%	1.67%	0.00%	0.00%	0.00%	0.32%	0.00%	1.23%	0.00%	0.81%	0.00%	0.00%	0.90%	1.18%	1.14%	0.61%	0.33%	0.69%	0.42%	0.79%	1.17%	1.51%	1.86%	0.00%	0.38%	1.49%	0.00%	0.00%	0.63%	0.25%	0.76%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4040	97	15	10	5	45	101	16	136	19	27	32	3	157	180	21	41	50	15	67	16	7	107	122	33	9	78	12	243	211	354	208	193	211	255	212	299	79	132	66	11	15	38	58	34					
		23.33%	26.65%	12.71%	9.26%	10.64%	13.89%	35.31%	14.29%	21.22%	13.97%	13.04%	4.35%	6.82%	26.52%	19.35%	8.79%	21.93%	18.45%	20.00%	21.14%	14.68%	8.64%	22.86%	32.88%	22.30%	6.87%	23.35%	14.12%	34.76%	32.26%	39.16%	28.65%	27.34%	33.49%	24.88%	29.12%	37.14%	11.45%	16.52%	14.04%	15.07%	11.63%	24.05%	14.57%	12.98%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	242	1	3	0	0	2	4	0	11	0	1	1	0	7	7	2	1	0	0	3	0	2	7	5	1	0	8	2	13	10	25	20	23	16	30	5	19	3	2	4	0	0	0	2	2					
		1.40%	0.27%	2.54%	0.00%	0.00%	0.62%	1.40%	0.00%	1.72%	0.00%	0.48%	0.14%	0.00%	1.18%	0.75%	0.84%	0.53%	0.00%	0.00%	0.95%	0.00%	2.47%	1.50%	1.35%	0.68%	0.00%	2.40%	2.35%	1.86%	1.53%	2.77%	2.75%	3.26%	2.54%	2.93%	0.69%	2.36%	0.43%	0.25%	0.85%	0.00%	0.00%	0.00%	0.50%	0.76%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9162	181	81	92	42	203	104	68	266	82	135	668	38	231	652	164	83	146	44	185	76	48	184	139	79	102	160	56	212	219	478	378	256	220	480	319	244	412	585	285	44	87	99	322	213					
		52.91%	49.73%	68.64%	85.19%	89.36%	62.65%	36.36%	60.71%	41.50%	60.29%	65.22%	90.88%	86.36%	39.02%	70.11%	68.62%	44.39%	53.87%	58.67%	58.36%	69.72%	59.26%	39.32%	37.47%	53.38%	77.86%	47.90%	65.88%	30.33%	33.49%	52.88%	52.07%	36.26%	34.92%	46.83%	43.82%	30.31%	59.71%	73.22%	60.64%	60.27%	67.44%	62.66%	80.90%	81.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	80	2	0	0	0	1	0	0	5	0	0	1	1	0	8	0	0	1	0	1	0	0	0	1	1	0	3	0	2	9	3	2	4	5	14	0	2	7	1	3	0	2	1	0	0					
		0.46%	0.55%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.78%	0.00%	0.00%	0.14%	2.27%	0.00%	0.86%	0.00%	0.00%	0.37%	0.00%	0.32%	0.00%	0.00%	0.00%	0.27%	0.68%	0.00%	0.90%	0.00%	0.29%	1.38%	0.33%	0.28%	0.57%	0.79%	1.37%	0.00%	0.25%	1.01%	0.13%	0.64%	0.00%	1.55%	0.63%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
