Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Новобурасская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1371	15	72	34	12	27	179	44	26	48	49	137	107	103	133	55	93	3	61	42	49	82					
		15.60%	15.79%	24.57%	11.04%	11.88%	13.64%	21.49%	13.17%	8.28%	13.04%	11.04%	18.22%	14.19%	16.38%	15.72%	14.14%	11.86%	2.94%	19.93%	18.26%	17.07%	19.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	97	3	1	7	1	2	12	1	0	1	2	12	16	10	6	3	5	0	3	0	7	5					
		1.10%	3.16%	0.34%	2.27%	0.99%	1.01%	1.44%	0.30%	0.00%	0.27%	0.45%	1.60%	2.12%	1.59%	0.71%	0.77%	0.64%	0.00%	0.98%	0.00%	2.44%	1.19%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5583	61	163	224	66	131	436	245	220	272	340	428	449	353	484	283	542	89	204	156	192	245					
		63.54%	64.21%	55.63%	72.73%	65.35%	66.16%	52.34%	73.35%	70.06%	73.91%	76.58%	56.91%	59.55%	56.12%	57.21%	72.75%	69.13%	87.25%	66.67%	67.83%	66.90%	58.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	0	0	1	0	2	1	0	2	0	1	5	7	2	6	1	1	0	2	1	0	0					
		0.36%	0.00%	0.00%	0.32%	0.00%	1.01%	0.12%	0.00%	0.64%	0.00%	0.23%	0.66%	0.93%	0.32%	0.71%	0.26%	0.13%	0.00%	0.65%	0.43%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
