Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Свободненская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566					
19	2.Всероссийская политическая партия «Гражданская Сила»	25	0	1	0	0	0	3	0	0	3	0	0	0	1	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8					
		0.28%	0.00%	0.33%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.21%	1.96%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.86%	0.00%	1.01%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.98%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	758	55	13	12	5	3	38	18	4	20	26	15	38	44	5	54	0	31	8	6	7	13	27	21	9	36	11	1	26	17	42	4	2	24	1	30	24	6	12	50					
		8.36%	15.94%	4.26%	12.00%	6.41%	3.19%	7.74%	9.94%	4.08%	9.80%	9.22%	22.73%	13.52%	9.13%	4.90%	10.29%	0.00%	9.17%	3.96%	3.23%	3.23%	6.40%	8.36%	12.28%	6.25%	11.84%	11.58%	2.63%	9.74%	17.00%	10.47%	1.79%	2.50%	12.31%	0.93%	6.83%	11.32%	3.73%	6.15%	6.31%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	59	1	3	0	1	1	3	2	2	1	0	0	0	2	2	2	0	2	0	0	2	0	0	0	0	3	0	0	0	0	7	0	0	7	1	5	1	0	1	10					
		0.65%	0.29%	0.98%	0.00%	1.28%	1.06%	0.61%	1.10%	2.04%	0.49%	0.00%	0.00%	0.00%	0.41%	1.96%	0.38%	0.00%	0.59%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.00%	3.59%	0.93%	1.14%	0.47%	0.00%	0.51%	1.26%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1					
		0.10%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.35%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.13%					
24	7.Политическая партия «Либерально-демократическая партия России»	869	36	32	11	4	13	16	25	12	30	21	1	29	46	21	50	5	23	24	12	20	12	21	10	15	34	10	8	22	6	24	28	5	16	18	46	26	12	5	120					
		9.58%	10.43%	10.49%	11.00%	5.13%	13.83%	3.26%	13.81%	12.24%	14.71%	7.45%	1.52%	10.32%	9.54%	20.59%	9.52%	11.36%	6.80%	11.88%	6.45%	9.22%	5.91%	6.50%	5.85%	10.42%	11.18%	10.53%	21.05%	8.24%	6.00%	5.99%	12.56%	6.25%	8.21%	16.82%	10.48%	12.26%	7.45%	2.56%	15.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	246	1	10	3	3	2	12	9	2	9	5	0	3	12	4	14	1	11	6	4	4	4	7	5	2	12	2	0	7	5	5	2	1	5	2	15	5	5	1	46					
		2.71%	0.29%	3.28%	3.00%	3.85%	2.13%	2.44%	4.97%	2.04%	4.41%	1.77%	0.00%	1.07%	2.49%	3.92%	2.67%	2.27%	3.25%	2.97%	2.15%	1.84%	1.97%	2.17%	2.92%	1.39%	3.95%	2.11%	0.00%	2.62%	5.00%	1.25%	0.90%	1.25%	2.56%	1.87%	3.42%	2.36%	3.11%	0.51%	5.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	1	2	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	2	2	3	3	0	0	2	1	2	0	1	0	0	1	1	2	0	3					
		0.35%	0.29%	0.66%	2.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.62%	1.17%	2.08%	0.99%	0.00%	0.00%	0.75%	1.00%	0.50%	0.00%	1.25%	0.00%	0.00%	0.23%	0.47%	1.24%	0.00%	0.38%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6778	243	234	70	62	70	405	120	74	133	221	49	200	369	66	382	38	262	162	163	180	168	259	129	103	187	65	27	198	67	309	186	71	135	83	328	140	131	159	530					
		74.71%	70.43%	76.72%	70.00%	79.49%	74.47%	82.48%	66.30%	75.51%	65.20%	78.37%	74.24%	71.17%	76.56%	64.71%	72.76%	86.36%	77.51%	80.20%	87.63%	82.95%	82.76%	80.19%	75.44%	71.53%	61.51%	68.42%	71.05%	74.16%	67.00%	77.06%	83.41%	88.75%	69.23%	77.57%	74.72%	66.04%	81.37%	81.54%	66.83%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	0	0	0	0	1	3	3	1	2	0	0	2	2	1	1	0	1	1	0	1	2	0	0	0	1	0	1	2	0	3	1	0	0	0	0	0	0	1	5					
		0.39%	0.00%	0.00%	0.00%	0.00%	1.06%	0.61%	1.66%	1.02%	0.98%	0.00%	0.00%	0.71%	0.41%	0.98%	0.19%	0.00%	0.30%	0.50%	0.00%	0.46%	0.99%	0.00%	0.00%	0.00%	0.33%	0.00%	2.63%	0.75%	0.00%	0.75%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.63%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
