Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Баргузинская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36									
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	415	25	25	10	20	10	20	10	20	10	20	20	5	20	20	5	5	5	5	15	10	5	5	5	5	5	10	5	20	5	5	5	20	10	5	20	5									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	101	24	23	6	5	0	5	1	0	0	2	1	0	2	2	1	1	2	0	2	1	0	0	1	0	2	3	0	3	0	1	2	5	0	2	4	0									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	128	9	6	8	1	2	0	2	3	2	3	4	5	2	6	4	2	2	2	4	5	4	4	1	5	2	4	0	8	3	0	1	8	4	4	5	3									
14	Число погашенных неиспользованных открепительных удостоверений	314	1	2	4	15	10	15	9	20	10	18	19	5	18	18	4	4	3	5	13	9	5	5	4	5	3	7	5	17	5	4	3	15	10	3	16	5									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	2	3	0	0	0	0	0	1	0	2	1	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	96	9	2	5	3	4	4	0	2	0	7	6	3	5	5	0	1	1	4	0	3	3	3	1	0	0	12	4	0	0	0	0	5	0	2	2	0									
		1.03%	1.43%	0.25%	1.01%	0.89%	3.13%	1.43%	0.00%	0.42%	0.00%	1.31%	1.36%	3.00%	0.95%	1.22%	0.00%	0.68%	0.93%	5.13%	0.00%	1.29%	4.05%	1.47%	1.54%	0.00%	0.00%	3.29%	3.42%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	2.56%	0.83%	0.00%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	326	19	21	18	10	8	12	7	14	2	20	17	3	16	13	3	5	7	0	12	14	1	15	2	5	3	16	2	10	2	4	0	22	11	5	5	2									
		3.50%	3.02%	2.61%	3.64%	2.96%	6.25%	4.30%	7.78%	2.94%	1.47%	3.74%	3.86%	3.00%	3.02%	3.17%	6.98%	3.42%	6.48%	0.00%	4.18%	6.03%	1.35%	7.35%	3.08%	2.40%	2.42%	4.38%	1.71%	1.75%	2.22%	5.63%	0.00%	4.85%	6.15%	6.41%	2.07%	1.90%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	224	14	28	11	7	0	3	1	12	2	17	10	4	8	9	1	2	1	6	10	4	2	2	1	6	2	11	2	13	6	1	1	10	3	5	7	2									
		2.41%	2.23%	3.48%	2.22%	2.07%	0.00%	1.08%	1.11%	2.52%	1.47%	3.18%	2.27%	4.00%	1.51%	2.20%	2.33%	1.37%	0.93%	7.69%	3.48%	1.72%	2.70%	0.98%	1.54%	2.88%	1.61%	3.01%	1.71%	2.28%	6.67%	1.41%	1.39%	2.20%	1.68%	6.41%	2.89%	1.90%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4091	241	302	226	124	64	124	43	196	90	183	176	31	213	145	19	67	46	30	158	100	41	71	20	117	60	181	57	301	51	34	49	233	82	35	121	60									
		43.98%	38.31%	37.56%	45.66%	36.69%	50.00%	44.44%	47.78%	41.18%	66.18%	34.21%	40.00%	31.00%	40.26%	35.37%	44.19%	45.89%	42.59%	38.46%	55.05%	43.10%	55.41%	34.80%	30.77%	56.25%	48.39%	49.59%	48.72%	52.81%	56.67%	47.89%	68.06%	51.32%	45.81%	44.87%	50.00%	57.14%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	39	3	2	1	4	0	0	0	3	1	3	4	1	2	0	0	0	0	1	0	0	0	0	0	1	1	2	0	3	1	0	0	2	2	0	2	0									
		0.42%	0.48%	0.25%	0.20%	1.18%	0.00%	0.00%	0.00%	0.63%	0.74%	0.56%	0.91%	1.00%	0.38%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.81%	0.55%	0.00%	0.53%	1.11%	0.00%	0.00%	0.44%	1.12%	0.00%	0.83%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	26	1	2	3	2	0	1	1	6	0	0	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1									
		0.28%	0.16%	0.25%	0.61%	0.59%	0.00%	0.36%	1.11%	1.26%	0.00%	0.00%	0.23%	1.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.56%	0.00%	0.41%	0.95%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1661	134	148	94	66	14	49	12	115	18	130	119	33	142	117	7	27	19	10	49	51	10	43	20	35	20	63	24	31	1	5	3	29	6	1	8	8									
		17.86%	21.30%	18.41%	18.99%	19.53%	10.94%	17.56%	13.33%	24.16%	13.24%	24.30%	27.05%	33.00%	26.84%	28.54%	16.28%	18.49%	17.59%	12.82%	17.07%	21.98%	13.51%	21.08%	30.77%	16.83%	16.13%	17.26%	20.51%	5.44%	1.11%	7.04%	4.17%	6.39%	3.35%	1.28%	3.31%	7.62%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	41	1	0	2	0	0	0	0	3	1	6	6	1	2	9	1	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	1	0	1	0									
		0.44%	0.16%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.63%	0.74%	1.12%	1.36%	1.00%	0.38%	2.20%	2.33%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.56%	0.00%	0.41%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	158	18	18	7	7	0	3	0	3	0	3	4	1	6	4	1	5	4	1	4	3	0	1	0	3	1	5	3	25	5	1	2	7	1	3	7	2									
		1.70%	2.86%	2.24%	1.41%	2.07%	0.00%	1.08%	0.00%	0.63%	0.00%	0.56%	0.91%	1.00%	1.13%	0.98%	2.33%	3.42%	3.70%	1.28%	1.39%	1.29%	0.00%	0.49%	0.00%	1.44%	0.81%	1.37%	2.56%	4.39%	5.56%	1.41%	2.78%	1.54%	0.56%	3.85%	2.89%	1.90%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	20	0	1	2	0	0	1	0	1	0	1	1	0	2	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	2	0	1	2	0									
		0.22%	0.00%	0.12%	0.40%	0.00%	0.00%	0.36%	0.00%	0.21%	0.00%	0.19%	0.23%	0.00%	0.38%	0.00%	0.00%	1.37%	0.00%	0.00%	0.35%	0.00%	1.35%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.44%	0.00%	1.28%	0.83%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	54	3	4	1	2	1	2	0	3	2	3	8	0	3	1	0	0	0	1	0	0	1	2	0	0	0	5	1	5	1	0	0	2	2	0	1	0									
		0.58%	0.48%	0.50%	0.20%	0.59%	0.78%	0.72%	0.00%	0.63%	1.47%	0.56%	1.82%	0.00%	0.57%	0.24%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	1.35%	0.98%	0.00%	0.00%	0.00%	1.37%	0.85%	0.88%	1.11%	0.00%	0.00%	0.44%	1.12%	0.00%	0.41%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1512	101	190	63	58	23	51	10	61	7	92	46	16	77	59	7	23	14	15	35	40	9	51	17	20	27	39	16	119	9	18	11	75	53	18	32	10									
		16.26%	16.06%	23.63%	12.73%	17.16%	17.97%	18.28%	11.11%	12.82%	5.15%	17.20%	10.45%	16.00%	14.56%	14.39%	16.28%	15.75%	12.96%	19.23%	12.20%	17.24%	12.16%	25.00%	26.15%	9.62%	21.77%	10.68%	13.68%	20.88%	10.00%	25.35%	15.28%	16.52%	29.61%	23.08%	13.22%	9.52%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	38	3	6	3	1	0	1	0	3	1	4	2	0	1	2	0	2	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	2	0	2	0									
		0.41%	0.48%	0.75%	0.61%	0.30%	0.00%	0.36%	0.00%	0.63%	0.74%	0.75%	0.45%	0.00%	0.19%	0.49%	0.00%	1.37%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.83%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	690	69	64	40	43	8	23	11	36	5	38	20	4	27	31	3	7	7	6	10	7	5	6	2	13	6	12	2	36	10	6	5	46	12	6	48	16									
		7.42%	10.97%	7.96%	8.08%	12.72%	6.25%	8.24%	12.22%	7.56%	3.68%	7.10%	4.55%	4.00%	5.10%	7.56%	6.98%	4.79%	6.48%	7.69%	3.48%	3.02%	6.76%	2.94%	3.08%	6.25%	4.84%	3.29%	1.71%	6.32%	11.11%	8.45%	6.94%	10.13%	6.70%	7.69%	19.83%	15.24%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
