10	Число действительных избирательных бюллетеней	100057	1516	1220	1331	1186	1533	914	796	1073	1129	1314	960	1152	1176	553	596	1065	1751	2510	1099	1668	945	2130	1706	2023	1331	1710	1323	1341	1887	1105	1236	1288	1282	1342	1809	1094	1779	1852	2121	1538	1651	2206	1913	2346	905	1395	1773	1437	1405	1451	1539	1934	1487	1760	818	2120	1665	1620	1534	1282	1778	448	1313	438	661	369	126	2281	539	399	1593	954	774	759									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
13	Бабурин Сергей Николаевич	479	7	3	6	3	4	3	5	10	13	11	9	3	8	0	0	3	8	6	2	8	6	14	5	5	9	4	17	10	8	6	13	7	5	7	1	4	4	13	10	12	7	7	18	6	9	4	7	4	12	3	6	19	11	12	8	4	5	4	2	4	9	1	3	6	7	3	1	8	2	0	5	4	3	3									
		0.47%	0.45%	0.24%	0.45%	0.25%	0.25%	0.33%	0.62%	0.92%	1.14%	0.82%	0.92%	0.26%	0.67%	0.00%	0.00%	0.28%	0.46%	0.24%	0.18%	0.48%	0.62%	0.65%	0.29%	0.24%	0.67%	0.23%	1.27%	0.74%	0.42%	0.53%	1.03%	0.54%	0.39%	0.51%	0.06%	0.36%	0.22%	0.69%	0.47%	0.77%	0.42%	0.32%	0.93%	0.26%	0.98%	0.29%	0.39%	0.28%	0.84%	0.21%	0.39%	0.97%	0.73%	0.67%	0.97%	0.19%	0.30%	0.25%	0.13%	0.31%	0.50%	0.22%	0.23%	1.34%	1.04%	0.80%	0.79%	0.35%	0.37%	0.00%	0.31%	0.41%	0.38%	0.39%									
14	Грудинин Павел Николаевич	9553	115	47	113	95	242	33	97	157	128	176	82	57	135	66	78	151	212	210	192	162	122	236	66	116	146	150	180	72	150	162	162	214	151	184	189	83	54	180	207	198	191	112	104	183	115	208	126	95	126	102	130	185	117	246	23	297	170	130	98	156	103	32	215	72	89	13	4	298	30	21	100	49	21	22									
		9.46%	7.47%	3.78%	8.40%	7.96%	15.38%	3.59%	12.06%	14.51%	11.27%	13.19%	8.34%	4.91%	11.35%	11.89%	12.85%	13.98%	12.07%	8.37%	17.07%	9.67%	12.63%	10.94%	3.86%	5.68%	10.86%	8.76%	13.43%	5.33%	7.87%	14.44%	12.89%	16.45%	11.68%	13.48%	10.43%	7.52%	3.01%	9.58%	9.74%	12.66%	11.52%	5.05%	5.35%	7.79%	12.51%	14.91%	7.07%	6.61%	8.84%	7.02%	8.38%	9.42%	7.75%	13.79%	2.78%	14.01%	10.19%	8.02%	6.31%	12.17%	5.73%	7.14%	16.31%	16.04%	13.19%	3.49%	3.17%	12.97%	5.50%	5.22%	6.20%	5.08%	2.67%	2.86%									
15	Жириновский Владимир Вольфович	3648	73	37	66	29	9	16	39	73	13	79	49	34	71	22	27	63	56	8	81	58	63	106	28	34	43	49	77	42	56	59	81	68	35	69	2	20	30	77	96	89	77	90	99	62	49	10	50	13	67	29	20	109	77	108	28	28	79	12	35	28	9	5	99	23	41	14	6	126	2	18	53	23	115	17									
		3.61%	4.74%	2.98%	4.90%	2.43%	0.57%	1.74%	4.85%	6.75%	1.14%	5.92%	4.98%	2.93%	5.97%	3.96%	4.45%	5.83%	3.19%	0.32%	7.20%	3.46%	6.52%	4.91%	1.64%	1.66%	3.20%	2.86%	5.75%	3.11%	2.94%	5.26%	6.44%	5.23%	2.71%	5.05%	0.11%	1.81%	1.67%	4.10%	4.52%	5.69%	4.64%	4.06%	5.10%	2.64%	5.33%	0.72%	2.80%	0.90%	4.70%	1.99%	1.29%	5.55%	5.10%	6.05%	3.38%	1.32%	4.73%	0.74%	2.26%	2.18%	0.50%	1.12%	7.51%	5.12%	6.07%	3.75%	4.76%	5.49%	0.37%	4.48%	3.29%	2.39%	14.61%	2.21%									
16	Путин Владимир Владимирович	83953	1285	1106	1099	1044	1255	831	620	786	952	990	785	1029	911	450	466	816	1428	2234	770	1404	718	1714	1592	1813	1083	1487	1011	1189	1620	854	917	966	1063	1034	1612	966	1649	1531	1773	1171	1328	1950	1611	2068	701	1159	1570	1313	1172	1295	1360	1562	1233	1320	740	1781	1377	1442	1378	1079	1612	409	989	325	491	332	114	1797	491	353	1414	871	583	709									
		83.14%	83.44%	88.98%	81.65%	87.51%	79.78%	90.52%	77.11%	72.64%	83.80%	74.21%	79.86%	88.71%	76.62%	81.08%	76.77%	75.56%	81.27%	89.00%	68.44%	83.77%	74.33%	79.46%	93.15%	88.70%	80.58%	86.86%	75.45%	88.01%	84.95%	76.11%	72.95%	74.25%	82.21%	75.75%	88.96%	87.58%	91.82%	81.52%	83.44%	74.87%	80.10%	87.99%	82.91%	88.00%	76.28%	83.08%	88.05%	91.37%	82.19%	89.06%	87.63%	79.53%	81.66%	73.99%	89.37%	84.01%	82.50%	89.01%	88.79%	84.17%	89.76%	91.29%	75.04%	72.38%	72.74%	89.01%	90.48%	78.23%	90.09%	87.81%	87.72%	90.35%	74.08%	92.32%									
17	Собчак Ксения Анатольевна	797	14	10	16	7	8	11	17	18	4	18	11	4	21	6	10	14	13	20	17	8	10	20	2	18	12	4	11	4	15	8	22	7	6	19	2	3	12	24	5	25	14	14	30	5	12	6	3	7	15	8	9	15	16	28	8	2	9	1	6	4	18	1	2	5	12	3	0	19	4	4	2	1	35	3									
		0.79%	0.91%	0.80%	1.19%	0.59%	0.51%	1.20%	2.11%	1.66%	0.35%	1.35%	1.12%	0.34%	1.77%	1.08%	1.65%	1.30%	0.74%	0.80%	1.51%	0.48%	1.04%	0.93%	0.12%	0.88%	0.89%	0.23%	0.82%	0.30%	0.79%	0.71%	1.75%	0.54%	0.46%	1.39%	0.11%	0.27%	0.67%	1.28%	0.24%	1.60%	0.84%	0.63%	1.54%	0.21%	1.31%	0.43%	0.17%	0.49%	1.05%	0.55%	0.58%	0.76%	1.06%	1.57%	0.97%	0.09%	0.54%	0.06%	0.39%	0.31%	1.00%	0.22%	0.15%	1.11%	1.78%	0.80%	0.00%	0.83%	0.73%	0.99%	0.12%	0.10%	4.45%	0.39%									
18	Сурайкин Максим Александрович	536	10	4	11	0	6	3	6	13	7	8	6	9	8	4	4	6	16	17	15	6	9	13	6	16	10	4	10	4	16	2	13	11	5	12	1	9	10	8	7	10	14	13	9	12	7	3	4	3	1	4	4	16	10	19	3	1	10	1	9	2	13	0	2	2	4	1	0	13	2	1	13	0	3	2									
		0.53%	0.65%	0.32%	0.82%	0.00%	0.38%	0.33%	0.75%	1.20%	0.62%	0.60%	0.61%	0.78%	0.67%	0.72%	0.66%	0.56%	0.91%	0.68%	1.33%	0.36%	0.93%	0.60%	0.35%	0.78%	0.74%	0.23%	0.75%	0.30%	0.84%	0.18%	1.03%	0.85%	0.39%	0.88%	0.06%	0.82%	0.56%	0.43%	0.33%	0.64%	0.84%	0.59%	0.46%	0.51%	0.76%	0.22%	0.22%	0.21%	0.07%	0.28%	0.26%	0.81%	0.66%	1.07%	0.36%	0.05%	0.60%	0.06%	0.58%	0.16%	0.72%	0.00%	0.15%	0.45%	0.59%	0.27%	0.00%	0.57%	0.37%	0.25%	0.81%	0.00%	0.38%	0.26%									
19	Титов Борис Юрьевич	573	6	10	10	4	5	5	4	9	10	10	7	11	9	2	8	7	11	5	17	10	10	15	4	15	15	8	10	5	13	8	17	7	8	4	1	5	13	7	8	11	13	14	24	5	8	2	6	1	3	7	6	18	15	18	5	4	7	3	4	6	11	0	2	2	6	2	0	14	4	1	3	4	9	2									
		0.57%	0.39%	0.80%	0.74%	0.34%	0.32%	0.54%	0.50%	0.83%	0.88%	0.75%	0.71%	0.95%	0.76%	0.36%	1.32%	0.65%	0.63%	0.20%	1.51%	0.60%	1.04%	0.70%	0.23%	0.73%	1.12%	0.47%	0.75%	0.37%	0.68%	0.71%	1.35%	0.54%	0.62%	0.29%	0.06%	0.45%	0.72%	0.37%	0.38%	0.70%	0.78%	0.63%	1.24%	0.21%	0.87%	0.14%	0.34%	0.07%	0.21%	0.48%	0.39%	0.92%	0.99%	1.01%	0.60%	0.19%	0.42%	0.19%	0.26%	0.47%	0.61%	0.00%	0.15%	0.45%	0.89%	0.54%	0.00%	0.61%	0.73%	0.25%	0.19%	0.41%	1.14%	0.26%									
20	Явлинский Григорий Алексеевич	518	6	3	10	4	4	12	8	7	2	22	11	5	13	3	3	5	7	10	5	12	7	12	3	6	13	4	7	15	9	6	11	8	9	13	1	4	7	12	15	22	7	6	18	5	4	3	7	1	9	3	4	10	8	9	3	3	8	27	2	3	3	0	1	3	11	1	1	6	4	1	3	2	5	1									
		0.51%	0.39%	0.24%	0.74%	0.34%	0.25%	1.31%	0.99%	0.65%	0.18%	1.65%	1.12%	0.43%	1.09%	0.54%	0.49%	0.46%	0.40%	0.40%	0.44%	0.72%	0.72%	0.56%	0.18%	0.29%	0.97%	0.23%	0.52%	1.11%	0.47%	0.53%	0.88%	0.61%	0.70%	0.95%	0.06%	0.36%	0.39%	0.64%	0.71%	1.41%	0.42%	0.27%	0.93%	0.21%	0.44%	0.22%	0.39%	0.07%	0.63%	0.21%	0.26%	0.51%	0.53%	0.50%	0.36%	0.14%	0.48%	1.67%	0.13%	0.23%	0.17%	0.00%	0.08%	0.67%	1.63%	0.27%	0.79%	0.26%	0.73%	0.25%	0.19%	0.21%	0.64%	0.13%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
