10	Число действительных избирательных бюллетеней	101616	1364	1246	1066	1193	1293	1018	907	1345	1043	1583	1227	1255	1311	414	706	1661	1705	2057	1599	1805	1383	1878	1905	1482	1806	1682	2148	1484	1944	1790	1794	1534	975	1391	1896	1049	1813	2123	1580	2190	1866	2046	1880	2311	1193	1543	1741	1246	1536	1321	1112	1714	1352	1888	807	2052	1681	1449	1375	1121	1395	489	1339	443	928	367	138	1633	395	385	1260	949	602	414									
11	Число полученных открепительных  удостоверений	1537	20	15	20	15	25	30	25	22	20	30	25	15	20	5	15	20	30	25	30	20	10	30	38	15	20	23	20	23	20	20	25	20	15	20	20	15	30	25	20	25	30	20	28	30	20	20	20	23	27	20	30	35	25	20	10	25	50	24	15	13	25	15	40	8	18	15	7	25	8	5	15	10	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1537	20	15	20	15	25	30	25	22	20	30	25	15	20	5	15	20	30	25	30	20	10	30	38	15	20	23	20	23	20	20	25	20	15	20	20	15	30	25	20	25	30	20	28	30	20	20	20	23	27	20	30	35	25	20	10	25	50	24	15	13	25	15	40	8	18	15	7	25	8	5	15	10	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1388	5	8	7	15	25	20	20	209	38	28	10	65	42	7	4	22	7	17	18	30	18	29	9	7	13	14	7	8	2	8	20	16	17	17	10	17	13	8	20	22	19	8	13	23	13	9	5	11	16	32	28	21	14	26	4	20	23	6	15	3	9	8	21	8	3	2	3	10	1	6	0	10	120	6									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	161	2	0	3	2	3	4	0	1	5	2	1	1	4	1	1	1	3	5	4	4	1	8	5	0	2	2	3	0	2	1	3	1	1	2	3	2	1	7	3	4	0	5	4	3	2	2	7	2	5	0	3	3	2	1	1	0	7	1	3	1	1	2	2	0	1	0	0	4	0	0	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																					
19	Жириновский Владимир Вольфович	5933	110	40	69	41	79	38	83	109	6	104	72	100	76	24	52	89	117	100	119	105	67	100	117	87	77	91	117	69	30	81	126	94	61	101	104	98	112	152	103	132	134	73	105	111	59	72	95	61	66	62	34	124	102	96	88	133	105	68	66	66	90	15	181	36	45	49	15	62	22	24	58	58	91	15									
		5.75%	7.95%	3.17%	6.22%	3.39%	6.00%	3.66%	9.09%	8.04%	0.57%	6.52%	5.77%	7.96%	5.75%	5.76%	7.33%	5.29%	6.84%	4.80%	7.31%	5.78%	4.78%	5.19%	6.06%	5.77%	4.23%	5.34%	5.40%	4.61%	1.53%	4.48%	6.93%	6.04%	6.22%	7.16%	5.34%	9.16%	6.07%	7.07%	6.52%	5.93%	7.17%	3.32%	5.50%	4.72%	4.89%	4.64%	5.45%	4.85%	4.26%	4.68%	3.02%	6.87%	7.44%	5.07%	10.67%	6.38%	6.19%	4.55%	4.76%	5.82%	6.36%	3.07%	13.32%	8.05%	4.76%	13.17%	10.71%	3.75%	5.47%	6.22%	4.52%	6.05%	13.79%	3.57%									
20	Зюганов Геннадий Андреевич	15475	183	154	233	178	274	104	190	260	216	345	123	130	226	102	73	260	249	301	247	267	155	388	211	192	237	275	345	222	215	133	335	271	153	295	175	198	311	262	289	370	328	261	299	344	223	238	224	138	267	197	210	401	223	272	190	203	266	206	224	163	179	39	232	67	141	27	35	258	46	68	137	124	31	67									
		15.01%	13.23%	12.21%	21.01%	14.72%	20.82%	10.01%	20.81%	19.17%	20.57%	21.62%	9.86%	10.35%	17.11%	24.46%	10.30%	15.47%	14.55%	14.46%	15.18%	14.70%	11.05%	20.12%	10.93%	12.74%	13.01%	16.13%	15.91%	14.84%	10.99%	7.36%	18.43%	17.42%	15.61%	20.91%	8.99%	18.50%	16.85%	12.18%	18.29%	16.63%	17.54%	11.86%	15.67%	14.62%	18.49%	15.34%	12.85%	10.96%	17.23%	14.86%	18.63%	22.22%	16.27%	14.35%	23.03%	9.74%	15.67%	13.79%	16.15%	14.37%	12.65%	7.98%	17.07%	14.99%	14.92%	7.26%	25.00%	15.61%	11.44%	17.62%	10.68%	12.93%	4.70%	15.95%									
21	Миронов Сергей Михайлович	3175	40	32	40	38	50	27	40	51	36	60	57	54	39	19	26	37	52	42	53	37	24	49	64	63	54	34	56	31	41	34	58	62	36	47	86	39	54	69	64	82	80	50	67	28	49	47	70	54	53	44	43	62	46	65	34	52	74	31	30	30	37	9	38	14	30	11	6	43	11	10	19	38	10	13									
		3.08%	2.89%	2.54%	3.61%	3.14%	3.80%	2.60%	4.38%	3.76%	3.43%	3.76%	4.57%	4.30%	2.95%	4.56%	3.67%	2.20%	3.04%	2.02%	3.26%	2.04%	1.71%	2.54%	3.31%	4.18%	2.96%	1.99%	2.58%	2.07%	2.10%	1.88%	3.19%	3.98%	3.67%	3.33%	4.42%	3.64%	2.93%	3.21%	4.05%	3.69%	4.28%	2.27%	3.51%	1.19%	4.06%	3.03%	4.02%	4.29%	3.42%	3.32%	3.82%	3.43%	3.36%	3.43%	4.12%	2.49%	4.36%	2.07%	2.16%	2.65%	2.61%	1.84%	2.80%	3.13%	3.17%	2.96%	4.29%	2.60%	2.74%	2.59%	1.48%	3.96%	1.52%	3.10%									
22	Прохоров Михаил Дмитриевич	5747	87	50	64	40	157	28	116	159	11	155	96	81	150	48	22	2	17	120	123	102	92	158	131	84	81	99	130	90	126	56	16	124	38	101	162	94	119	163	15	73	15	12	91	109	27	97	132	111	96	81	22	144	97	109	54	97	32	90	81	76	59	5	129	45	34	20	10	47	34	24	48	83	41	15									
		5.57%	6.29%	3.97%	5.77%	3.31%	11.93%	2.69%	12.71%	11.73%	1.05%	9.71%	7.69%	6.45%	11.36%	11.51%	3.10%	0.12%	0.99%	5.76%	7.56%	5.62%	6.56%	8.20%	6.78%	5.57%	4.45%	5.81%	5.99%	6.02%	6.44%	3.10%	0.88%	7.97%	3.88%	7.16%	8.32%	8.79%	6.45%	7.58%	0.95%	3.28%	0.80%	0.55%	4.77%	4.63%	2.24%	6.25%	7.57%	8.82%	6.19%	6.11%	1.95%	7.98%	7.08%	5.75%	6.55%	4.65%	1.89%	6.02%	5.84%	6.70%	4.17%	1.02%	9.49%	10.07%	3.60%	5.38%	7.14%	2.84%	8.46%	6.22%	3.74%	8.65%	6.21%	3.57%									
23	Путин Владимир Владимирович	71286	944	970	660	896	733	821	478	766	774	919	879	890	820	221	533	1273	1270	1494	1057	1294	1045	1183	1382	1056	1357	1183	1500	1072	1532	1486	1259	983	687	847	1369	620	1217	1477	1109	1533	1309	1650	1318	1719	835	1089	1220	882	1054	937	803	983	884	1346	441	1567	1204	1054	974	786	1030	421	759	281	678	260	72	1223	282	259	998	646	429	304									
		69.13%	68.26%	76.92%	59.51%	74.11%	55.70%	79.02%	52.35%	56.49%	73.71%	57.58%	70.43%	70.86%	62.07%	52.99%	75.18%	75.73%	74.23%	71.76%	64.97%	71.26%	74.48%	61.36%	71.57%	70.07%	74.48%	69.38%	69.19%	71.66%	78.32%	82.19%	69.25%	63.17%	70.10%	60.03%	70.31%	57.94%	65.93%	68.67%	70.19%	68.90%	70.00%	75.00%	69.08%	73.06%	69.24%	70.17%	69.99%	70.06%	68.00%	70.66%	71.25%	54.46%	64.48%	71.03%	53.45%	75.16%	70.95%	70.55%	70.22%	69.31%	72.79%	86.09%	55.85%	62.86%	71.75%	69.89%	51.43%	73.99%	70.15%	67.10%	77.79%	67.36%	65.00%	72.38%									
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
																																																																																					
