12	Число открепительных удостоверений, выданных избирателям на избирательном участке	747	7	19	12	25	18	9	10	12	12	10	29	15	15	22	6	22	15	18	17	0	4	30	5	5	5	12	5	7	10	10	7	10	15	16	5	10	10	20	15	0	3	10	10	7	22	10	15	11	10	15	23	0	10	10	10	5	22	20	14	4	15	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	461	5	10	11	4	7	7	12	23	14	8	8	14	12	17	16	25	11	9	9	0	6	14	11	3	3	5	3	3	4	6	4	9	5	8	4	3	14	9	4	2	2	5	4	5	12	7	4	13	6	5	7	4	3	4	2	4	10	4	10	0	6	2									
14	Число неиспользованных открепительных удостоверений	74	0	0	0	0	2	1	0	8	0	5	8	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	5	4	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	2	5	0	0	0	0	3	0	1	1	0	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	30	0	1	2	0	2	0	0	0	2	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	2	2	1	0	1	0	0	1	0	0	0	0	1	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	3932	56	130	109	80	81	72	62	59	63	56	94	54	44	79	36	114	67	114	90	14	35	77	17	51	29	80	26	11	33	68	30	97	50	53	55	60	86	63	52	19	17	68	71	75	96	62	120	84	20	74	94	21	28	79	55	12	86	85	96	52	86	85									
		7.58%	8.09%	8.07%	8.30%	6.58%	7.68%	7.42%	7.43%	6.04%	7.90%	7.12%	7.44%	6.77%	7.35%	5.81%	5.65%	8.59%	7.27%	8.80%	7.96%	3.58%	5.56%	6.62%	7.17%	12.56%	14.50%	10.28%	9.09%	3.35%	10.71%	8.14%	8.57%	12.95%	5.35%	5.86%	10.93%	6.05%	7.36%	5.72%	6.07%	12.50%	6.32%	6.20%	7.91%	8.39%	7.75%	6.26%	9.32%	8.53%	2.83%	7.78%	7.03%	10.45%	7.91%	9.55%	7.26%	6.94%	8.69%	6.49%	7.19%	9.63%	8.40%	10.05%									
20	Зюганов Геннадий Андреевич	11960	150	390	308	290	274	222	187	255	184	220	267	180	134	346	145	320	182	308	252	39	170	260	73	65	17	173	64	83	87	218	82	200	248	169	110	249	271	277	153	26	66	316	224	158	329	219	254	200	101	225	316	39	88	176	147	16	245	352	286	145	241	169									
		23.06%	21.68%	24.22%	23.46%	23.87%	25.97%	22.89%	22.42%	26.10%	23.09%	27.95%	21.12%	22.56%	22.37%	25.44%	22.76%	24.11%	19.76%	23.77%	22.28%	9.97%	26.98%	22.34%	30.80%	16.01%	8.50%	22.24%	22.38%	25.30%	28.25%	26.11%	23.43%	26.70%	26.52%	18.69%	21.87%	25.10%	23.20%	25.16%	17.87%	17.11%	24.54%	28.83%	24.94%	17.67%	26.55%	22.12%	19.72%	20.30%	14.31%	23.66%	23.64%	19.40%	24.86%	21.28%	19.39%	9.25%	24.75%	26.89%	21.41%	26.85%	23.54%	19.98%									
21	Миронов Сергей Михайлович	1821	26	57	62	50	58	39	40	63	34	37	61	32	29	35	31	59	37	56	53	8	40	34	7	8	9	19	6	3	2	33	10	32	30	32	18	25	41	35	19	8	5	28	20	25	30	34	40	31	15	24	39	0	12	37	18	2	26	39	63	9	25	21									
		3.51%	3.76%	3.54%	4.72%	4.12%	5.50%	4.02%	4.80%	6.45%	4.27%	4.70%	4.83%	4.01%	4.84%	2.57%	4.87%	4.45%	4.02%	4.32%	4.69%	2.05%	6.35%	2.92%	2.95%	1.97%	4.50%	2.44%	2.10%	0.91%	0.65%	3.95%	2.86%	4.27%	3.21%	3.54%	3.58%	2.52%	3.51%	3.18%	2.22%	5.26%	1.86%	2.55%	2.23%	2.80%	2.42%	3.43%	3.11%	3.15%	2.12%	2.52%	2.92%	0.00%	3.39%	4.47%	2.37%	1.16%	2.63%	2.98%	4.72%	1.67%	2.44%	2.48%									
22	Прохоров Михаил Дмитриевич	3284	59	122	93	101	96	80	63	75	87	43	125	80	60	135	62	94	67	97	80	2	50	65	11	22	6	34	11	11	13	29	13	26	38	75	19	42	73	67	46	1	9	60	41	43	53	46	56	51	28	67	71	10	18	46	41	3	49	72	103	22	69	53									
		6.33%	8.53%	7.58%	7.08%	8.31%	9.10%	8.25%	7.55%	7.68%	10.92%	5.46%	9.89%	10.03%	10.02%	9.93%	9.73%	7.08%	7.27%	7.48%	7.07%	0.51%	7.94%	5.58%	4.64%	5.42%	3.00%	4.37%	3.85%	3.35%	4.22%	3.47%	3.71%	3.47%	4.06%	8.30%	3.78%	4.23%	6.25%	6.09%	5.37%	0.66%	3.35%	5.47%	4.57%	4.81%	4.28%	4.65%	4.35%	5.18%	3.97%	7.05%	5.31%	4.98%	5.08%	5.56%	5.41%	1.73%	4.95%	5.50%	7.71%	4.07%	6.74%	6.26%									
23	Путин Владимир Владимирович	30250	390	880	718	680	535	543	469	517	426	416	702	436	327	746	352	725	559	708	641	307	332	708	125	257	139	465	179	218	170	476	213	390	558	566	294	611	691	659	578	97	170	611	531	578	718	612	806	600	537	547	808	127	206	483	481	140	571	749	772	311	579	510									
		58.32%	56.36%	54.66%	54.68%	55.97%	50.71%	55.98%	56.24%	52.92%	53.45%	52.86%	55.54%	54.64%	54.59%	54.85%	55.26%	54.63%	60.69%	54.63%	56.68%	78.52%	52.70%	60.82%	52.74%	63.30%	69.50%	59.77%	62.59%	66.46%	55.19%	57.01%	60.86%	52.07%	59.68%	62.61%	58.45%	61.59%	59.16%	59.85%	67.52%	63.82%	63.20%	55.75%	59.13%	64.65%	57.95%	61.82%	62.58%	60.91%	76.06%	57.52%	60.43%	63.18%	58.19%	58.40%	63.46%	80.92%	57.68%	57.22%	57.78%	57.59%	56.54%	60.28%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
