Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Ононская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	295	62	18	13	14	3	1	13	0	10	6	16	1	14	5	68	25	5	1	1	17	2					
		4.45%	3.77%	3.38%	4.25%	5.19%	7.50%	1.02%	2.65%	0.00%	3.75%	8.33%	5.10%	1.75%	4.19%	3.73%	13.31%	5.46%	2.56%	0.46%	1.16%	4.70%	1.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	10	3	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	1	0	0					
		0.15%	0.18%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.30%	0.00%	0.20%	0.00%	0.00%	0.46%	1.16%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.06%	0.06%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	504	145	39	26	21	0	0	46	3	10	1	36	5	15	3	41	17	34	12	8	35	7					
		7.60%	8.81%	7.33%	8.50%	7.78%	0.00%	0.00%	9.37%	2.68%	3.75%	1.39%	11.46%	8.77%	4.49%	2.24%	8.02%	3.71%	17.44%	5.50%	9.30%	9.67%	5.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	2	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0					
		0.11%	0.12%	0.00%	0.00%	0.00%	2.50%	0.00%	0.00%	0.00%	0.37%	0.00%	0.32%	0.00%	0.00%	0.00%	0.20%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.12%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.32%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	607	185	51	12	18	0	6	51	11	38	1	53	5	25	19	13	36	12	23	3	33	12					
		9.16%	11.25%	9.59%	3.92%	6.67%	0.00%	6.12%	10.39%	9.82%	14.23%	1.39%	16.88%	8.77%	7.49%	14.18%	2.54%	7.86%	6.15%	10.55%	3.49%	9.12%	9.45%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	292	119	27	12	10	0	1	8	4	14	3	12	8	14	1	17	9	5	7	1	18	2					
		4.40%	7.23%	5.08%	3.92%	3.70%	0.00%	1.02%	1.63%	3.57%	5.24%	4.17%	3.82%	14.04%	4.19%	0.75%	3.33%	1.97%	2.56%	3.21%	1.16%	4.97%	1.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	26	9	6	0	0	0	0	1	0	1	1	3	0	1	0	2	0	0	1	1	0	0					
		0.39%	0.55%	1.13%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.37%	1.39%	0.96%	0.00%	0.30%	0.00%	0.39%	0.00%	0.00%	0.46%	1.16%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4763	1087	377	232	204	36	89	367	93	185	58	185	37	259	105	358	363	136	170	69	250	103					
		71.85%	66.08%	70.86%	75.82%	75.56%	90.00%	90.82%	74.75%	83.04%	69.29%	80.56%	58.92%	64.91%	77.54%	78.36%	70.06%	79.26%	69.74%	77.98%	80.23%	69.06%	81.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	8	2	0	0	0	1	1	0	1	2	1	0	0	0	5	0	0	0	0	0	0					
		0.32%	0.49%	0.38%	0.00%	0.00%	0.00%	1.02%	0.20%	0.00%	0.37%	2.78%	0.32%	0.00%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
