Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
"Наименование Избирательной комиссии:    Смоленск, Промышленная"																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
		5.78%	10.28%	9.40%	6.88%	7.10%	7.51%	3.59%	5.69%	5.01%	5.60%	4.54%	3.54%	5.30%	4.21%	3.82%	6.16%	6.47%	5.59%	5.25%	4.92%	5.34%	4.74%	6.95%	6.32%	7.05%	4.98%	7.73%	6.00%	5.16%	5.50%	5.19%	5.72%	6.69%	5.16%	6.56%	4.87%	4.06%	6.02%	2.92%	4.77%	5.87%	8.18%	5.04%	6.82%	4.19%	7.05%	4.84%	4.40%					
22	"5. ""За Русь Святую"""	245	5	6	4	5	8	5	4	3	6	1	4	3	4	2	3	3	12	7	3	13	7	3	4	4	5	4	9	2	8	6	0	6	0	4	6	12	12	1	3	15	7	5	3	6	6	1	5					
		0.42%	0.49%	0.49%	0.41%	0.37%	0.51%	0.43%	0.34%	0.20%	0.46%	0.07%	0.35%	0.22%	0.52%	0.20%	0.21%	0.21%	0.82%	0.46%	0.21%	0.90%	0.43%	0.24%	0.32%	0.35%	0.47%	0.27%	1.00%	0.13%	0.48%	0.50%	0.0%	0.37%	0.0%	0.25%	0.40%	1.06%	0.86%	0.08%	0.53%	1.19%	0.45%	0.36%	0.34%	0.69%	1.11%	0.13%	0.84%					
23	"6. ""Объединенная Российская партия ""Русь"""	136	1	1	2	3	5	0	3	2	2	4	5	2	4	2	1	2	2	7	2	2	3	2	2	2	2	0	3	5	7	7	3	5	0	3	8	6	5	5	0	0	2	6	3	2	1	2	0					
		0.23%	0.09%	0.08%	0.20%	0.22%	0.32%	0.0%	0.25%	0.13%	0.15%	0.29%	0.44%	0.15%	0.52%	0.20%	0.07%	0.14%	0.13%	0.46%	0.14%	0.13%	0.18%	0.16%	0.16%	0.17%	0.19%	0.0%	0.33%	0.32%	0.42%	0.58%	0.19%	0.31%	0.0%	0.19%	0.53%	0.53%	0.35%	0.44%	0.0%	0.0%	0.13%	0.43%	0.34%	0.23%	0.18%	0.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	611	8	14	6	15	18	5	12	9	12	11	15	14	9	13	12	14	8	11	6	15	13	10	19	15	24	12	7	25	18	17	18	20	5	18	22	20	17	12	3	19	13	17	8	9	9	11	3					
		1.07%	0.79%	1.16%	0.61%	1.12%	1.16%	0.43%	1.03%	0.60%	0.93%	0.81%	1.32%	1.06%	1.18%	1.34%	0.85%	0.98%	0.55%	0.73%	0.42%	1.04%	0.81%	0.80%	1.53%	1.34%	2.30%	0.83%	0.77%	1.63%	1.08%	1.42%	1.17%	1.25%	0.83%	1.14%	1.47%	1.76%	1.21%	1.06%	0.53%	1.50%	0.85%	1.22%	0.91%	1.04%	1.66%	1.52%	0.50%					
25	"8. ""Народно-республиканская партия России"""	40	1	1	0	0	1	0	0	0	4	0	1	0	1	0	2	1	3	2	2	0	0	0	1	2	0	1	1	2	1	2	0	2	3	1	1	0	0	0	1	0	1	0	1	1	0	0	0					
		0.07%	0.09%	0.08%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.31%	0.0%	0.08%	0.0%	0.13%	0.0%	0.14%	0.07%	0.20%	0.13%	0.14%	0.0%	0.0%	0.0%	0.08%	0.17%	0.0%	0.06%	0.11%	0.13%	0.06%	0.16%	0.0%	0.12%	0.5%	0.06%	0.06%	0.0%	0.0%	0.0%	0.17%	0.0%	0.06%	0.0%	0.11%	0.11%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	284	5	5	8	9	8	7	2	4	4	11	7	7	7	7	5	2	5	5	5	7	6	4	12	10	5	6	4	3	10	6	5	14	5	8	9	7	5	2	1	8	6	4	9	6	4	5	0					
		0.49%	0.49%	0.41%	0.82%	0.67%	0.51%	0.61%	0.17%	0.26%	0.31%	0.81%	0.62%	0.53%	0.92%	0.72%	0.35%	0.14%	0.34%	0.33%	0.35%	0.48%	0.37%	0.32%	0.97%	0.89%	0.47%	0.41%	0.44%	0.19%	0.60%	0.50%	0.32%	0.87%	0.83%	0.50%	0.60%	0.61%	0.35%	0.17%	0.17%	0.63%	0.39%	0.28%	1.02%	0.69%	0.74%	0.69%	0.0%					
27	"10. ""Аграрная партия России"""	1753	19	30	42	43	60	24	34	50	34	56	25	44	14	35	49	53	39	62	46	50	56	35	46	25	29	32	25	43	51	37	28	51	16	46	43	28	32	62	21	37	49	40	21	32	9	22	28					
		3.07%	1.87%	2.49%	4.31%	3.21%	3.88%	2.10%	2.93%	3.34%	2.64%	4.17%	2.21%	3.33%	1.84%	3.61%	3.51%	3.72%	2.69%	4.12%	3.23%	3.46%	3.49%	2.83%	3.72%	2.23%	2.78%	2.22%	2.78%	2.81%	3.08%	3.09%	1.82%	3.19%	2.66%	2.93%	2.87%	2.47%	2.29%	5.50%	3.71%	2.93%	3.20%	2.88%	2.38%	3.72%	1.66%	3.04%	4.74%					
28	"11. ""Истинные патриоты России"""	46	1	0	0	1	0	2	2	0	4	1	0	0	0	2	0	4	0	1	1	1	0	1	1	2	1	0	1	1	0	0	2	0	0	1	4	1	0	4	0	2	1	0	1	0	1	1	1					
		0.08%	0.09%	0.0%	0.0%	0.07%	0.0%	0.17%	0.17%	0.0%	0.31%	0.07%	0.0%	0.0%	0.0%	0.20%	0.0%	0.28%	0.0%	0.06%	0.07%	0.06%	0.0%	0.08%	0.08%	0.17%	0.09%	0.0%	0.11%	0.06%	0.0%	0.0%	0.13%	0.0%	0.0%	0.06%	0.26%	0.08%	0.0%	0.35%	0.0%	0.15%	0.06%	0.0%	0.11%	0.0%	0.18%	0.13%	0.16%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	664	20	11	9	19	23	20	9	21	11	13	15	13	5	8	16	10	14	16	17	21	20	19	15	18	12	21	6	17	21	15	10	23	9	14	13	8	31	8	2	16	15	14	20	8	5	6	7					
		1.16%	1.97%	0.91%	0.92%	1.42%	1.48%	1.75%	0.77%	1.40%	0.85%	0.96%	1.32%	0.98%	0.65%	0.82%	1.14%	0.70%	0.96%	1.06%	1.19%	1.45%	1.24%	1.53%	1.21%	1.60%	1.15%	1.46%	0.66%	1.11%	1.27%	1.25%	0.65%	1.43%	1.5%	0.89%	0.86%	0.70%	2.22%	0.70%	0.35%	1.27%	0.98%	1.00%	2.27%	0.93%	0.92%	0.82%	1.18%					
30	"13. ""Демократическая партия России"""	82	1	3	2	4	1	1	2	0	5	2	2	1	3	1	0	2	2	4	1	0	1	0	1	2	6	5	2	4	3	0	1	0	2	1	4	3	2	2	1	0	1	1	0	0	2	1	0					
		0.14%	0.09%	0.24%	0.20%	0.29%	0.06%	0.08%	0.17%	0.0%	0.38%	0.14%	0.17%	0.07%	0.39%	0.10%	0.0%	0.14%	0.13%	0.26%	0.07%	0.0%	0.06%	0.0%	0.08%	0.17%	0.57%	0.34%	0.22%	0.26%	0.18%	0.0%	0.06%	0.0%	0.33%	0.06%	0.26%	0.26%	0.14%	0.17%	0.17%	0.0%	0.06%	0.07%	0.0%	0.0%	0.37%	0.13%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	70	2	0	1	2	3	2	1	3	1	3	2	2	0	1	2	1	0	2	3	1	1	0	2	0	1	0	2	2	1	1	4	4	3	1	3	2	1	0	0	0	4	0	4	0	0	1	1					
		0.12%	0.19%	0.0%	0.10%	0.14%	0.19%	0.17%	0.08%	0.20%	0.07%	0.22%	0.17%	0.15%	0.0%	0.10%	0.14%	0.07%	0.0%	0.13%	0.21%	0.06%	0.06%	0.0%	0.16%	0.0%	0.09%	0.0%	0.22%	0.13%	0.06%	0.08%	0.26%	0.25%	0.5%	0.06%	0.20%	0.17%	0.07%	0.0%	0.0%	0.0%	0.26%	0.0%	0.45%	0.0%	0.0%	0.13%	0.16%					
32	"15. ""Партия СЛОН"""	142	9	3	4	1	6	4	0	0	7	3	5	5	3	1	2	2	6	6	4	3	8	2	2	3	4	0	1	1	3	3	2	2	0	4	6	3	2	7	5	1	5	2	0	1	0	1	0					
		0.24%	0.89%	0.24%	0.41%	0.07%	0.38%	0.35%	0.0%	0.0%	0.54%	0.22%	0.44%	0.37%	0.39%	0.10%	0.14%	0.14%	0.41%	0.39%	0.28%	0.20%	0.49%	0.16%	0.16%	0.26%	0.38%	0.0%	0.11%	0.06%	0.18%	0.25%	0.13%	0.12%	0.0%	0.25%	0.40%	0.26%	0.14%	0.62%	0.88%	0.07%	0.32%	0.14%	0.0%	0.11%	0.0%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6951	149	150	118	177	269	105	151	184	157	158	112	193	68	67	167	181	149	179	180	173	207	152	154	138	131	160	99	213	190	130	211	242	87	242	178	163	149	88	46	134	198	150	128	77	66	77	54					
		12.19%	14.73%	12.48%	12.12%	13.23%	17.42%	9.21%	13.03%	12.30%	12.22%	11.77%	9.92%	14.62%	8.94%	6.92%	11.96%	12.73%	10.29%	11.91%	12.66%	12.00%	12.92%	12.29%	12.47%	12.33%	12.55%	11.14%	11.01%	13.92%	11.50%	10.88%	13.72%	15.14%	14.5%	15.42%	11.89%	14.39%	10.68%	7.80%	8.14%	10.64%	12.95%	10.80%	14.56%	8.96%	12.24%	10.65%	9.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	0	1	1	2	0	2	1	1	3	0	1	1	0	1	5	2	3	0	2	0	3	1	0	3	2	0	6	3	1	1	3	5	1	1	2	2	5	4	1	4	6	1	0	1	0	2	0					
		0.14%	0.0%	0.08%	0.10%	0.14%	0.0%	0.17%	0.08%	0.06%	0.23%	0.0%	0.08%	0.07%	0.0%	0.10%	0.35%	0.14%	0.20%	0.0%	0.14%	0.0%	0.18%	0.08%	0.0%	0.26%	0.19%	0.0%	0.66%	0.19%	0.06%	0.08%	0.19%	0.31%	0.16%	0.06%	0.13%	0.17%	0.35%	0.35%	0.17%	0.31%	0.39%	0.07%	0.0%	0.11%	0.0%	0.27%	0.0%					
35	"18. ""ЛДПР"""	7502	116	126	103	121	160	101	146	207	164	162	206	120	149	133	172	160	176	203	155	165	229	165	145	148	128	194	147	226	243	193	215	185	78	198	216	177	188	223	104	174	165	164	97	153	73	120	109					
		13.15%	11.47%	10.49%	10.58%	9.05%	10.36%	8.85%	12.60%	13.84%	12.77%	12.07%	18.26%	9.09%	19.60%	13.73%	12.32%	11.25%	12.16%	13.51%	10.90%	11.45%	14.30%	13.34%	11.75%	13.22%	12.27%	13.51%	16.35%	14.77%	14.70%	16.16%	13.98%	11.57%	13.0%	12.61%	14.43%	15.63%	13.47%	19.78%	18.40%	13.82%	10.79%	11.81%	11.03%	17.81%	13.54%	16.59%	18.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1029	9	19	17	30	33	51	27	15	22	27	18	17	14	16	25	28	34	30	28	29	26	19	21	22	13	35	19	31	31	11	30	22	11	18	27	23	22	23	10	18	28	21	16	16	9	8	10					
		1.80%	0.89%	1.58%	1.74%	2.24%	2.13%	4.47%	2.33%	1.00%	1.71%	2.01%	1.59%	1.28%	1.84%	1.65%	1.79%	1.97%	2.34%	1.99%	1.97%	2.01%	1.62%	1.53%	1.70%	1.96%	1.24%	2.43%	2.11%	2.02%	1.87%	0.92%	1.95%	1.37%	1.83%	1.14%	1.80%	2.03%	1.57%	2.04%	1.76%	1.42%	1.83%	1.51%	1.82%	1.86%	1.66%	1.10%	1.69%					
37	"20. ""Политическая партия ""Единая Россия"""	18204	264	394	252	398	417	496	369	472	433	430	401	383	272	391	447	425	456	472	426	490	510	387	352	364	356	453	283	431	526	377	508	532	234	493	481	345	470	391	184	371	482	467	264	275	173	244	163					
		31.92%	26.11%	32.80%	25.89%	29.76%	27.00%	43.50%	31.86%	31.57%	33.72%	32.04%	35.54%	29.01%	35.78%	40.39%	32.02%	29.90%	31.51%	31.42%	29.97%	34.00%	31.85%	31.31%	28.52%	32.52%	34.13%	31.56%	31.47%	28.16%	31.84%	31.57%	33.05%	33.29%	39.0%	31.42%	32.15%	30.47%	33.69%	34.69%	32.56%	29.46%	31.54%	33.64%	30.03%	32.01%	32.09%	33.74%	27.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	81	3	2	2	2	5	1	0	3	1	0	2	2	2	1	0	6	3	2	0	1	2	2	0	1	2	2	2	2	2	4	2	0	0	1	5	3	3	4	1	1	1	0	1	0	0	2	0					
		0.14%	0.29%	0.16%	0.20%	0.14%	0.32%	0.08%	0.0%	0.20%	0.07%	0.0%	0.17%	0.15%	0.26%	0.10%	0.0%	0.42%	0.20%	0.13%	0.0%	0.06%	0.12%	0.16%	0.0%	0.08%	0.19%	0.13%	0.22%	0.13%	0.12%	0.33%	0.13%	0.0%	0.0%	0.06%	0.33%	0.26%	0.21%	0.35%	0.17%	0.07%	0.06%	0.0%	0.11%	0.0%	0.0%	0.27%	0.0%					
39	"22. ""Развитие предпринимательства"""	180	1	8	3	4	8	2	1	4	6	7	4	6	1	7	5	2	6	4	4	4	1	5	4	0	1	2	3	4	2	7	8	5	4	3	5	1	8	4	1	5	3	6	2	1	0	2	6					
		0.31%	0.09%	0.66%	0.30%	0.29%	0.51%	0.17%	0.08%	0.26%	0.46%	0.52%	0.35%	0.45%	0.13%	0.72%	0.35%	0.14%	0.41%	0.26%	0.28%	0.27%	0.06%	0.40%	0.32%	0.0%	0.09%	0.13%	0.33%	0.26%	0.12%	0.58%	0.52%	0.31%	0.66%	0.19%	0.33%	0.08%	0.57%	0.35%	0.17%	0.39%	0.19%	0.43%	0.22%	0.11%	0.0%	0.27%	1.01%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7454	125	153	158	230	161	123	164	222	165	198	119	239	47	94	197	215	215	203	277	191	197	160	169	105	123	189	106	193	242	147	174	179	42	166	196	141	185	126	67	204	190	206	116	93	57	90	95					
		13.07%	12.36%	12.73%	16.23%	17.20%	10.42%	10.78%	14.16%	14.84%	12.85%	14.75%	10.54%	18.10%	6.18%	9.71%	14.11%	15.13%	14.85%	13.51%	19.49%	13.25%	12.30%	12.94%	13.69%	9.38%	11.79%	13.17%	11.79%	12.61%	14.64%	12.31%	11.32%	11.20%	7.0%	10.57%	13.10%	12.45%	13.26%	11.18%	11.85%	16.20%	12.43%	14.84%	13.19%	10.82%	10.57%	12.44%	16.10%					
																																																						
41	Против всех	2975	44	44	65	52	88	60	62	73	59	74	59	12	77	57	61	81	82	59	67	77	93	58	60	95	61	88	45	91	83	72	93	80	26	102	76	68	55	48	39	72	83	67	38	70	15	24	20					
		5.21%	4.35%	3.66%	6.68%	3.88%	5.69%	5.26%	5.35%	4.88%	4.59%	5.51%	5.23%	0.90%	10.13%	5.88%	4.36%	5.70%	5.66%	3.92%	4.71%	5.34%	5.80%	4.69%	4.86%	8.48%	5.84%	6.13%	5.00%	5.94%	5.02%	6.03%	6.05%	5.00%	4.33%	6.50%	5.08%	6.00%	3.94%	4.25%	6.90%	5.71%	5.43%	4.82%	4.32%	8.14%	2.78%	3.31%	3.38%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
