Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    район Котловка																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №2167	УИК №2168	УИК №2169	УИК №2170	УИК №2171	УИК №2172	УИК №2173	УИК №2174	УИК №2175	УИК №2176	УИК №2177	УИК №2178	УИК №2179	УИК №2180	УИК №2181	УИК №2182					
		8.03%	11.05%	8.94%	7.52%	6.04%	9.26%	8.78%	8.54%	6.43%	7.72%	8.28%	6.86%	6.08%	6.67%	10.64%	7.72%	8.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	265	19	18	10	17	19	17	24	18	14	13	14	15	15	15	14	23					
		1.24%	1.69%	1.38%	0.75%	1.17%	1.42%	1.24%	1.80%	1.36%	0.97%	0.91%	0.91%	1.15%	1.24%	1.35%	1.14%	1.59%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11178	530	609	686	841	724	723	686	694	785	780	870	709	643	554	629	715					
		52.50%	47.24%	46.52%	51.58%	57.68%	54.07%	52.93%	51.39%	52.54%	54.59%	54.74%	56.27%	54.54%	52.97%	49.95%	51.10%	49.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1157	77	101	84	85	41	69	93	66	66	71	67	72	58	42	65	100					
		5.43%	6.86%	7.72%	6.32%	5.83%	3.06%	5.05%	6.97%	4.99%	4.59%	4.98%	4.33%	5.54%	4.78%	3.79%	5.28%	6.91%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
