Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Ясногорская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95					
		5.42%	9.58%	6.68%	4.10%	3.86%	3.08%	3.08%	3.78%	2.33%	2.17%	3.92%	2.85%	2.64%	3.44%	2.96%	0.00%	5.26%	2.70%	2.93%	3.15%	2.37%	4.13%	4.55%	9.26%	5.57%	6.67%	6.19%	5.28%	7.00%	6.96%	7.45%					
19	. Малышкин Олег Александрович	358	12	15	5	5	8	3	8	1	3	9	9	1	7	11	0	7	14	5	6	4	2	21	30	30	6	19	16	36	31	34					
		2.47%	3.83%	4.01%	1.58%	1.93%	4.10%	2.31%	3.36%	0.39%	0.93%	1.68%	3.20%	0.29%	2.19%	2.96%	0.00%	5.26%	3.15%	1.63%	2.70%	1.90%	0.83%	1.74%	2.60%	2.93%	1.25%	2.45%	2.22%	3.00%	2.77%	3.78%					
20	. Миронов Сергей Михайлович	95	1	4	2	2	3	1	6	1	3	2	0	1	4	1	2	1	4	2	1	2	5	4	4	7	2	3	3	9	10	5					
		0.66%	0.32%	1.07%	0.63%	0.77%	1.54%	0.77%	2.52%	0.39%	0.93%	0.37%	0.00%	0.29%	1.25%	0.27%	1.92%	0.75%	0.90%	0.65%	0.45%	0.95%	2.07%	0.33%	0.35%	0.68%	0.42%	0.39%	0.42%	0.75%	0.89%	0.56%					
21	. Путин Владимир Владимирович	9037	199	229	209	179	138	74	144	152	224	402	195	235	240	247	83	69	325	247	131	147	162	775	659	585	292	450	389	719	611	526					
		62.32%	63.58%	61.23%	65.93%	69.11%	70.77%	56.92%	60.50%	58.91%	69.57%	75.00%	69.40%	68.91%	75.00%	66.58%	79.81%	51.88%	73.20%	80.46%	59.01%	69.67%	66.94%	64.16%	57.06%	57.18%	60.83%	57.99%	54.03%	59.92%	54.50%	58.51%					
22	. Хакамада Ирина Муцуовна	346	1	8	7	5	0	2	6	2	3	4	1	9	6	14	0	1	11	4	6	4	3	28	39	31	15	26	27	31	22	30					
		2.39%	0.32%	2.14%	2.21%	1.93%	0.00%	1.54%	2.52%	0.78%	0.93%	0.75%	0.36%	2.64%	1.88%	3.77%	0.00%	0.75%	2.48%	1.30%	2.70%	1.90%	1.24%	2.32%	3.38%	3.03%	3.12%	3.35%	3.75%	2.58%	1.96%	3.34%					
23	. Харитонов Николай Михайлович	3101	58	69	65	48	36	37	61	88	72	81	55	75	42	77	15	42	60	31	62	34	53	240	245	229	114	187	204	240	294	187					
		21.39%	18.53%	18.45%	20.50%	18.53%	18.46%	28.46%	25.63%	34.11%	22.36%	15.11%	19.57%	21.99%	13.12%	20.75%	14.42%	31.58%	13.51%	10.10%	27.93%	16.11%	21.90%	19.87%	21.21%	22.39%	23.75%	24.10%	28.33%	20.00%	26.23%	20.80%					
																																					
24	Против всех	641	10	22	15	9	4	9	4	7	10	7	10	9	9	9	2	5	8	9	8	12	7	67	61	71	16	33	37	69	57	45					
		4.42%	3.19%	5.88%	4.73%	3.47%	2.05%	6.92%	1.68%	2.71%	3.11%	1.31%	3.56%	2.64%	2.81%	2.43%	1.92%	3.76%	1.80%	2.93%	3.60%	5.69%	2.89%	5.55%	5.28%	6.94%	3.33%	4.25%	5.14%	5.75%	5.08%	5.01%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
