Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
"Наименование Избирательной комиссии:    Саратов, Фрунзенская"																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402					
22	"5. ""За Русь Святую"""	98	5	3	3	6	5	5	3	7	3	1	5	9	1	4	5	3	6	0	2	5	0	3	5	1	8	0					
		0.40%	0.49%	0.40%	0.41%	0.46%	0.47%	0.36%	0.22%	0.71%	0.32%	0.08%	0.49%	1.10%	0.08%	0.39%	0.47%	0.32%	0.59%	0.0%	0.39%	0.47%	0.0%	0.21%	0.50%	0.09%	0.65%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	50	3	0	3	0	2	5	3	2	0	0	0	3	4	2	3	2	3	3	1	2	0	3	2	2	2	0					
		0.20%	0.29%	0.0%	0.41%	0.0%	0.18%	0.36%	0.22%	0.20%	0.0%	0.0%	0.0%	0.36%	0.35%	0.19%	0.28%	0.21%	0.29%	0.76%	0.19%	0.18%	0.0%	0.21%	0.20%	0.18%	0.16%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	218	7	6	4	9	7	7	16	8	10	5	11	1	7	12	10	15	8	5	6	9	0	14	5	21	15	0					
		0.89%	0.68%	0.80%	0.55%	0.70%	0.65%	0.51%	1.20%	0.82%	1.09%	0.44%	1.08%	0.12%	0.61%	1.18%	0.94%	1.61%	0.78%	1.27%	1.18%	0.85%	0.0%	0.99%	0.50%	1.92%	1.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	2	0	0	0	0	1	0	0	0	2	2	3	2	0	2	0	0	0	0	0	2	4	0	0	0					
		0.08%	0.09%	0.26%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.19%	0.24%	0.26%	0.19%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.40%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	134	8	5	3	10	3	11	4	7	1	6	2	3	6	7	10	4	5	2	4	5	1	8	1	8	7	3					
		0.54%	0.78%	0.67%	0.41%	0.78%	0.28%	0.81%	0.30%	0.71%	0.10%	0.52%	0.19%	0.36%	0.53%	0.69%	0.94%	0.43%	0.49%	0.51%	0.79%	0.47%	1.28%	0.56%	0.10%	0.73%	0.57%	2.45%					
27	"10. ""Аграрная партия России"""	407	13	5	10	23	13	21	28	8	13	23	18	12	15	14	16	17	15	10	15	39	0	25	8	21	24	1					
		1.66%	1.27%	0.67%	1.38%	1.79%	1.22%	1.54%	2.10%	0.82%	1.42%	2.02%	1.77%	1.47%	1.32%	1.38%	1.51%	1.82%	1.47%	2.55%	2.96%	3.68%	0.0%	1.76%	0.81%	1.92%	1.96%	0.81%					
28	"11. ""Истинные патриоты России"""	54	3	1	0	3	1	1	0	2	0	2	3	11	1	1	4	15	0	3	1	0	0	0	1	0	1	0					
		0.22%	0.29%	0.13%	0.0%	0.23%	0.09%	0.07%	0.0%	0.20%	0.0%	0.17%	0.29%	1.35%	0.08%	0.09%	0.37%	1.61%	0.0%	0.76%	0.19%	0.0%	0.0%	0.0%	0.10%	0.0%	0.08%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	258	5	9	7	7	16	9	20	5	11	11	4	6	6	10	13	22	17	5	11	12	1	10	11	12	17	1					
		1.05%	0.49%	1.20%	0.97%	0.54%	1.50%	0.66%	1.50%	0.51%	1.20%	0.96%	0.39%	0.73%	0.53%	0.98%	1.23%	2.36%	1.67%	1.27%	2.17%	1.13%	1.28%	0.70%	1.11%	1.10%	1.39%	0.81%					
30	"13. ""Демократическая партия России"""	42	3	2	1	1	1	1	2	2	3	2	0	1	0	2	7	2	0	2	1	2	1	3	2	1	0	0					
		0.17%	0.29%	0.26%	0.13%	0.07%	0.09%	0.07%	0.15%	0.20%	0.32%	0.17%	0.0%	0.12%	0.0%	0.19%	0.66%	0.21%	0.0%	0.51%	0.19%	0.18%	1.28%	0.21%	0.20%	0.09%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	49	3	1	1	3	7	4	8	2	2	1	2	2	2	0	2	2	0	0	0	2	0	2	0	0	3	0					
		0.20%	0.29%	0.13%	0.13%	0.23%	0.65%	0.29%	0.60%	0.20%	0.21%	0.08%	0.19%	0.24%	0.17%	0.0%	0.18%	0.21%	0.0%	0.0%	0.0%	0.18%	0.0%	0.14%	0.0%	0.0%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	60	1	3	0	2	2	8	4	4	4	0	2	13	0	2	4	1	3	0	0	1	0	1	0	0	5	0					
		0.24%	0.09%	0.40%	0.0%	0.15%	0.18%	0.58%	0.30%	0.41%	0.43%	0.0%	0.19%	1.60%	0.0%	0.19%	0.37%	0.10%	0.29%	0.0%	0.0%	0.09%	0.0%	0.07%	0.0%	0.0%	0.40%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2616	96	73	90	130	111	167	128	136	107	131	126	115	132	90	121	57	74	37	41	88	4	164	103	104	181	10					
		10.73%	9.43%	9.79%	12.48%	10.14%	10.46%	12.31%	9.60%	13.94%	11.69%	11.53%	12.40%	14.18%	11.68%	8.89%	11.46%	6.13%	7.28%	9.43%	8.10%	8.31%	5.12%	11.59%	10.44%	9.54%	14.83%	8.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	4	5	0	1	0	0	0	1	1	2	2	0	1	2	1	2	2	1	0	5	1	5	3	1	3	0					
		0.17%	0.39%	0.67%	0.0%	0.07%	0.0%	0.0%	0.0%	0.10%	0.10%	0.17%	0.19%	0.0%	0.08%	0.19%	0.09%	0.21%	0.19%	0.25%	0.0%	0.47%	1.28%	0.35%	0.30%	0.09%	0.24%	0.0%					
35	"18. ""ЛДПР"""	2003	80	75	56	79	74	113	91	62	67	80	113	60	73	79	69	80	81	53	43	119	3	143	104	103	96	7					
		8.21%	7.85%	10.06%	7.76%	6.16%	6.97%	8.33%	6.83%	6.35%	7.32%	7.04%	11.12%	7.39%	6.46%	7.80%	6.54%	8.61%	7.97%	13.52%	8.49%	11.24%	3.84%	10.11%	10.54%	9.44%	7.86%	5.73%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	255	7	6	16	11	10	7	15	10	9	18	14	13	11	4	8	15	21	5	6	12	2	9	5	14	6	1					
		1.04%	0.68%	0.80%	2.21%	0.85%	0.94%	0.51%	1.12%	1.02%	0.98%	1.58%	1.37%	1.60%	0.97%	0.39%	0.75%	1.61%	2.06%	1.27%	1.18%	1.13%	2.56%	0.63%	0.50%	1.28%	0.49%	0.81%					
37	"20. ""Политическая партия ""Единая Россия"""	7376	348	243	181	355	360	378	366	300	276	364	309	196	349	315	315	321	395	118	170	365	45	378	310	262	310	47					
		30.26%	34.18%	32.61%	25.10%	27.71%	33.93%	27.87%	27.47%	30.76%	30.16%	32.04%	30.41%	24.16%	30.88%	31.12%	29.85%	34.55%	38.87%	30.10%	33.59%	34.49%	57.69%	26.73%	31.44%	24.03%	25.40%	38.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	0	0	1	1	4	2	1	0	1	2	1	1	0	1	0	1	0	0	1	0	0	0	2	1	0					
		0.08%	0.0%	0.0%	0.0%	0.07%	0.09%	0.29%	0.15%	0.10%	0.0%	0.08%	0.19%	0.12%	0.08%	0.0%	0.09%	0.0%	0.09%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.18%	0.08%	0.0%					
39	"22. ""Развитие предпринимательства"""	69	0	0	1	4	2	4	5	3	1	5	8	1	2	4	4	2	1	1	1	3	0	7	5	1	4	0					
		0.28%	0.0%	0.0%	0.13%	0.31%	0.18%	0.29%	0.37%	0.30%	0.10%	0.44%	0.78%	0.12%	0.17%	0.39%	0.37%	0.21%	0.09%	0.25%	0.19%	0.28%	0.0%	0.49%	0.50%	0.09%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4351	139	111	129	307	184	247	244	146	159	209	141	163	202	196	177	143	160	71	76	168	6	291	155	254	245	28					
		17.85%	13.65%	14.89%	17.89%	23.96%	17.34%	18.21%	18.31%	14.97%	17.37%	18.39%	13.87%	20.09%	17.87%	19.36%	16.77%	15.39%	15.74%	18.11%	15.01%	15.87%	7.69%	20.57%	15.72%	23.30%	20.08%	22.95%					
																																	
41	Против всех	1359	63	35	35	76	41	73	79	45	40	56	73	35	54	59	69	54	59	20	25	54	4	101	47	76	79	7					
		5.57%	6.18%	4.69%	4.85%	5.93%	3.86%	5.38%	5.93%	4.61%	4.37%	4.92%	7.18%	4.31%	4.77%	5.83%	6.54%	5.81%	5.80%	5.10%	4.94%	5.10%	5.12%	7.14%	4.76%	6.97%	6.47%	5.73%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
