Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Красноярская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	370	3	3	3	3	3	15	15	3	3	3	5	20	20	20	3	3	3	20	29	20	15	15	15	15	15	3	3	5	5	5	3	7	3	3	3	6	3	6	5	7	3	3	3	5	3	3	5	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	167	3	3	1	0	2	4	6	2	1	1	2	8	10	10	0	3	0	20	20	12	15	4	5	2	2	3	3	1	1	0	0	6	0	0	0	3	2	6	0	3	1	0	0	2	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	203	7	5	13	1	5	6	6	1	4	4	4	9	7	3	4	2	1	3	11	6	6	2	3	5	2	7	2	12	0	3	1	5	1	12	0	1	5	10	3	1	6	0	1	3	0	1	2	2	5					
14	Число погашенных открепительных удостоверений	203	0	0	2	3	1	11	9	1	2	2	3	12	10	10	3	0	3	0	9	8	0	11	10	13	13	0	0	4	4	5	3	1	3	3	3	3	1	0	5	4	2	3	3	3	3	3	5	3	3					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	324	4	1	4	22	6	5	7	14	0	1	9	11	8	6	11	2	7	10	24	11	18	17	8	12	8	2	1	5	3	4	2	8	6	5	0	2	4	5	1	17	1	7	7	7	0	1	4	0	6					
		1.55%	1.01%	0.62%	1.12%	23.15%	1.97%	0.82%	0.66%	2.11%	0.0%	1.61%	1.90%	1.17%	0.86%	0.66%	6.35%	1.40%	3.00%	0.98%	1.89%	1.21%	1.79%	1.90%	0.95%	1.96%	1.78%	0.85%	1.04%	0.57%	1.22%	1.6%	1.72%	1.47%	2.5%	2.11%	0.0%	1.35%	1.49%	1.83%	0.31%	2.36%	0.64%	9.09%	6.93%	2.84%	0.0%	0.48%	2.33%	0.0%	1.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	409	7	1	13	2	1	13	23	5	1	0	13	20	21	20	2	4	3	19	23	15	24	18	16	4	22	8	4	9	11	5	1	8	4	10	1	1	8	6	3	7	2	0	5	6	0	6	6	1	7					
		1.96%	1.77%	0.62%	3.67%	2.10%	0.32%	2.13%	2.17%	0.75%	0.67%	0.0%	2.75%	2.12%	2.27%	2.21%	1.15%	2.81%	1.28%	1.87%	1.81%	1.65%	2.38%	2.02%	1.91%	0.65%	4.91%	3.43%	4.16%	1.04%	4.48%	2.0%	0.86%	1.47%	1.66%	4.23%	1.29%	0.67%	2.99%	2.20%	0.93%	0.97%	1.29%	0.0%	4.95%	2.43%	0.0%	2.89%	3.50%	0.86%	1.93%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	841	20	2	15	7	13	43	62	23	3	1	20	35	22	17	2	4	6	54	43	37	64	44	33	27	24	9	6	39	7	10	4	22	3	8	1	6	14	8	10	14	6	4	4	13	4	13	6	1	8					
		4.04%	5.06%	1.25%	4.23%	7.36%	4.27%	7.06%	5.85%	3.47%	2.02%	1.61%	4.23%	3.72%	2.37%	1.88%	1.15%	2.81%	2.57%	5.33%	3.38%	4.07%	6.36%	4.93%	3.94%	4.41%	5.35%	3.86%	6.25%	4.51%	2.85%	4.0%	3.44%	4.06%	1.25%	3.38%	1.29%	4.05%	5.24%	2.94%	3.10%	1.94%	3.89%	5.19%	3.96%	5.28%	4.0%	6.28%	3.50%	0.86%	2.20%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	423	6	3	2	0	6	19	30	3	0	0	8	12	28	12	4	8	0	20	28	22	16	16	32	13	20	8	4	14	5	8	1	2	5	7	8	4	4	8	1	12	6	1	2	5	0	3	2	1	4					
		2.03%	1.51%	1.88%	0.56%	0.0%	1.97%	3.11%	2.83%	0.45%	0.0%	0.0%	1.69%	1.27%	3.02%	1.33%	2.31%	5.63%	0.0%	1.97%	2.20%	2.42%	1.59%	1.79%	3.82%	2.12%	4.46%	3.43%	4.16%	1.62%	2.04%	3.2%	0.86%	0.36%	2.08%	2.96%	10.38%	2.70%	1.49%	2.94%	0.31%	1.67%	3.89%	1.29%	1.98%	2.03%	0.0%	1.44%	1.16%	0.86%	1.10%					
22	"5. ""За Русь Святую"""	159	1	1	0	2	3	25	9	8	1	1	4	6	8	1	1	2	0	4	11	4	9	6	3	7	1	3	2	7	3	1	0	6	1	2	0	1	0	1	1	4	3	0	1	2	0	2	0	0	1					
		0.76%	0.25%	0.62%	0.0%	2.10%	0.98%	4.10%	0.84%	1.21%	0.67%	1.61%	0.84%	0.63%	0.86%	0.11%	0.57%	1.40%	0.0%	0.39%	0.86%	0.44%	0.89%	0.67%	0.35%	1.14%	0.22%	1.28%	2.08%	0.81%	1.22%	0.4%	0.0%	1.10%	0.41%	0.84%	0.0%	0.67%	0.0%	0.36%	0.31%	0.55%	1.94%	0.0%	0.99%	0.81%	0.0%	0.96%	0.0%	0.0%	0.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	78	1	0	3	1	0	4	4	0	0	1	2	1	1	3	1	0	3	1	7	8	0	3	3	1	3	0	2	1	1	0	1	4	1	1	0	2	5	0	1	2	1	0	0	0	3	1	1	0	0					
		0.37%	0.25%	0.0%	0.84%	1.05%	0.0%	0.65%	0.37%	0.0%	0.0%	1.61%	0.42%	0.10%	0.10%	0.33%	0.57%	0.0%	1.28%	0.09%	0.55%	0.88%	0.0%	0.33%	0.35%	0.16%	0.66%	0.0%	2.08%	0.11%	0.40%	0.0%	0.86%	0.73%	0.41%	0.42%	0.0%	1.35%	1.87%	0.0%	0.31%	0.27%	0.64%	0.0%	0.0%	0.0%	3.0%	0.48%	0.58%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	117	1	0	4	0	2	5	4	0	2	0	5	5	4	7	1	2	2	5	7	3	8	5	4	1	1	1	1	10	1	2	0	4	0	5	1	0	2	1	0	1	1	0	1	1	0	1	3	2	1					
		0.56%	0.25%	0.0%	1.12%	0.0%	0.65%	0.82%	0.37%	0.0%	1.35%	0.0%	1.05%	0.53%	0.43%	0.77%	0.57%	1.40%	0.85%	0.49%	0.55%	0.33%	0.79%	0.56%	0.47%	0.16%	0.22%	0.42%	1.04%	1.15%	0.40%	0.8%	0.0%	0.73%	0.0%	2.11%	1.29%	0.0%	0.74%	0.36%	0.0%	0.13%	0.64%	0.0%	0.99%	0.40%	0.0%	0.48%	1.75%	1.72%	0.27%					
25	"8. ""Народно-республиканская партия России"""	45	1	0	2	0	0	2	4	2	0	1	1	0	1	1	2	1	2	2	0	1	3	3	2	3	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	2	0	1	0	1	0	0	1	1	0					
		0.21%	0.25%	0.0%	0.56%	0.0%	0.0%	0.32%	0.37%	0.30%	0.0%	1.61%	0.21%	0.0%	0.10%	0.11%	1.15%	0.70%	0.85%	0.19%	0.0%	0.11%	0.29%	0.33%	0.23%	0.49%	0.0%	0.0%	1.04%	0.11%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.37%	0.36%	0.0%	0.27%	0.0%	1.29%	0.0%	0.40%	0.0%	0.0%	0.58%	0.86%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	85	1	1	0	0	0	0	5	3	0	0	0	1	12	1	0	1	0	4	11	5	2	9	9	1	7	1	0	1	0	0	0	2	0	0	0	0	2	1	2	0	1	0	0	1	0	0	0	1	0					
		0.40%	0.25%	0.62%	0.0%	0.0%	0.0%	0.0%	0.47%	0.45%	0.0%	0.0%	0.0%	0.10%	1.29%	0.11%	0.0%	0.70%	0.0%	0.39%	0.86%	0.55%	0.19%	1.01%	1.07%	0.16%	1.56%	0.42%	0.0%	0.11%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.74%	0.36%	0.62%	0.0%	0.64%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.86%	0.0%					
27	"10. ""Аграрная партия России"""	686	24	3	16	1	36	12	14	46	4	5	25	28	23	20	5	2	21	21	17	15	26	8	22	16	5	1	8	29	8	7	8	17	7	6	5	1	8	6	12	26	5	3	3	32	4	10	14	13	38					
		3.30%	6.07%	1.88%	4.51%	1.05%	11.84%	1.97%	1.32%	6.95%	2.70%	8.06%	5.29%	2.97%	2.48%	2.21%	2.89%	1.40%	9.01%	2.07%	1.33%	1.65%	2.58%	0.89%	2.62%	2.61%	1.11%	0.42%	8.33%	3.36%	3.26%	2.8%	6.89%	3.14%	2.91%	2.54%	6.49%	0.67%	2.99%	2.20%	3.72%	3.62%	3.24%	3.89%	2.97%	13.00%	4.0%	4.83%	8.18%	11.20%	10.49%					
28	"11. ""Истинные патриоты России"""	33	1	1	0	0	0	1	1	2	0	0	2	0	3	2	0	0	1	0	4	1	1	0	2	0	2	1	0	1	0	0	0	0	2	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0					
		0.15%	0.25%	0.62%	0.0%	0.0%	0.0%	0.16%	0.09%	0.30%	0.0%	0.0%	0.42%	0.0%	0.32%	0.22%	0.0%	0.0%	0.42%	0.0%	0.31%	0.11%	0.09%	0.0%	0.23%	0.0%	0.44%	0.42%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.83%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	343	1	3	3	2	7	11	22	7	2	0	5	11	2	5	4	0	0	25	32	16	39	12	22	18	3	5	5	19	10	7	0	4	1	2	1	0	1	5	4	6	6	2	0	1	0	5	4	1	2					
		1.65%	0.25%	1.88%	0.84%	2.10%	2.30%	1.80%	2.07%	1.05%	1.35%	0.0%	1.05%	1.17%	0.21%	0.55%	2.31%	0.0%	0.0%	2.46%	2.52%	1.76%	3.88%	1.34%	2.62%	2.94%	0.66%	2.14%	5.20%	2.20%	4.08%	2.8%	0.0%	0.73%	0.41%	0.84%	1.29%	0.0%	0.37%	1.83%	1.24%	0.83%	3.89%	2.59%	0.0%	0.40%	0.0%	2.41%	2.33%	0.86%	0.55%					
30	"13. ""Демократическая партия России"""	63	1	0	3	0	0	0	1	0	1	0	1	2	4	2	1	2	2	5	4	1	3	6	0	2	1	0	0	2	0	0	0	3	0	1	0	0	1	6	0	1	2	1	0	2	0	0	1	1	0					
		0.30%	0.25%	0.0%	0.84%	0.0%	0.0%	0.0%	0.09%	0.0%	0.67%	0.0%	0.21%	0.21%	0.43%	0.22%	0.57%	1.40%	0.85%	0.49%	0.31%	0.11%	0.29%	0.67%	0.0%	0.32%	0.22%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.55%	0.0%	0.42%	0.0%	0.0%	0.37%	2.20%	0.0%	0.13%	1.29%	1.29%	0.0%	0.81%	0.0%	0.0%	0.58%	0.86%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	76	1	2	0	0	2	2	1	1	0	0	1	7	4	4	2	1	0	3	6	2	1	1	2	2	1	1	2	2	0	1	1	2	0	0	1	0	1	0	1	6	5	2	1	1	0	0	2	1	0					
		0.36%	0.25%	1.25%	0.0%	0.0%	0.65%	0.32%	0.09%	0.15%	0.0%	0.0%	0.21%	0.74%	0.43%	0.44%	1.15%	0.70%	0.0%	0.29%	0.47%	0.22%	0.09%	0.11%	0.23%	0.32%	0.22%	0.42%	2.08%	0.23%	0.0%	0.4%	0.86%	0.36%	0.0%	0.0%	1.29%	0.0%	0.37%	0.0%	0.31%	0.83%	3.24%	2.59%	0.99%	0.40%	0.0%	0.0%	1.16%	0.86%	0.0%					
32	"15. ""Партия СЛОН"""	30	0	0	1	0	0	0	1	0	1	0	1	3	3	0	0	0	0	3	3	2	1	1	3	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0					
		0.14%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.09%	0.0%	0.67%	0.0%	0.21%	0.31%	0.32%	0.0%	0.0%	0.0%	0.0%	0.29%	0.23%	0.22%	0.09%	0.11%	0.35%	0.0%	0.0%	0.85%	0.0%	0.11%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	1.29%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1081	18	8	9	0	9	53	81	11	4	3	12	50	48	55	3	7	4	83	66	63	64	52	44	32	34	14	5	38	18	21	2	12	7	15	2	9	13	22	12	17	4	4	0	13	9	9	1	4	17					
		5.20%	4.55%	5.03%	2.54%	0.0%	2.96%	8.70%	7.64%	1.66%	2.70%	4.83%	2.54%	5.31%	5.18%	6.09%	1.73%	4.92%	1.71%	8.19%	5.20%	6.94%	6.36%	5.83%	5.25%	5.23%	7.58%	6.00%	5.20%	4.40%	7.34%	8.4%	1.72%	2.21%	2.91%	6.35%	2.59%	6.08%	4.86%	8.08%	3.72%	2.36%	2.59%	5.19%	0.0%	5.28%	9.0%	4.34%	0.58%	3.44%	4.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	3	0	1	1	2	0	0	2	0	0	2	1	2	1	1	0	0	3	4	2	4	1	2	2	3	0	2	5	0	0	0	1	1	1	0	0	2	2	3	3	1	0	0	1	0	0	1	3	7					
		0.33%	0.75%	0.0%	0.28%	1.05%	0.65%	0.0%	0.0%	0.30%	0.0%	0.0%	0.42%	0.10%	0.21%	0.11%	0.57%	0.0%	0.0%	0.29%	0.31%	0.22%	0.39%	0.11%	0.23%	0.32%	0.66%	0.0%	2.08%	0.57%	0.0%	0.0%	0.0%	0.18%	0.41%	0.42%	0.0%	0.0%	0.74%	0.73%	0.93%	0.41%	0.64%	0.0%	0.0%	0.40%	0.0%	0.0%	0.58%	2.58%	1.93%					
35	"18. ""ЛДПР"""	3210	68	47	50	9	81	102	184	63	30	7	70	131	119	129	16	23	25	189	221	134	124	124	119	95	68	43	12	165	37	43	4	78	56	49	10	28	46	47	59	109	16	0	6	42	27	34	30	6	35					
		15.45%	17.21%	29.55%	14.12%	9.47%	26.64%	16.74%	17.37%	9.53%	20.27%	11.29%	14.83%	13.93%	12.86%	14.30%	9.24%	16.19%	10.72%	18.65%	17.41%	14.77%	12.33%	13.91%	14.21%	15.54%	15.17%	18.45%	12.5%	19.11%	15.10%	17.2%	3.44%	14.41%	23.33%	20.76%	12.98%	18.91%	17.22%	17.27%	18.32%	15.18%	10.38%	0.0%	5.94%	17.07%	27.0%	16.42%	17.54%	5.17%	9.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	420	5	2	8	1	3	0	35	14	6	0	6	21	20	20	4	3	2	18	15	21	27	15	18	7	13	5	0	8	6	7	0	14	7	6	0	3	6	12	5	13	1	0	4	3	4	4	6	15	7					
		2.02%	1.26%	1.25%	2.25%	1.05%	0.98%	0.0%	3.30%	2.11%	4.05%	0.0%	1.27%	2.23%	2.16%	2.21%	2.31%	2.11%	0.85%	1.77%	1.18%	2.31%	2.68%	1.68%	2.15%	1.14%	2.90%	2.14%	0.0%	0.92%	2.44%	2.8%	0.0%	2.58%	2.91%	2.54%	0.0%	2.02%	2.24%	4.41%	1.55%	1.81%	0.64%	0.0%	3.96%	1.21%	4.0%	1.93%	3.50%	12.93%	1.93%					
37	"20. ""Политическая партия ""Единая Россия"""	6537	132	39	128	34	76	172	309	199	30	30	155	269	283	295	40	43	76	313	406	339	292	287	251	191	126	86	22	282	82	77	33	172	83	74	27	36	94	87	142	260	63	27	47	52	28	59	55	22	112					
		31.47%	33.41%	24.52%	36.15%	35.78%	25.0%	28.24%	29.17%	30.10%	20.27%	48.38%	32.83%	28.61%	30.59%	32.70%	23.12%	30.28%	32.61%	30.89%	31.99%	37.37%	29.05%	32.21%	29.98%	31.26%	28.12%	36.90%	22.91%	32.67%	33.46%	30.8%	28.44%	31.79%	34.58%	31.35%	35.06%	24.32%	35.20%	31.98%	44.09%	36.21%	40.90%	35.06%	46.53%	21.13%	28.0%	28.50%	32.16%	18.96%	30.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	4	0	1	1	1	0	1	3	0	0	2	4	2	2	3	0	1	1	5	1	2	1	4	2	0	0	1	3	0	0	2	2	0	1	1	0	0	1	0	2	0	1	0	1	0	1	0	0	0					
		0.27%	1.01%	0.0%	0.28%	1.05%	0.32%	0.0%	0.09%	0.45%	0.0%	0.0%	0.42%	0.42%	0.21%	0.22%	1.73%	0.0%	0.42%	0.09%	0.39%	0.11%	0.19%	0.11%	0.47%	0.32%	0.0%	0.0%	1.04%	0.34%	0.0%	0.0%	1.72%	0.36%	0.0%	0.42%	1.29%	0.0%	0.0%	0.36%	0.0%	0.27%	0.0%	1.29%	0.0%	0.40%	0.0%	0.48%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	67	1	0	1	0	2	1	1	0	0	0	0	5	1	6	0	1	1	3	7	1	10	6	3	3	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	3	0	1	1	1	0					
		0.32%	0.25%	0.0%	0.28%	0.0%	0.65%	0.16%	0.09%	0.0%	0.0%	0.0%	0.0%	0.53%	0.10%	0.66%	0.0%	0.70%	0.42%	0.29%	0.55%	0.11%	0.99%	0.67%	0.35%	0.49%	0.22%	0.42%	0.0%	0.23%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.64%	1.29%	0.0%	1.21%	0.0%	0.48%	0.58%	0.86%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3987	59	28	71	2	37	118	185	217	52	7	81	221	227	232	53	32	60	163	205	145	195	171	161	112	71	35	9	148	41	47	40	132	33	17	9	43	35	38	33	175	13	13	16	38	18	34	17	20	78					
		19.19%	14.93%	17.61%	20.05%	2.10%	12.17%	19.37%	17.46%	32.82%	35.13%	11.29%	17.16%	23.51%	24.54%	25.72%	30.63%	22.53%	25.75%	16.09%	16.15%	15.98%	19.40%	19.19%	19.23%	18.33%	15.84%	15.02%	9.37%	17.14%	16.73%	18.8%	34.48%	24.39%	13.75%	7.20%	11.68%	29.05%	13.10%	13.97%	10.24%	24.37%	8.44%	16.88%	15.84%	15.44%	18.0%	16.42%	9.94%	17.24%	21.54%					
																																																								
41	Против всех	1049	23	12	15	7	11	13	53	27	7	2	28	62	51	46	4	2	7	37	87	47	48	46	57	37	23	4	5	47	9	6	7	34	20	15	9	6	6	13	14	13	11	3	4	8	2	15	11	16	19					
		5.05%	5.82%	7.54%	4.23%	7.36%	3.61%	2.13%	5.00%	4.08%	4.72%	3.22%	5.93%	6.59%	5.51%	5.09%	2.31%	1.40%	3.00%	3.65%	6.85%	5.18%	4.77%	5.16%	6.81%	6.05%	5.13%	1.71%	5.20%	5.44%	3.67%	2.4%	6.03%	6.28%	8.33%	6.35%	11.68%	4.05%	2.24%	4.77%	4.34%	1.81%	7.14%	3.89%	3.96%	3.25%	2.0%	7.24%	6.43%	13.79%	5.24%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
