Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Ахтубинская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50					
		31.48%	64.58%	30.40%	40.39%	36.24%	36.48%	38.37%	41.00%	42.90%	39.94%	26.65%	34.50%	24.83%	40.42%	34.78%	27.60%	25.61%	28.02%	44.03%	30.08%	29.24%	34.21%	29.51%	33.21%	36.65%	34.52%	25.26%	29.71%	33.76%	34.83%	32.52%	28.83%	42.74%	41.67%	37.83%	32.73%	35.00%	35.34%	32.08%	33.46%	44.70%	31.89%	15.46%	25.44%	27.54%	28.78%	25.14%	27.23%	28.68%	24.34%	23.21%					
																																																									
24	Против всех	1147	0	5	7	11	7	11	10	1	4	6	11	7	10	10	2	5	9	0	2	11	9	13	7	16	16	5	48	49	18	13	3	11	7	18	19	20	20	10	20	7	61	127	92	59	65	64	60	66	39	56					
		3.24%	0.00%	4.00%	1.37%	1.54%	1.50%	1.87%	2.00%	0.28%	1.15%	1.10%	2.26%	2.35%	1.50%	0.93%	0.42%	1.35%	1.34%	0.00%	1.50%	1.22%	0.95%	2.04%	0.86%	1.92%	2.58%	2.58%	5.26%	4.47%	2.37%	2.12%	0.90%	1.82%	0.99%	3.15%	3.79%	2.56%	2.51%	1.89%	2.48%	1.81%	4.33%	7.11%	7.29%	5.55%	5.04%	4.95%	5.01%	5.20%	5.13%	5.99%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
