14	Число неиспользованных открепительных удостоверений	291	5	5	4	8	9	9	8	3	5	9	9	2	6	5	0	5	0	5	5	3	6	7	10	5	6	7	3	5	0	11	2	5	9	3	6	8	6	7	8	0	5	1	1	3	8	11	5	6	8	6	1	10	0	7					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	424	0	0	3	5	4	4	3	1	3	3	9	4	11	5	3	1	6	4	0	1	1	6	2	1	2	3	7	5	1	5	4	1	9	16	9	4	27	19	19	27	26	42	27	23	5	9	5	11	8	7	8	4	5	6					
		1.24%	0.00%	0.00%	0.68%	1.05%	0.81%	0.81%	0.65%	0.30%	0.99%	0.57%	2.05%	1.26%	1.68%	0.51%	0.71%	0.30%	0.94%	1.25%	0.00%	0.24%	0.21%	1.01%	0.46%	0.26%	0.36%	0.59%	1.06%	1.01%	0.59%	0.84%	0.79%	0.55%	0.97%	1.74%	1.65%	0.79%	2.11%	1.46%	1.41%	2.35%	1.89%	2.04%	2.24%	2.29%	1.51%	1.62%	0.71%	0.96%	0.88%	0.98%	1.13%	0.93%	0.71%	1.39%					
19	Жириновский Владимир Вольфович	4100	6	23	63	62	50	60	40	22	18	38	49	30	35	98	22	43	79	20	22	16	33	94	19	31	40	31	59	37	3	74	78	18	158	143	77	56	157	115	219	143	170	387	135	134	32	66	83	127	129	113	107	67	94	75					
		11.98%	7.41%	17.29%	14.35%	13.05%	10.18%	12.12%	8.62%	6.63%	5.92%	7.28%	11.19%	9.43%	5.34%	9.94%	5.19%	13.07%	12.36%	6.23%	16.79%	3.79%	7.08%	15.80%	4.34%	8.01%	7.23%	6.11%	8.97%	7.49%	1.76%	12.42%	15.35%	9.84%	17.08%	15.53%	14.15%	11.11%	12.26%	8.83%	16.28%	12.45%	12.35%	18.80%	11.18%	13.32%	9.64%	11.87%	11.71%	11.05%	14.14%	15.83%	15.11%	15.62%	13.33%	17.36%					
20	Зюганов Геннадий Андреевич	11287	49	39	146	165	184	152	187	121	106	155	130	89	152	307	109	80	148	81	33	177	188	221	165	156	192	188	298	200	55	224	185	64	269	276	198	174	458	523	414	347	480	455	437	355	83	185	237	389	288	211	239	134	243	146					
		32.98%	60.49%	29.32%	33.26%	34.74%	37.47%	30.71%	40.30%	36.45%	34.87%	29.69%	29.68%	27.99%	23.17%	31.14%	25.71%	24.32%	23.16%	25.23%	25.19%	41.94%	40.34%	37.14%	37.67%	40.31%	34.72%	37.08%	45.29%	40.49%	32.35%	37.58%	36.42%	34.97%	29.08%	29.97%	36.40%	34.52%	35.75%	40.14%	30.78%	30.20%	34.86%	22.10%	36.18%	35.29%	25.00%	33.27%	33.43%	33.86%	31.58%	29.55%	33.76%	31.24%	34.47%	33.80%					
21	Медведев Дмитрий Анатольевич	18056	24	71	227	242	248	277	233	186	174	321	247	195	443	566	286	200	401	210	76	223	240	266	250	199	316	283	290	242	111	291	238	100	472	480	255	264	625	627	671	622	684	1156	588	471	206	291	375	611	479	374	351	216	359	203					
		52.76%	29.63%	53.38%	51.71%	50.95%	50.51%	55.96%	50.22%	56.02%	57.24%	61.49%	56.39%	61.32%	67.53%	57.40%	67.45%	60.79%	62.75%	65.42%	58.02%	52.84%	51.50%	44.71%	57.08%	51.42%	57.14%	55.82%	44.07%	48.99%	65.29%	48.83%	46.85%	54.64%	51.03%	52.12%	46.88%	52.38%	48.79%	48.12%	49.89%	54.13%	49.67%	56.14%	48.68%	46.82%	62.05%	52.34%	52.89%	53.18%	52.52%	52.38%	49.58%	50.35%	50.92%	46.99%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
