Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Донской район																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №3138	УИК №3139	УИК №3140	УИК №3141					
		15.64%	18.46%	14.79%	17.65%	14.50%	16.82%	13.62%	16.24%	15.21%	11.77%	16.00%	22.49%	15.27%	16.47%	12.29%	16.00%	13.14%	11.36%	11.78%	10.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	1	0	2	0	2	0	6	1	2	1	2	0	0	2	0	0	0	5					
		0.14%	0.09%	0.09%	0.0%	0.22%	0.0%	0.35%	0.0%	0.55%	0.11%	0.16%	0.07%	0.16%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.73%					
35	"18. ""ЛДПР"""	1077	36	44	58	61	40	41	65	65	64	60	74	59	86	89	126	11	3	32	63					
		6.15%	3.37%	4.25%	5.30%	6.75%	3.69%	7.34%	7.08%	6.02%	7.45%	5.08%	5.66%	4.92%	6.94%	7.65%	9.60%	6.28%	2.27%	6.08%	9.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	161	7	8	9	3	3	8	9	10	6	12	11	17	17	14	12	1	3	5	6					
		0.92%	0.65%	0.77%	0.82%	0.33%	0.27%	1.43%	0.98%	0.92%	0.69%	1.01%	0.84%	1.41%	1.37%	1.20%	0.91%	0.57%	2.27%	0.95%	0.88%					
37	"20. ""Политическая партия ""Единая Россия"""	5952	246	278	305	273	241	239	309	416	399	420	422	437	481	416	486	63	58	234	229					
		34.01%	23.05%	26.88%	27.90%	30.23%	22.27%	42.83%	33.69%	38.58%	46.50%	35.56%	32.28%	36.47%	38.85%	35.76%	37.04%	36.0%	43.93%	44.48%	33.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	5	2	0	0	0	0	22	2	4	2	2	2	1	1	0	1	0	2					
		0.26%	0.0%	0.48%	0.18%	0.0%	0.0%	0.0%	0.0%	2.04%	0.23%	0.33%	0.15%	0.16%	0.16%	0.08%	0.07%	0.0%	0.75%	0.0%	0.29%					
39	"22. ""Развитие предпринимательства"""	49	4	3	2	2	2	4	1	4	2	5	2	4	1	2	5	2	1	2	1					
		0.28%	0.37%	0.29%	0.18%	0.22%	0.18%	0.71%	0.10%	0.37%	0.23%	0.42%	0.15%	0.33%	0.08%	0.17%	0.38%	1.14%	0.75%	0.38%	0.14%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1311	100	87	93	90	150	27	63	56	46	96	90	68	113	88	58	11	9	40	26					
		7.49%	9.37%	8.41%	8.50%	9.96%	13.86%	4.83%	6.87%	5.19%	5.36%	8.12%	6.88%	5.67%	9.12%	7.56%	4.42%	6.28%	6.81%	7.60%	3.83%					
																										
41	Против всех	1074	55	64	70	69	58	34	41	60	50	83	76	67	65	63	79	19	14	46	61					
		6.13%	5.15%	6.18%	6.40%	7.64%	5.36%	6.09%	4.47%	5.56%	5.82%	7.02%	5.81%	5.59%	5.25%	5.41%	6.02%	10.85%	10.60%	8.74%	8.99%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
