Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Краснооктябрьская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054					
22	. Хакамада Ирина Муцуовна	92	1	0	17	2	5	0	2	2	2	0	0	1	4	1	9	2	2	0	1	3	2	3	20	1	0	1	0	0	4	7					
		1.29%	0.79%	0.00%	1.83%	0.48%	1.93%	0.00%	2.15%	1.00%	1.55%	0.00%	0.00%	1.12%	1.42%	0.29%	4.29%	0.58%	0.97%	0.00%	1.22%	2.33%	0.60%	1.11%	2.21%	0.68%	0.00%	1.08%	0.00%	0.00%	1.43%	2.17%					
23	. Харитонов Николай Михайлович	2896	49	29	432	200	49	38	36	63	21	32	36	22	72	179	74	144	31	12	58	33	138	133	438	48	96	42	120	52	112	107					
		40.68%	38.58%	30.85%	46.55%	48.19%	18.92%	37.62%	38.71%	31.50%	16.28%	28.83%	45.57%	24.72%	25.62%	51.29%	35.24%	42.11%	14.98%	15.79%	70.73%	25.58%	41.44%	49.08%	48.45%	32.88%	56.80%	45.16%	64.52%	46.02%	40.00%	33.13%					
																																					
24	Против всех	63	2	0	5	10	3	0	0	0	0	0	1	1	4	10	0	4	0	1	1	1	1	3	10	0	0	0	1	2	1	2					
		0.88%	1.57%	0.00%	0.54%	2.41%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	1.12%	1.42%	2.87%	0.00%	1.17%	0.00%	1.32%	1.22%	0.78%	0.30%	1.11%	1.11%	0.00%	0.00%	0.00%	0.54%	1.77%	0.36%	0.62%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
