Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Павловская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746					
18	"1. ""ЕДИНЕНИЕ"""	284	6	13	3	3	5	6	5	11	8	5	4	8	7	9	0	2	7	12	4	3	8	6	11	17	6	9	10	8	0	14	4	4	5	7	1	2	0	3	4	10	5	3	11	3	11	1					
		1.05%	0.78%	1.48%	0.47%	0.69%	0.62%	0.50%	0.74%	0.82%	0.60%	1.89%	0.50%	0.79%	0.91%	0.96%	0.0%	0.79%	0.99%	2.15%	0.95%	0.57%	1.32%	1.24%	4.70%	2.05%	0.95%	2.34%	1.19%	2.88%	0.0%	3.14%	1.06%	0.60%	0.92%	1.34%	0.16%	0.71%	0.0%	0.67%	1.76%	1.22%	1.59%	1.07%	2.05%	1.12%	0.95%	0.35%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	372	12	13	16	1	20	21	12	35	36	2	12	26	18	6	5	2	11	8	9	16	6	3	5	9	9	5	6	2	1	1	1	0	4	8	7	0	0	4	0	4	3	0	4	4	4	1					
		1.37%	1.56%	1.48%	2.52%	0.23%	2.51%	1.77%	1.77%	2.63%	2.74%	0.75%	1.50%	2.57%	2.35%	0.64%	1.30%	0.79%	1.55%	1.43%	2.13%	3.07%	0.99%	0.62%	2.13%	1.08%	1.43%	1.30%	0.71%	0.72%	0.70%	0.22%	0.26%	0.0%	0.73%	1.54%	1.14%	0.0%	0.0%	0.89%	0.0%	0.49%	0.95%	0.0%	0.74%	1.50%	0.34%	0.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	614	26	21	21	14	23	26	19	2	45	4	21	9	13	20	5	3	27	18	6	10	26	18	7	15	11	9	24	7	4	7	1	19	11	11	8	9	4	8	10	16	4	2	8	6	32	4					
		2.27%	3.38%	2.4%	3.31%	3.22%	2.88%	2.19%	2.81%	0.15%	3.42%	1.51%	2.63%	0.89%	1.70%	2.14%	1.30%	1.19%	3.81%	3.22%	1.42%	1.92%	4.30%	3.72%	2.99%	1.81%	1.75%	2.34%	2.86%	2.52%	2.83%	1.57%	0.26%	2.87%	2.02%	2.11%	1.30%	3.21%	1.92%	1.79%	4.40%	1.96%	1.27%	0.71%	1.49%	2.25%	2.77%	1.43%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	406	23	13	15	15	27	23	11	31	16	3	18	35	29	20	3	2	12	4	5	3	4	4	1	8	5	2	7	1	0	5	3	5	4	10	6	1	4	5	4	4	4	1	5	0	2	3					
		1.50%	2.99%	1.48%	2.36%	3.45%	3.39%	1.93%	1.62%	2.33%	1.21%	1.13%	2.26%	3.47%	3.79%	2.14%	0.78%	0.79%	1.69%	0.71%	1.18%	0.57%	0.66%	0.82%	0.42%	0.96%	0.79%	0.52%	0.83%	0.36%	0.0%	1.12%	0.79%	0.75%	0.73%	1.92%	0.98%	0.35%	1.92%	1.12%	1.76%	0.49%	1.27%	0.35%	0.93%	0.0%	0.17%	1.07%					
22	"5. ""За Русь Святую"""	146	8	5	4	4	5	8	2	15	5	2	2	8	2	1	1	0	5	2	6	0	8	2	2	8	1	2	1	6	0	2	1	2	7	0	2	0	3	1	0	5	0	0	0	6	1	1					
		0.54%	1.04%	0.57%	0.63%	0.92%	0.62%	0.67%	0.29%	1.13%	0.38%	0.75%	0.25%	0.79%	0.26%	0.10%	0.26%	0.0%	0.70%	0.35%	1.42%	0.0%	1.32%	0.41%	0.85%	0.96%	0.15%	0.52%	0.11%	2.16%	0.0%	0.44%	0.26%	0.30%	1.28%	0.0%	0.32%	0.0%	1.44%	0.22%	0.0%	0.61%	0.0%	0.0%	0.0%	2.25%	0.08%	0.35%					
23	"6. ""Объединенная Российская партия ""Русь"""	57	3	5	2	2	2	1	2	2	2	1	2	3	0	1	0	0	1	0	1	0	1	1	2	7	0	0	0	1	0	0	0	1	2	0	1	0	0	3	1	2	0	0	3	0	1	1					
		0.21%	0.39%	0.57%	0.31%	0.46%	0.25%	0.08%	0.29%	0.15%	0.15%	0.37%	0.25%	0.29%	0.0%	0.10%	0.0%	0.0%	0.14%	0.0%	0.23%	0.0%	0.16%	0.20%	0.85%	0.84%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.15%	0.36%	0.0%	0.16%	0.0%	0.0%	0.67%	0.44%	0.24%	0.0%	0.0%	0.56%	0.0%	0.08%	0.35%					
24	"7. ""Новый курс - Автомобильная Россия"""	174	5	5	10	3	4	6	5	9	9	5	11	8	4	5	12	0	0	3	4	2	2	1	2	8	2	2	3	1	0	0	1	2	5	5	5	0	5	1	0	6	1	1	2	0	6	3					
		0.64%	0.65%	0.57%	1.57%	0.69%	0.50%	0.50%	0.74%	0.67%	0.68%	1.89%	1.38%	0.79%	0.52%	0.53%	3.14%	0.0%	0.0%	0.53%	0.95%	0.38%	0.33%	0.20%	0.85%	0.96%	0.31%	0.52%	0.35%	0.36%	0.0%	0.0%	0.26%	0.30%	0.92%	0.96%	0.81%	0.0%	2.40%	0.22%	0.0%	0.73%	0.31%	0.35%	0.37%	0.0%	0.52%	1.07%					
25	"8. ""Народно-республиканская партия России"""	41	1	2	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	2	2	1	2	1	0	5	0	0	0	2	0	0	1	1	3	3	0	1	0	0	1	0	3	0	1	3	0	0					
		0.15%	0.13%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%	0.37%	0.12%	0.0%	0.13%	0.0%	0.26%	0.0%	0.0%	0.35%	0.47%	0.19%	0.33%	0.20%	0.0%	0.60%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.26%	0.15%	0.55%	0.57%	0.0%	0.35%	0.0%	0.0%	0.44%	0.0%	0.95%	0.0%	0.18%	1.12%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	57	2	0	1	2	1	1	1	5	5	0	2	5	1	3	0	0	2	0	0	0	3	2	1	4	0	1	0	0	0	0	0	0	1	1	2	0	0	3	1	0	0	1	0	0	6	0					
		0.21%	0.26%	0.0%	0.15%	0.46%	0.12%	0.08%	0.14%	0.37%	0.38%	0.0%	0.25%	0.49%	0.13%	0.32%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.49%	0.41%	0.42%	0.48%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.19%	0.32%	0.0%	0.0%	0.67%	0.44%	0.0%	0.0%	0.35%	0.0%	0.0%	0.52%	0.0%					
27	"10. ""Аграрная партия России"""	1418	24	24	16	18	23	38	16	37	34	9	12	16	27	74	29	13	33	24	22	29	27	31	19	29	50	34	160	11	11	27	31	26	28	35	43	18	24	54	9	53	22	24	50	19	53	12					
		5.25%	3.12%	2.74%	2.52%	4.14%	2.88%	3.20%	2.37%	2.79%	2.58%	3.40%	1.50%	1.58%	3.53%	7.93%	7.59%	5.17%	4.66%	4.30%	5.22%	5.57%	4.47%	6.41%	8.11%	3.50%	7.96%	8.87%	19.09%	3.97%	7.80%	6.06%	8.24%	3.93%	5.15%	6.74%	7.03%	6.42%	11.53%	12.13%	3.96%	6.51%	7.00%	8.63%	9.36%	7.14%	4.59%	4.31%					
28	"11. ""Истинные патриоты России"""	23	1	1	0	0	0	1	1	3	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	4	1	0	0	0	2	0					
		0.08%	0.13%	0.11%	0.0%	0.0%	0.0%	0.08%	0.14%	0.22%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.49%	0.31%	0.0%	0.0%	0.0%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	192	3	7	3	0	8	5	1	7	3	1	4	8	5	9	8	0	5	11	5	4	5	2	3	8	3	3	2	1	1	5	1	3	11	11	7	1	1	4	3	6	2	0	4	0	8	0					
		0.71%	0.39%	0.8%	0.47%	0.0%	1.00%	0.42%	0.14%	0.52%	0.22%	0.37%	0.50%	0.79%	0.65%	0.96%	2.09%	0.0%	0.70%	1.97%	1.18%	0.76%	0.82%	0.41%	1.28%	0.96%	0.47%	0.78%	0.23%	0.36%	0.70%	1.12%	0.26%	0.45%	2.02%	2.11%	1.14%	0.35%	0.48%	0.89%	1.32%	0.73%	0.63%	0.0%	0.74%	0.0%	0.69%	0.0%					
30	"13. ""Демократическая партия России"""	61	2	2	2	0	3	3	5	2	4	0	1	2	0	2	0	1	0	4	1	0	1	1	0	3	0	0	4	1	0	1	0	4	1	1	1	0	1	0	0	2	1	0	1	1	2	1					
		0.22%	0.26%	0.22%	0.31%	0.0%	0.37%	0.25%	0.74%	0.15%	0.30%	0.0%	0.12%	0.19%	0.0%	0.21%	0.0%	0.39%	0.0%	0.71%	0.23%	0.0%	0.16%	0.20%	0.0%	0.36%	0.0%	0.0%	0.47%	0.36%	0.0%	0.22%	0.0%	0.60%	0.18%	0.19%	0.16%	0.0%	0.48%	0.0%	0.0%	0.24%	0.31%	0.0%	0.18%	0.37%	0.17%	0.35%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	1	4	2	0	1	3	0	1	1	0	3	1	0	1	0	0	2	3	1	2	1	1	0	0	1	1	3	0	1	1	2	1	0	1	1	0	2	0	0	2	1	0	1	0	0	1					
		0.17%	0.13%	0.45%	0.31%	0.0%	0.12%	0.25%	0.0%	0.07%	0.07%	0.0%	0.37%	0.09%	0.0%	0.10%	0.0%	0.0%	0.28%	0.53%	0.23%	0.38%	0.16%	0.20%	0.0%	0.0%	0.15%	0.26%	0.35%	0.0%	0.70%	0.22%	0.53%	0.15%	0.0%	0.19%	0.16%	0.0%	0.96%	0.0%	0.0%	0.24%	0.31%	0.0%	0.18%	0.0%	0.0%	0.35%					
32	"15. ""Партия СЛОН"""	27	0	2	0	0	0	0	0	1	4	0	2	1	2	2	0	2	0	1	1	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1					
		0.10%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.30%	0.0%	0.25%	0.09%	0.26%	0.21%	0.0%	0.79%	0.0%	0.17%	0.23%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.44%	0.0%	0.15%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.35%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3214	93	101	97	51	117	150	112	192	201	41	116	148	113	113	28	18	101	51	24	49	89	41	25	118	96	41	66	17	11	40	21	49	50	62	68	53	22	71	13	68	35	18	51	33	100	40					
		11.91%	12.10%	11.54%	15.32%	11.75%	14.69%	12.64%	16.59%	14.47%	15.30%	15.53%	14.57%	14.68%	14.79%	12.11%	7.32%	7.17%	14.28%	9.13%	5.70%	9.42%	14.73%	8.48%	10.68%	14.26%	15.28%	10.70%	7.87%	6.13%	7.80%	8.98%	5.58%	7.41%	9.20%	11.94%	11.12%	18.92%	10.57%	15.95%	5.72%	8.35%	11.14%	6.47%	9.55%	12.40%	8.67%	14.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	87	1	1	1	2	0	0	1	2	2	2	1	1	9	0	0	0	3	3	4	1	1	1	0	2	6	5	2	2	0	2	1	4	2	5	3	1	1	2	0	1	2	1	4	0	2	3					
		0.32%	0.13%	0.11%	0.15%	0.46%	0.0%	0.0%	0.14%	0.15%	0.15%	0.75%	0.12%	0.09%	1.17%	0.0%	0.0%	0.0%	0.42%	0.53%	0.95%	0.19%	0.16%	0.20%	0.0%	0.24%	0.95%	1.30%	0.23%	0.72%	0.0%	0.44%	0.26%	0.60%	0.36%	0.96%	0.49%	0.35%	0.48%	0.44%	0.0%	0.12%	0.63%	0.35%	0.74%	0.0%	0.17%	1.07%					
35	"18. ""ЛДПР"""	4094	90	123	88	51	90	173	91	196	211	75	154	172	114	154	74	30	106	91	55	54	103	93	28	110	87	56	106	36	7	80	75	84	104	104	101	53	37	64	45	103	32	34	78	50	186	46					
		15.17%	11.71%	14.05%	13.90%	11.75%	11.30%	14.58%	13.48%	14.78%	16.07%	28.40%	19.34%	17.06%	14.92%	16.50%	19.37%	11.95%	14.99%	16.30%	13.06%	10.38%	17.05%	19.25%	11.96%	13.30%	13.85%	14.62%	12.64%	12.99%	4.96%	17.97%	19.94%	12.70%	19.15%	20.03%	16.53%	18.92%	17.78%	14.38%	19.82%	12.65%	10.19%	12.23%	14.60%	18.79%	16.13%	16.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	540	23	19	10	6	11	36	11	35	16	5	13	19	22	17	10	7	16	11	4	11	12	6	5	12	26	6	7	4	0	13	4	15	8	10	24	2	5	3	5	11	10	2	8	8	22	10					
		2.00%	2.99%	2.17%	1.57%	1.38%	1.38%	3.03%	1.62%	2.63%	1.21%	1.89%	1.63%	1.88%	2.87%	1.82%	2.61%	2.78%	2.26%	1.97%	0.95%	2.11%	1.98%	1.24%	2.13%	1.45%	4.14%	1.56%	0.83%	1.44%	0.0%	2.92%	1.06%	2.26%	1.47%	1.92%	3.92%	0.71%	2.40%	0.67%	2.20%	1.35%	3.18%	0.71%	1.49%	3.00%	1.90%	3.59%					
37	"20. ""Политическая партия ""Единая Россия"""	8457	214	267	183	144	227	355	187	406	355	55	230	275	234	283	136	92	193	193	110	187	181	190	93	227	134	91	226	144	80	196	173	188	158	148	190	103	55	140	96	313	57	160	199	60	467	62					
		31.34%	27.86%	30.51%	28.90%	33.17%	28.51%	29.93%	27.70%	30.61%	27.03%	20.83%	28.89%	27.28%	30.62%	30.33%	35.60%	36.65%	27.29%	34.58%	26.12%	35.96%	29.96%	39.33%	39.74%	27.44%	21.33%	23.75%	26.96%	51.98%	56.73%	44.04%	46.01%	28.44%	29.09%	28.51%	31.09%	36.78%	26.44%	31.46%	42.29%	38.45%	18.15%	57.55%	37.26%	22.55%	40.50%	22.30%					
38	"21. ""Российская Конституционно-демократическая партия"""	63	2	0	1	0	1	1	0	3	2	2	3	0	0	1	0	0	2	3	0	2	2	2	3	4	0	0	1	0	1	0	2	0	2	2	15	0	2	0	0	1	0	0	1	0	2	0					
		0.23%	0.26%	0.0%	0.15%	0.0%	0.12%	0.08%	0.0%	0.22%	0.15%	0.75%	0.37%	0.0%	0.0%	0.10%	0.0%	0.0%	0.28%	0.53%	0.0%	0.38%	0.33%	0.41%	1.28%	0.48%	0.0%	0.0%	0.11%	0.0%	0.70%	0.0%	0.53%	0.0%	0.36%	0.38%	2.45%	0.0%	0.96%	0.0%	0.0%	0.12%	0.0%	0.0%	0.18%	0.0%	0.17%	0.0%					
39	"22. ""Развитие предпринимательства"""	76	7	4	1	4	2	5	0	5	1	0	1	3	7	2	1	0	1	2	0	0	3	0	0	2	2	2	0	1	0	0	0	2	1	0	7	0	0	0	0	6	2	0	0	1	1	0					
		0.28%	0.91%	0.45%	0.15%	0.92%	0.25%	0.42%	0.0%	0.37%	0.07%	0.0%	0.12%	0.29%	0.91%	0.21%	0.26%	0.0%	0.14%	0.35%	0.0%	0.0%	0.49%	0.0%	0.0%	0.24%	0.31%	0.52%	0.0%	0.36%	0.0%	0.0%	0.0%	0.30%	0.18%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.73%	0.63%	0.0%	0.0%	0.37%	0.08%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5158	172	203	126	79	182	262	145	239	261	26	140	207	111	163	49	68	138	80	130	121	86	61	15	193	156	80	181	31	17	35	47	219	116	78	65	25	26	69	31	171	115	27	81	63	199	69					
		19.11%	22.39%	23.2%	19.90%	18.20%	22.86%	22.09%	21.48%	18.02%	19.87%	9.84%	17.58%	20.53%	14.52%	17.47%	12.82%	27.09%	19.51%	14.33%	30.87%	23.26%	14.23%	12.62%	6.41%	23.33%	24.84%	20.88%	21.59%	11.19%	12.05%	7.86%	12.5%	33.13%	21.36%	15.02%	10.63%	8.92%	12.5%	15.50%	13.65%	21.00%	36.62%	9.71%	15.16%	23.68%	17.25%	24.82%					
																																																					
41	Против всех	1044	39	40	22	25	30	49	30	77	81	17	27	53	37	37	13	6	18	17	19	20	23	3	11	33	20	30	27	0	7	8	7	17	17	11	40	9	13	10	1	16	8	4	14	7	33	18					
		3.86%	5.07%	4.57%	3.47%	5.76%	3.76%	4.13%	4.44%	5.80%	6.16%	6.43%	3.39%	5.25%	4.84%	3.96%	3.40%	2.39%	2.54%	3.04%	4.51%	3.84%	3.80%	0.62%	4.70%	3.99%	3.18%	7.83%	3.22%	0.0%	4.96%	1.79%	1.86%	2.57%	3.13%	2.11%	6.54%	3.21%	6.25%	2.24%	0.44%	1.96%	2.54%	1.43%	2.62%	2.63%	2.86%	6.47%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
