Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Зырянская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	99	8	8	5	7	9	4	4	2	3	5	2	1	11	5	1	1	3	0	0	1	1	0	1	0	3	1	0	0	7	1	3	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	258	19	6	13	9	11	10	2	5	9	13	7	4	17	0	9	2	7	5	10	7	2	8	10	10	4	7	9	8	0	7	7	13	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	137	7	8	10	8	4	9	6	5	4	6	7	11	2	1	0	8	5	3	2	0	2	2	4	4	1	4	1	0	3	1	3	3	3					
		1.83%	1.28%	2.15%	2.36%	1.38%	0.95%	2.07%	2.17%	3.36%	1.14%	1.59%	2.45%	3.16%	0.78%	0.83%	0.00%	4.00%	1.32%	2.52%	1.16%	0.00%	1.39%	3.17%	5.19%	2.33%	0.63%	3.39%	1.79%	0.00%	1.38%	2.04%	1.46%	1.28%	6.67%					
19	2.Всероссийская политическая партия «Гражданская Сила»	23	1	2	3	6	3	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0					
		0.31%	0.18%	0.54%	0.71%	1.04%	0.71%	0.00%	0.00%	0.00%	0.57%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	1	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	0					
		0.15%	0.18%	0.00%	0.00%	0.00%	0.00%	0.23%	0.72%	0.00%	0.00%	0.27%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.04%	0.00%	0.85%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	796	67	35	38	80	42	40	33	11	57	32	21	51	25	21	4	16	28	16	6	0	19	8	2	14	28	14	10	17	22	0	21	18	0					
		10.65%	12.25%	9.41%	8.98%	13.84%	9.93%	9.20%	11.91%	7.38%	16.24%	8.49%	7.34%	14.66%	9.73%	17.36%	13.79%	8.00%	7.39%	13.45%	3.47%	0.00%	13.19%	12.70%	2.60%	8.14%	17.72%	11.86%	17.86%	33.33%	10.09%	0.00%	10.24%	7.69%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	2	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0					
		0.19%	0.37%	0.00%	0.00%	0.35%	0.47%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	1	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.18%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.57%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	747	84	39	52	51	53	37	26	9	33	34	33	17	31	10	4	15	42	20	13	1	11	4	7	19	15	10	6	3	22	4	21	13	8					
		9.99%	15.36%	10.48%	12.29%	8.82%	12.53%	8.51%	9.39%	6.04%	9.40%	9.02%	11.54%	4.89%	12.06%	8.26%	13.79%	7.50%	11.08%	16.81%	7.51%	2.56%	7.64%	6.35%	9.09%	11.05%	9.49%	8.47%	10.71%	5.88%	10.09%	8.16%	10.24%	5.56%	17.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	401	28	37	29	68	38	35	3	5	12	20	9	18	4	7	1	6	3	7	2	0	6	0	0	1	4	2	5	1	4	0	19	25	2					
		5.37%	5.12%	9.95%	6.86%	11.76%	8.98%	8.05%	1.08%	3.36%	3.42%	5.31%	3.15%	5.17%	1.56%	5.79%	3.45%	3.00%	0.79%	5.88%	1.16%	0.00%	4.17%	0.00%	0.00%	0.58%	2.53%	1.69%	8.93%	1.96%	1.83%	0.00%	9.27%	10.68%	4.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	2	7	4	3	2	5	0	2	1	3	2	2	0	0	0	0	7	2	2	0	2	1	1	2	0	1	0	1	0	0	0	1	0					
		0.71%	0.37%	1.88%	0.95%	0.52%	0.47%	1.15%	0.00%	1.34%	0.28%	0.80%	0.70%	0.57%	0.00%	0.00%	0.00%	0.00%	1.85%	1.68%	1.16%	0.00%	1.39%	1.59%	1.30%	1.16%	0.00%	0.85%	0.00%	1.96%	0.00%	0.00%	0.00%	0.43%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5157	345	241	276	349	270	306	202	112	234	277	211	240	187	80	20	154	278	71	145	37	99	47	63	127	103	87	33	29	164	43	137	158	32					
		69.01%	63.07%	64.78%	65.25%	60.38%	63.83%	70.34%	72.92%	75.17%	66.67%	73.47%	73.78%	68.97%	72.76%	66.12%	68.97%	77.00%	73.35%	59.66%	83.82%	94.87%	68.75%	74.60%	81.82%	73.84%	65.19%	73.73%	58.93%	56.86%	75.23%	87.76%	66.83%	67.52%	71.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	3	1	5	3	1	0	1	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	3	0	0	0	1	0	0	7	0					
		0.43%	0.55%	0.27%	1.18%	0.52%	0.24%	0.00%	0.36%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	1.90%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	2.99%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
