Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Зырянская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	380	20	20	20	20	20	20	20	10	10	10	10	10	10	10	10	25	15	10	10	10	10	15	10	10	10	10	15	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	145	13	0	1	11	11	7	3	2	5	7	5	10	8	2	1	22	1	0	4	4	3	8	0	8	4	0	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	84	5	5	1	5	3	2	7	4	5	5	4	4	4	6	2	1	1	0	3	2	0	3	2	1	4	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	235	7	20	19	9	9	13	17	8	5	3	5	0	2	8	9	3	14	10	6	6	7	7	10	2	6	10	10	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	870	80	31	15	74	92	57	62	23	11	54	31	22	33	21	11	6	52	6	21	2	29	24	10	12	29	1	57	4					
		13.98%	17.28%	17.82%	9.20%	17.62%	19.74%	14.11%	17.56%	9.66%	10.48%	17.59%	9.34%	8.27%	11.70%	10.99%	12.09%	4.92%	15.66%	6.32%	14.79%	7.41%	24.37%	9.72%	8.26%	7.79%	15.34%	3.33%	16.29%	10.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	884	49	24	24	74	67	62	46	36	14	35	44	49	25	23	13	20	58	18	20	3	7	36	17	16	30	8	61	5					
		14.21%	10.58%	13.79%	14.72%	17.62%	14.38%	15.35%	13.03%	15.13%	13.33%	11.40%	13.25%	18.42%	8.87%	12.04%	14.29%	16.39%	17.47%	18.95%	14.08%	11.11%	5.88%	14.57%	14.05%	10.39%	15.87%	26.67%	17.43%	12.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	48	3	3	4	1	2	1	2	3	0	4	0	1	3	0	1	1	5	0	4	0	1	1	0	4	0	1	2	1					
		0.77%	0.65%	1.72%	2.45%	0.24%	0.43%	0.25%	0.57%	1.26%	0.00%	1.30%	0.00%	0.38%	1.06%	0.00%	1.10%	0.82%	1.51%	0.00%	2.82%	0.00%	0.84%	0.40%	0.00%	2.60%	0.00%	3.33%	0.57%	2.56%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1186	103	30	42	79	91	79	64	30	20	63	65	28	84	43	27	35	54	25	8	1	20	58	12	26	33	1	58	7					
		19.06%	22.25%	17.24%	25.77%	18.81%	19.53%	19.55%	18.13%	12.61%	19.05%	20.52%	19.58%	10.53%	29.79%	22.51%	29.67%	28.69%	16.27%	26.32%	5.63%	3.70%	16.81%	23.48%	9.92%	16.88%	17.46%	3.33%	16.57%	17.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	71	2	4	1	3	7	2	8	5	1	3	3	4	0	2	0	0	4	0	1	0	2	3	4	2	1	0	6	3					
		1.14%	0.43%	2.30%	0.61%	0.71%	1.50%	0.50%	2.27%	2.10%	0.95%	0.98%	0.90%	1.50%	0.00%	1.05%	0.00%	0.00%	1.20%	0.00%	0.70%	0.00%	1.68%	1.21%	3.31%	1.30%	0.53%	0.00%	1.71%	7.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3043	224	80	75	180	192	194	166	139	56	143	186	158	131	100	36	54	155	45	86	21	56	113	75	90	88	18	163	19					
		48.91%	48.38%	45.98%	46.01%	42.86%	41.20%	48.02%	47.03%	58.40%	53.33%	46.58%	56.02%	59.40%	46.45%	52.36%	39.56%	44.26%	46.69%	47.37%	60.56%	77.78%	47.06%	45.75%	61.98%	58.44%	46.56%	60.00%	46.57%	48.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	18	1	2	1	2	2	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	3	0	1	0					
		0.29%	0.22%	1.15%	0.61%	0.48%	0.43%	0.00%	0.00%	0.00%	0.00%	0.33%	0.30%	0.38%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	0.84%	0.00%	0.00%	0.00%	1.59%	0.00%	0.29%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
