Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
"Наименование Избирательной комиссии:    Бийск, Приобская"																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	658	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	259	0	0	1	1	0	3	1	10	3	13	5	6	3	3	8	5	0	6	4	6	1	4	11	6	11	3	4	5	8	9	4	10	8	8	5	10	14	3	11	9	2	3	14	0	7	8	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	135	1	4	3	3	1	3	3	2	7	2	4	3	3	1	2	1	5	2	7	2	1	2	6	8	3	3	1	6	2	2	2	3	0	4	7	2	1	3	1	3	0	5	4	2	2	1	2					
14	Число погашенных открепительных удостоверений	399	14	14	13	13	14	11	13	4	11	1	9	8	11	11	6	9	14	8	10	8	13	10	3	8	3	11	10	9	6	5	10	4	6	6	9	4	0	11	3	5	12	11	0	14	7	6	11					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	329	5	3	2	11	4	3	10	10	12	10	5	4	4	4	8	5	13	5	6	8	4	4	3	10	6	5	13	12	4	4	9	6	7	9	3	6	9	1	12	2	6	11	9	13	11	15	3					
		0.65%	1.02%	0.84%	0.32%	1.65%	0.70%	0.54%	0.84%	0.76%	0.95%	1.33%	0.42%	0.30%	0.88%	0.39%	0.78%	0.58%	1.06%	0.56%	0.88%	0.75%	0.44%	0.47%	0.19%	0.85%	0.51%	0.67%	0.86%	0.95%	0.53%	0.35%	0.71%	0.38%	0.56%	0.75%	0.20%	0.60%	0.57%	0.10%	0.77%	0.12%	0.53%	0.74%	0.60%	1.28%	1.05%	1.32%	0.27%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1587	16	6	11	13	8	12	32	46	32	23	39	37	15	32	33	22	51	30	15	31	15	17	41	26	35	11	50	41	13	48	38	48	45	81	84	28	82	30	60	44	38	55	52	19	12	20	50					
		3.16%	3.26%	1.69%	1.77%	1.96%	1.41%	2.16%	2.70%	3.52%	2.53%	3.06%	3.30%	2.79%	3.31%	3.15%	3.25%	2.55%	4.17%	3.38%	2.20%	2.93%	1.66%	2.03%	2.63%	2.21%	2.98%	1.47%	3.32%	3.26%	1.74%	4.25%	3.01%	3.11%	3.60%	6.77%	5.66%	2.84%	5.24%	3.11%	3.86%	2.71%	3.37%	3.72%	3.49%	1.88%	1.14%	1.77%	4.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1166	13	7	17	28	7	19	35	21	20	5	23	41	10	25	29	25	33	21	9	42	21	19	45	26	36	33	31	23	18	25	32	28	17	22	27	19	40	17	41	39	17	25	40	27	24	24	20					
		2.32%	2.65%	1.97%	2.74%	4.22%	1.24%	3.43%	2.96%	1.60%	1.58%	0.66%	1.95%	3.09%	2.21%	2.46%	2.85%	2.90%	2.69%	2.37%	1.32%	3.98%	2.32%	2.27%	2.89%	2.21%	3.06%	4.42%	2.06%	1.83%	2.42%	2.21%	2.54%	1.81%	1.36%	1.83%	1.81%	1.92%	2.55%	1.76%	2.64%	2.40%	1.50%	1.69%	2.69%	2.67%	2.29%	2.12%	1.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3836	17	18	21	34	18	23	68	89	84	40	103	129	27	90	85	68	78	54	32	68	72	62	143	84	118	56	118	93	56	62	92	89	123	120	145	73	193	107	122	154	89	125	124	44	38	67	121					
		7.64%	3.46%	5.07%	3.38%	5.12%	3.19%	4.15%	5.75%	6.81%	6.66%	5.33%	8.73%	9.74%	5.97%	8.86%	8.38%	7.90%	6.37%	6.09%	4.71%	6.44%	7.98%	7.41%	9.19%	7.16%	10.05%	7.51%	7.85%	7.40%	7.53%	5.49%	7.30%	5.76%	9.85%	10.03%	9.77%	7.41%	12.34%	11.12%	7.86%	9.50%	7.89%	8.45%	8.34%	4.36%	3.63%	5.93%	11.23%					
22	"5. ""За Русь Святую"""	187	2	0	2	4	2	0	2	4	6	1	4	6	5	3	3	5	3	5	3	5	12	5	6	3	7	4	5	4	6	2	10	5	6	3	3	6	2	1	8	4	0	4	2	4	3	3	4					
		0.37%	0.40%	0.0%	0.32%	0.60%	0.35%	0.0%	0.16%	0.30%	0.47%	0.13%	0.33%	0.45%	1.10%	0.29%	0.29%	0.58%	0.24%	0.56%	0.44%	0.47%	1.33%	0.59%	0.38%	0.25%	0.59%	0.53%	0.33%	0.31%	0.80%	0.17%	0.79%	0.32%	0.48%	0.25%	0.20%	0.60%	0.12%	0.10%	0.51%	0.24%	0.0%	0.27%	0.13%	0.39%	0.28%	0.26%	0.37%					
23	"6. ""Объединенная Российская партия ""Русь"""	85	0	3	1	4	0	0	1	3	0	0	1	2	0	2	1	0	1	1	4	2	1	1	2	2	1	2	1	9	1	2	1	3	3	0	1	4	3	0	2	4	1	1	5	5	1	2	1					
		0.16%	0.0%	0.84%	0.16%	0.60%	0.0%	0.0%	0.08%	0.22%	0.0%	0.0%	0.08%	0.15%	0.0%	0.19%	0.09%	0.0%	0.08%	0.11%	0.58%	0.18%	0.11%	0.11%	0.12%	0.17%	0.08%	0.26%	0.06%	0.71%	0.13%	0.17%	0.07%	0.19%	0.24%	0.0%	0.06%	0.40%	0.19%	0.0%	0.12%	0.24%	0.08%	0.06%	0.33%	0.49%	0.09%	0.17%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	293	3	1	1	1	3	4	7	4	8	5	11	8	3	9	7	1	6	4	0	10	6	2	13	9	9	8	14	8	3	9	6	5	5	6	7	5	8	2	8	10	11	4	13	8	3	11	4					
		0.58%	0.61%	0.28%	0.16%	0.15%	0.53%	0.72%	0.59%	0.30%	0.63%	0.66%	0.93%	0.60%	0.66%	0.88%	0.69%	0.11%	0.49%	0.45%	0.0%	0.94%	0.66%	0.23%	0.83%	0.76%	0.76%	1.07%	0.93%	0.63%	0.40%	0.79%	0.47%	0.32%	0.40%	0.50%	0.47%	0.50%	0.51%	0.20%	0.51%	0.61%	0.97%	0.27%	0.87%	0.79%	0.28%	0.97%	0.37%					
25	"8. ""Народно-республиканская партия России"""	32	0	1	1	1	1	0	2	0	0	0	0	2	0	0	0	1	1	2	0	0	1	0	1	0	0	1	2	1	0	0	0	2	0	0	3	0	2	1	1	1	0	0	1	0	0	1	2					
		0.06%	0.0%	0.28%	0.16%	0.15%	0.17%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.11%	0.08%	0.22%	0.0%	0.0%	0.11%	0.0%	0.06%	0.0%	0.0%	0.13%	0.13%	0.07%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.20%	0.0%	0.12%	0.10%	0.06%	0.06%	0.0%	0.0%	0.06%	0.0%	0.0%	0.08%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	159	4	1	3	1	3	2	2	1	2	3	2	2	2	5	3	1	4	2	0	3	2	2	12	5	4	2	3	6	2	4	2	5	2	2	5	3	6	1	3	6	5	9	6	1	6	5	4					
		0.31%	0.81%	0.28%	0.48%	0.15%	0.53%	0.36%	0.16%	0.07%	0.15%	0.4%	0.16%	0.15%	0.44%	0.49%	0.29%	0.11%	0.32%	0.22%	0.0%	0.28%	0.22%	0.23%	0.77%	0.42%	0.34%	0.26%	0.19%	0.47%	0.26%	0.35%	0.15%	0.32%	0.16%	0.16%	0.33%	0.30%	0.38%	0.10%	0.19%	0.37%	0.44%	0.60%	0.40%	0.09%	0.57%	0.44%	0.37%					
27	"10. ""Аграрная партия России"""	1669	17	14	13	37	13	22	43	49	39	25	31	51	19	42	36	37	43	28	35	41	38	19	43	44	26	31	38	67	28	25	36	68	37	31	51	31	38	25	46	36	37	52	60	26	40	24	37					
		3.32%	3.46%	3.94%	2.09%	5.58%	2.30%	3.97%	3.64%	3.75%	3.09%	3.33%	2.62%	3.85%	4.20%	4.13%	3.55%	4.30%	3.51%	3.16%	5.15%	3.88%	4.21%	2.27%	2.76%	3.75%	2.21%	4.16%	2.52%	5.33%	3.76%	2.21%	2.85%	4.40%	2.96%	2.59%	3.43%	3.14%	2.43%	2.59%	2.96%	2.22%	3.28%	3.51%	4.03%	2.57%	3.82%	2.12%	3.43%					
28	"11. ""Истинные патриоты России"""	25	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	2	2	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	1	0	0	2	0	1	3	2					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.22%	0.0%	0.0%	0.11%	0.0%	0.22%	0.29%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.06%	0.0%	0.0%	0.13%	0.0%	0.09%	0.26%	0.18%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	203	4	2	4	2	2	4	6	7	5	3	4	5	4	5	3	1	8	7	3	8	1	4	3	5	4	4	5	5	1	7	6	5	4	10	6	4	1	6	1	3	2	7	6	1	10	3	2					
		0.40%	0.81%	0.56%	0.64%	0.30%	0.35%	0.72%	0.50%	0.53%	0.39%	0.4%	0.33%	0.37%	0.88%	0.49%	0.29%	0.11%	0.65%	0.79%	0.44%	0.75%	0.11%	0.47%	0.19%	0.42%	0.34%	0.53%	0.33%	0.39%	0.13%	0.62%	0.47%	0.32%	0.32%	0.83%	0.40%	0.40%	0.06%	0.62%	0.06%	0.18%	0.17%	0.47%	0.40%	0.09%	0.95%	0.26%	0.18%					
30	"13. ""Демократическая партия России"""	102	2	0	1	2	0	3	1	2	6	2	4	2	0	3	1	2	1	5	5	3	1	2	1	0	1	2	2	3	4	6	1	6	4	0	2	2	3	2	2	1	1	5	1	0	1	2	2					
		0.20%	0.40%	0.0%	0.16%	0.30%	0.0%	0.54%	0.08%	0.15%	0.47%	0.26%	0.33%	0.15%	0.0%	0.29%	0.09%	0.23%	0.08%	0.56%	0.73%	0.28%	0.11%	0.23%	0.06%	0.0%	0.08%	0.26%	0.13%	0.23%	0.53%	0.53%	0.07%	0.38%	0.32%	0.0%	0.13%	0.20%	0.19%	0.20%	0.12%	0.06%	0.08%	0.33%	0.06%	0.0%	0.09%	0.17%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	109	0	2	2	2	0	0	3	7	1	1	0	4	2	2	1	3	2	1	2	1	4	0	4	0	3	0	6	2	3	2	1	2	4	3	5	3	2	4	4	1	1	3	4	2	3	4	3					
		0.21%	0.0%	0.56%	0.32%	0.30%	0.0%	0.0%	0.25%	0.53%	0.07%	0.13%	0.0%	0.30%	0.44%	0.19%	0.09%	0.34%	0.16%	0.11%	0.29%	0.09%	0.44%	0.0%	0.25%	0.0%	0.25%	0.0%	0.39%	0.15%	0.40%	0.17%	0.07%	0.12%	0.32%	0.25%	0.33%	0.30%	0.12%	0.41%	0.25%	0.06%	0.08%	0.20%	0.26%	0.19%	0.28%	0.35%	0.27%					
32	"15. ""Партия СЛОН"""	128	0	0	1	1	0	1	2	1	2	2	0	2	1	1	3	1	1	1	3	5	1	3	0	1	6	1	0	2	1	0	2	1	7	9	21	6	12	7	3	2	0	4	3	2	0	4	2					
		0.25%	0.0%	0.0%	0.16%	0.15%	0.0%	0.18%	0.16%	0.07%	0.15%	0.26%	0.0%	0.15%	0.22%	0.09%	0.29%	0.11%	0.08%	0.11%	0.44%	0.47%	0.11%	0.35%	0.0%	0.08%	0.51%	0.13%	0.0%	0.15%	0.13%	0.0%	0.15%	0.06%	0.56%	0.75%	1.41%	0.60%	0.76%	0.72%	0.19%	0.12%	0.0%	0.27%	0.20%	0.19%	0.0%	0.35%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6682	51	23	69	61	39	59	123	149	154	86	196	182	47	181	139	141	207	140	46	113	97	110	247	168	167	86	172	144	116	157	174	229	165	149	301	216	293	164	228	184	140	175	199	104	81	88	122					
		13.30%	10.40%	6.47%	11.12%	9.20%	6.91%	10.66%	10.41%	11.41%	12.22%	11.46%	16.62%	13.74%	10.39%	17.83%	13.70%	16.39%	16.92%	15.80%	6.77%	10.71%	10.75%	13.15%	15.87%	14.33%	14.22%	11.54%	11.45%	11.46%	15.61%	13.91%	13.82%	14.84%	13.22%	12.45%	20.28%	21.92%	18.74%	17.04%	14.70%	11.35%	12.42%	11.84%	13.39%	10.30%	7.74%	7.80%	11.32%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	84	1	3	0	0	1	0	1	3	3	2	4	1	1	1	3	3	3	1	4	1	1	1	0	1	2	1	3	0	3	3	0	1	3	2	2	0	0	1	3	1	2	3	1	5	2	7	0					
		0.16%	0.20%	0.84%	0.0%	0.0%	0.17%	0.0%	0.08%	0.22%	0.23%	0.26%	0.33%	0.07%	0.22%	0.09%	0.29%	0.34%	0.24%	0.11%	0.58%	0.09%	0.11%	0.11%	0.0%	0.08%	0.17%	0.13%	0.19%	0.0%	0.40%	0.26%	0.0%	0.06%	0.24%	0.16%	0.13%	0.0%	0.0%	0.10%	0.19%	0.06%	0.17%	0.20%	0.06%	0.49%	0.19%	0.62%	0.0%					
35	"18. ""ЛДПР"""	7126	88	69	126	98	118	117	183	230	229	122	163	162	87	112	100	109	146	136	143	142	107	115	204	163	118	82	255	160	118	188	158	210	233	143	132	91	156	102	194	246	189	198	196	153	144	209	182					
		14.19%	17.95%	19.43%	20.32%	14.78%	20.92%	21.15%	15.49%	17.62%	18.17%	16.26%	13.82%	12.23%	19.24%	11.03%	9.86%	12.67%	11.93%	15.34%	21.06%	13.45%	11.86%	13.75%	13.11%	13.90%	10.05%	11.00%	16.97%	12.73%	15.88%	16.66%	12.54%	13.60%	18.66%	11.95%	8.89%	9.23%	9.98%	10.60%	12.50%	15.18%	16.77%	13.39%	13.18%	15.16%	13.76%	18.52%	16.89%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	780	11	10	10	7	4	8	14	32	21	11	22	21	8	17	17	11	12	15	8	3	19	9	23	19	15	18	32	31	14	21	25	19	14	13	30	19	15	12	27	22	14	20	22	17	12	16	20					
		1.55%	2.24%	2.81%	1.61%	1.05%	0.70%	1.44%	1.18%	2.45%	1.66%	1.46%	1.86%	1.58%	1.76%	1.67%	1.67%	1.27%	0.98%	1.69%	1.17%	0.28%	2.10%	1.07%	1.47%	1.62%	1.27%	2.41%	2.13%	2.46%	1.88%	1.86%	1.98%	1.23%	1.12%	1.08%	2.02%	1.92%	0.95%	1.24%	1.74%	1.35%	1.24%	1.35%	1.48%	1.68%	1.14%	1.41%	1.85%					
37	"20. ""Политическая партия ""Единая Россия"""	12630	157	81	173	191	170	138	340	354	325	220	272	332	126	224	265	195	304	209	204	307	198	231	343	269	330	174	366	303	155	277	313	316	301	284	319	222	315	212	389	412	318	395	362	313	341	328	257					
		25.15%	32.04%	22.81%	27.90%	28.80%	30.14%	24.95%	28.78%	27.12%	25.79%	29.33%	23.07%	25.07%	27.87%	22.06%	26.13%	22.67%	24.85%	23.58%	30.04%	29.09%	21.95%	27.63%	22.04%	22.95%	28.10%	23.35%	24.36%	24.12%	20.86%	24.55%	24.86%	20.47%	24.11%	23.74%	21.49%	22.53%	20.15%	22.03%	25.08%	25.43%	28.21%	26.72%	24.36%	31.02%	32.60%	29.07%	23.86%					
38	"21. ""Российская Конституционно-демократическая партия"""	73	0	0	1	0	0	0	5	1	1	4	1	1	0	1	1	0	3	2	0	1	2	0	3	1	1	0	1	1	4	3	2	4	1	4	0	0	2	2	3	4	1	2	0	5	3	1	1					
		0.14%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.42%	0.07%	0.07%	0.53%	0.08%	0.07%	0.0%	0.09%	0.09%	0.0%	0.24%	0.22%	0.0%	0.09%	0.22%	0.0%	0.19%	0.08%	0.08%	0.0%	0.06%	0.07%	0.53%	0.26%	0.15%	0.25%	0.08%	0.33%	0.0%	0.0%	0.12%	0.20%	0.19%	0.24%	0.08%	0.13%	0.0%	0.49%	0.28%	0.08%	0.09%					
39	"22. ""Развитие предпринимательства"""	112	0	2	1	1	2	0	4	5	4	6	1	4	2	1	1	2	2	2	0	1	1	2	4	1	0	2	3	4	2	2	0	2	2	7	5	1	2	3	0	5	2	3	5	4	2	4	3					
		0.22%	0.0%	0.56%	0.16%	0.15%	0.35%	0.0%	0.33%	0.38%	0.31%	0.8%	0.08%	0.30%	0.44%	0.09%	0.09%	0.23%	0.16%	0.22%	0.0%	0.09%	0.11%	0.23%	0.25%	0.08%	0.0%	0.26%	0.19%	0.31%	0.26%	0.17%	0.0%	0.12%	0.16%	0.58%	0.33%	0.10%	0.12%	0.31%	0.0%	0.30%	0.17%	0.20%	0.33%	0.39%	0.19%	0.35%	0.27%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	9691	76	92	118	136	130	113	231	206	222	126	236	265	61	196	217	166	219	165	130	203	242	177	309	252	248	176	280	273	151	215	274	264	186	227	253	199	287	204	298	327	199	282	291	195	245	185	144					
		19.30%	15.51%	25.91%	19.03%	20.51%	23.04%	20.43%	19.55%	15.78%	17.61%	16.8%	20.01%	20.01%	13.49%	19.31%	21.40%	19.30%	17.90%	18.62%	19.14%	19.24%	26.82%	21.17%	19.85%	21.50%	21.12%	23.62%	18.64%	21.73%	20.32%	19.06%	21.76%	17.10%	14.90%	18.97%	17.04%	20.20%	18.36%	21.20%	19.21%	20.18%	17.65%	19.07%	19.58%	19.32%	23.42%	16.40%	13.37%					
																																																						
41	Против всех	2650	19	9	32	24	32	19	61	64	67	38	46	50	26	50	48	51	71	39	20	43	37	44	97	69	35	38	88	62	33	51	65	198	68	63	68	43	84	54	75	97	40	88	71	51	51	87	84					
		5.27%	3.87%	2.53%	5.16%	3.61%	5.67%	3.43%	5.16%	4.90%	5.31%	5.06%	3.90%	3.77%	5.75%	4.92%	4.73%	5.93%	5.80%	4.40%	2.94%	4.07%	4.10%	5.26%	6.23%	5.88%	2.98%	5.10%	5.85%	4.93%	4.44%	4.52%	5.16%	12.83%	5.44%	5.26%	4.58%	4.36%	5.37%	5.61%	4.83%	5.98%	3.54%	5.95%	4.77%	5.05%	4.87%	7.71%	7.79%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
