Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Борисоглебская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	466	27	7	73	59	24	9	23	22	16	7	6	23	18	8	9	7	35	15	16	25	28	9					
		5.94%	7.61%	2.55%	4.22%	4.56%	5.06%	4.79%	13.77%	6.36%	2.24%	2.45%	5.56%	6.91%	10.34%	7.48%	5.92%	4.70%	18.72%	9.55%	11.43%	10.50%	17.50%	8.11%					
19	2.Всероссийская политическая партия «Гражданская Сила»	50	1	1	19	10	1	0	1	3	6	2	0	2	1	0	0	0	0	1	0	0	2	0					
		0.64%	0.28%	0.36%	1.10%	0.77%	0.21%	0.00%	0.60%	0.87%	0.84%	0.70%	0.00%	0.60%	0.57%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	1.25%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	596	11	24	155	134	35	22	14	19	41	35	5	14	5	5	14	15	13	8	5	9	10	3					
		7.60%	3.10%	8.73%	8.96%	10.35%	7.38%	11.70%	8.38%	5.49%	5.73%	12.24%	4.63%	4.20%	2.87%	4.67%	9.21%	10.07%	6.95%	5.10%	3.57%	3.78%	6.25%	2.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	2	0	7	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.20%	0.56%	0.00%	0.40%	0.39%	0.21%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	2	0	2	1	0	1	0	1	1	1	0	0	0	0	0	2	0	1	1	2	0	0					
		0.19%	0.56%	0.00%	0.12%	0.08%	0.00%	0.53%	0.00%	0.29%	0.14%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	1.34%	0.00%	0.64%	0.71%	0.84%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1262	70	34	365	185	121	33	32	44	117	30	16	23	20	23	43	11	18	21	11	20	10	15					
		16.08%	19.72%	12.36%	21.10%	14.29%	25.53%	17.55%	19.16%	12.72%	16.36%	10.49%	14.81%	6.91%	11.49%	21.50%	28.29%	7.38%	9.63%	13.38%	7.86%	8.40%	6.25%	13.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	765	24	35	191	187	37	14	12	29	19	33	8	33	19	15	13	12	16	9	3	24	19	13					
		9.75%	6.76%	12.73%	11.04%	14.44%	7.81%	7.45%	7.19%	8.38%	2.66%	11.54%	7.41%	9.91%	10.92%	14.02%	8.55%	8.05%	8.56%	5.73%	2.14%	10.08%	11.88%	11.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	1	2	6	5	1	0	2	2	2	1	1	3	3	0	0	1	0	0	0	0	2	0					
		0.41%	0.28%	0.73%	0.35%	0.39%	0.21%	0.00%	1.20%	0.58%	0.28%	0.35%	0.93%	0.90%	1.72%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	1.25%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4551	215	171	896	689	245	108	78	219	505	174	66	235	108	54	73	99	100	99	102	157	88	70					
		57.99%	60.56%	62.18%	51.79%	53.20%	51.69%	57.45%	46.71%	63.29%	70.63%	60.84%	61.11%	70.57%	62.07%	50.47%	48.03%	66.44%	53.48%	63.06%	72.86%	65.97%	55.00%	63.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	0	0	4	4	2	1	0	3	2	0	0	0	0	1	0	0	0	1	1	0	0	0					
		0.24%	0.00%	0.00%	0.23%	0.31%	0.42%	0.53%	0.00%	0.87%	0.28%	0.00%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.64%	0.71%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
