Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Кадомская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58					
		0.56%	0.25%	0.23%	0.22%	1.09%	0.90%	0.54%	0.00%	0.32%	1.72%	0.78%	0.33%	2.04%	1.56%	2.11%	0.88%	0.55%	0.00%	0.00%	0.51%	0.51%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	3	1					
		0.26%	0.00%	0.00%	0.67%	0.00%	0.23%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	1.52%	0.51%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	619	61	64	70	29	48	68	7	37	12	20	53	2	15	16	14	17	7	11	28	40					
		13.40%	15.29%	15.02%	15.70%	10.55%	10.81%	12.34%	10.29%	11.78%	10.34%	15.50%	17.61%	4.08%	23.44%	16.84%	12.28%	9.34%	5.69%	8.53%	14.21%	20.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	3	3	3	2	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0					
		0.32%	0.00%	0.70%	0.67%	1.09%	0.45%	0.00%	0.00%	0.32%	0.00%	0.00%	0.33%	0.00%	0.00%	1.05%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	2	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1					
		0.17%	0.00%	0.47%	0.22%	0.36%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.51%					
24	7.Политическая партия «Либерально-демократическая партия России»	458	58	48	53	24	32	62	10	34	6	16	25	3	6	8	5	16	5	11	19	17					
		9.91%	14.54%	11.27%	11.88%	8.73%	7.21%	11.25%	14.71%	10.83%	5.17%	12.40%	8.31%	6.12%	9.38%	8.42%	4.39%	8.79%	4.07%	8.53%	9.64%	8.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	401	23	30	40	35	29	51	8	34	13	8	19	6	2	12	11	20	12	12	21	15					
		8.68%	5.76%	7.04%	8.97%	12.73%	6.53%	9.26%	11.76%	10.83%	11.21%	6.20%	6.31%	12.24%	3.13%	12.63%	9.65%	10.99%	9.76%	9.30%	10.66%	7.58%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	5	5	4	6	9	11	0	3	0	0	3	0	3	0	1	2	2	0	2	2					
		1.26%	1.25%	1.17%	0.90%	2.18%	2.03%	1.99%	0.00%	0.96%	0.00%	0.00%	0.99%	0.00%	4.69%	0.00%	0.88%	1.10%	1.63%	0.00%	1.02%	1.01%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2806	235	249	261	164	297	322	40	190	72	73	183	34	33	53	73	119	91	87	115	115					
		60.74%	58.90%	58.45%	58.52%	59.64%	66.89%	58.44%	58.82%	60.51%	62.07%	56.59%	60.80%	69.39%	51.56%	55.79%	64.04%	65.38%	73.98%	67.44%	58.38%	58.08%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	2	5	3	0	2	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0					
		0.39%	0.50%	1.17%	0.67%	0.00%	0.45%	0.18%	0.00%	0.00%	0.00%	0.78%	0.33%	0.00%	0.00%	1.05%	0.00%	0.55%	0.81%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
