Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
"Наименование Избирательной комиссии:    Ульяновск, Заволжская N2"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1139	15	25	32	25	32	25	25	30	32	32	39	37	32	39	42	32	49	25	32	25	32	32	25	25	32	45	25	25	25	25	25	32	37	41	49	39					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1101	15	25	32	25	32	25	21	29	31	30	39	37	29	39	42	32	46	25	28	25	30	32	18	25	29	45	24	25	25	23	24	30	36	41	48	39					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1001	8	19	20	9	162	86	19	12	26	32	17	18	15	23	12	19	35	11	7	16	18	16	32	10	6	13	7	11	11	10	33	43	62	26	88	49					
14	Число погашенных неиспользованных открепительных удостоверений	38	0	0	0	0	0	0	4	1	1	2	0	0	3	0	0	0	3	0	4	0	2	0	7	0	3	0	1	0	0	2	1	2	1	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	61	1	3	0	4	2	2	3	3	2	1	2	1	3	2	4	2	1	1	1	5	2	2	1	2	0	0	1	0	1	1	2	2	0	0	2	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	10213	163	301	234	271	314	266	253	282	252	287	300	363	244	305	351	293	358	252	301	288	315	236	202	242	243	301	296	286	377	286	219	242	315	349	319	307					
		21.15%	18.23%	21.03%	21.49%	19.50%	20.43%	21.50%	22.43%	21.03%	18.43%	20.78%	20.45%	23.31%	19.65%	22.12%	23.06%	20.84%	21.66%	21.41%	20.55%	20.27%	23.37%	18.91%	17.89%	20.32%	20.97%	20.89%	22.51%	22.84%	24.01%	20.82%	20.28%	20.10%	20.66%	24.73%	20.40%	21.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7668	129	256	169	225	250	182	191	238	242	196	215	212	200	211	247	212	244	193	227	226	201	168	105	195	179	265	222	215	252	242	186	188	250	235	286	214					
		15.88%	14.43%	17.89%	15.52%	16.19%	16.27%	14.71%	16.93%	17.75%	17.70%	14.19%	14.66%	13.62%	16.10%	15.30%	16.23%	15.08%	14.76%	16.40%	15.49%	15.90%	14.91%	13.46%	9.30%	16.37%	15.44%	18.39%	16.88%	17.17%	16.05%	17.61%	17.22%	15.61%	16.39%	16.65%	18.29%	15.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	685	11	22	15	24	14	24	23	17	23	12	20	22	12	20	26	15	29	12	15	17	23	20	10	15	23	22	13	13	22	21	23	15	18	23	29	22					
		1.42%	1.23%	1.54%	1.38%	1.73%	0.91%	1.94%	2.04%	1.27%	1.68%	0.87%	1.36%	1.41%	0.97%	1.45%	1.71%	1.07%	1.75%	1.02%	1.02%	1.20%	1.71%	1.60%	0.89%	1.26%	1.98%	1.53%	0.99%	1.04%	1.40%	1.53%	2.13%	1.25%	1.18%	1.63%	1.85%	1.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	13216	243	377	311	408	424	346	288	371	372	362	474	460	328	416	389	399	421	311	414	424	350	389	341	320	308	352	346	329	393	374	287	342	387	393	382	385					
		27.37%	27.18%	26.35%	28.56%	29.35%	27.59%	27.97%	25.53%	27.67%	27.21%	26.21%	32.31%	29.54%	26.41%	30.17%	25.56%	28.38%	25.47%	26.42%	28.26%	29.84%	25.96%	31.17%	30.20%	26.87%	26.57%	24.43%	26.31%	26.28%	25.03%	27.22%	26.57%	28.41%	25.38%	27.85%	24.42%	27.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1934	48	71	49	64	52	38	32	75	50	54	44	55	48	48	68	52	79	49	55	48	55	44	44	48	46	48	49	37	54	51	31	56	84	59	90	59					
		4.00%	5.37%	4.96%	4.50%	4.60%	3.38%	3.07%	2.84%	5.59%	3.66%	3.91%	2.99%	3.53%	3.86%	3.48%	4.47%	3.70%	4.78%	4.16%	3.75%	3.38%	4.08%	3.53%	3.90%	4.03%	3.97%	3.33%	3.73%	2.96%	3.44%	3.71%	2.87%	4.65%	5.51%	4.18%	5.75%	4.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13658	286	377	287	382	456	359	326	336	401	440	385	412	384	355	416	389	488	340	412	386	378	365	408	350	341	429	369	354	443	374	315	336	439	323	424	393					
		28.28%	31.99%	26.35%	26.35%	27.48%	29.67%	29.02%	28.90%	25.06%	29.33%	31.86%	26.24%	26.46%	30.92%	25.74%	27.33%	27.67%	29.52%	28.89%	28.12%	27.16%	28.04%	29.25%	36.14%	29.39%	29.42%	29.77%	28.06%	28.27%	28.22%	27.22%	29.17%	27.91%	28.79%	22.89%	27.11%	28.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	302	3	6	5	5	9	6	4	9	12	10	5	10	8	6	10	13	15	7	13	7	9	9	4	11	3	8	9	9	4	12	8	7	12	9	15	10					
		0.63%	0.34%	0.42%	0.46%	0.36%	0.59%	0.49%	0.35%	0.67%	0.88%	0.72%	0.34%	0.64%	0.64%	0.44%	0.66%	0.92%	0.91%	0.59%	0.89%	0.49%	0.67%	0.72%	0.35%	0.92%	0.26%	0.56%	0.68%	0.72%	0.25%	0.87%	0.74%	0.58%	0.79%	0.64%	0.96%	0.72%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
