Выборы Президента Российской Федерации																																																							
																																																							
Наименование Избирательной комиссии:    Пинежская																																																							
																																																							
Итоги голосования 																																																							
																																																							
		Сумма	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726					
		2.09%	2.10%	1.96%	2.07%	2.01%	1.82%	1.15%	1.21%	1.92%	2.75%	1.31%	2.82%	2.97%	2.91%	1.62%	3.36%	1.56%	3.54%	2.90%	2.74%	1.51%	2.07%	1.08%	2.85%	3.12%	3.79%	2.26%	2.39%	3.45%	0.85%	2.31%	2.22%	0.00%	2.67%	1.49%	1.01%	0.88%	0.00%	1.67%	1.59%	0.00%	3.36%	3.24%	1.91%	2.41%	0.00%	0.00%	0.86%	1.32%					
19	. Малышкин Олег Александрович	337	10	5	3	2	0	5	6	18	20	12	0	4	3	13	3	8	3	7	9	15	7	11	15	1	7	1	9	22	5	24	4	4	6	2	0	0	4	2	8	10	2	3	17	11	8	0	5	3					
		2.16%	3.00%	0.98%	1.24%	1.34%	0.00%	1.43%	2.43%	3.14%	3.24%	7.84%	0.00%	1.32%	1.46%	2.63%	1.26%	2.50%	2.65%	2.26%	2.24%	1.75%	0.50%	3.97%	2.52%	1.56%	5.30%	0.38%	2.39%	3.16%	1.42%	2.77%	1.78%	2.74%	2.67%	1.49%	0.00%	0.00%	4.40%	3.33%	4.23%	4.10%	1.34%	1.21%	1.71%	1.77%	7.02%	0.00%	4.31%	3.95%					
20	. Миронов Сергей Михайлович	128	2	6	2	1	1	2	0	2	8	1	1	2	3	8	3	1	1	1	2	12	17	2	4	0	0	2	4	4	2	8	2	0	2	1	2	0	1	1	2	0	0	3	6	3	1	1	1	0					
		0.82%	0.60%	1.17%	0.83%	0.67%	0.61%	0.57%	0.00%	0.35%	1.29%	0.65%	1.41%	0.66%	1.46%	1.62%	1.26%	0.31%	0.88%	0.32%	0.50%	1.40%	1.21%	0.72%	0.67%	0.00%	0.00%	0.75%	1.06%	0.57%	0.57%	0.92%	0.89%	0.00%	0.89%	0.75%	2.02%	0.00%	1.10%	1.67%	1.06%	0.00%	0.00%	1.21%	0.60%	0.48%	0.88%	1.49%	0.86%	0.00%					
21	. Путин Владимир Владимирович	12243	251	412	189	109	116	271	208	452	461	126	56	245	151	384	185	265	86	244	317	666	1136	195	479	52	107	229	252	485	301	672	163	119	167	118	76	91	74	50	144	196	123	200	813	514	96	51	84	62					
		78.53%	75.38%	80.63%	78.42%	73.15%	70.30%	77.65%	84.21%	78.88%	74.60%	82.35%	78.87%	80.86%	73.30%	77.73%	77.73%	82.81%	76.11%	78.71%	79.05%	77.53%	81.03%	70.40%	80.37%	81.25%	81.06%	86.42%	66.84%	69.68%	85.75%	77.60%	72.44%	81.51%	74.22%	88.06%	76.77%	80.53%	81.32%	83.33%	76.19%	80.33%	82.55%	80.97%	81.87%	82.50%	84.21%	76.12%	72.41%	81.58%					
22	. Хакамада Ирина Муцуовна	321	8	10	0	4	3	4	2	2	9	0	0	4	4	14	3	3	1	2	4	22	54	8	23	0	1	2	5	29	5	20	7	1	3	4	2	5	3	1	4	5	0	9	12	15	0	1	2	1					
		2.06%	2.40%	1.96%	0.00%	2.68%	1.82%	1.15%	0.81%	0.35%	1.46%	0.00%	0.00%	1.32%	1.94%	2.83%	1.26%	0.94%	0.88%	0.65%	1.00%	2.56%	3.85%	2.89%	3.86%	0.00%	0.76%	0.75%	1.33%	4.17%	1.42%	2.31%	3.11%	0.68%	1.33%	2.99%	2.02%	4.42%	3.30%	1.67%	2.12%	2.05%	0.00%	3.64%	1.21%	2.41%	0.00%	1.49%	1.72%	1.32%					
23	. Харитонов Николай Михайлович	1863	51	64	37	26	36	57	25	74	89	12	10	35	31	52	33	31	15	41	52	113	128	52	37	4	7	22	89	103	26	96	37	19	34	6	18	13	5	5	25	22	13	16	108	49	4	14	21	6					
		11.95%	15.32%	12.52%	15.35%	17.45%	21.82%	16.33%	10.12%	12.91%	14.40%	7.84%	14.08%	11.55%	15.05%	10.53%	13.87%	9.69%	13.27%	13.23%	12.97%	13.15%	9.13%	18.77%	6.21%	6.25%	5.30%	8.30%	23.61%	14.80%	7.41%	11.09%	16.44%	13.01%	15.11%	4.48%	18.18%	11.50%	5.49%	8.33%	13.23%	9.02%	8.72%	6.48%	10.88%	7.87%	3.51%	20.90%	18.10%	7.89%					
																																																							
24	Против всех	288	2	4	5	1	4	4	1	10	6	0	2	1	4	7	3	6	2	5	3	17	29	4	19	5	4	2	7	25	7	22	5	2	4	1	0	3	4	0	3	7	5	6	14	15	5	0	2	1					
		1.85%	0.60%	0.78%	2.07%	0.67%	2.42%	1.15%	0.40%	1.75%	0.97%	0.00%	2.82%	0.33%	1.94%	1.42%	1.26%	1.88%	1.77%	1.61%	0.75%	1.98%	2.07%	1.44%	3.19%	7.81%	3.03%	0.75%	1.86%	3.59%	1.99%	2.54%	2.22%	1.37%	1.78%	0.75%	0.00%	2.65%	4.40%	0.00%	1.59%	2.87%	3.36%	2.43%	1.41%	2.41%	4.39%	0.00%	1.72%	1.32%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
