Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Красноармейская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394					
		1.87%	3.20%	2.16%	3.59%	1.23%	1.51%	3.37%	1.39%	0.70%	0.93%	1.2%	0.0%	0.81%	0.0%	0.0%	1.14%	0.0%	1.52%	1.95%	1.18%	1.46%	2.68%	0.78%	4.87%	1.79%	1.75%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	109	14	13	0	3	5	3	3	5	3	0	2	1	5	1	5	6	9	3	6	6	6	1	1	6	2					
		1.26%	1.01%	1.48%	0.0%	0.92%	1.26%	3.37%	1.04%	1.76%	1.40%	0.0%	1.88%	0.40%	3.87%	0.46%	1.43%	4.37%	2.28%	0.83%	1.77%	1.25%	1.07%	0.78%	0.48%	1.79%	0.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	103	27	11	2	2	9	2	1	3	2	1	0	0	0	1	7	1	4	4	6	2	4	0	0	7	7					
		1.19%	1.96%	1.25%	1.43%	0.61%	2.27%	2.24%	0.34%	1.05%	0.93%	0.4%	0.0%	0.0%	0.0%	0.46%	2.00%	0.72%	1.01%	1.11%	1.77%	0.41%	0.71%	0.0%	0.0%	2.09%	1.75%					
22	"5. ""За Русь Святую"""	31	7	2	0	1	2	1	0	2	1	0	0	1	2	2	0	0	2	1	2	0	0	3	0	1	1					
		0.36%	0.50%	0.22%	0.0%	0.30%	0.50%	1.12%	0.0%	0.70%	0.46%	0.0%	0.0%	0.40%	1.55%	0.92%	0.0%	0.0%	0.50%	0.27%	0.59%	0.0%	0.0%	2.34%	0.0%	0.29%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	1	2	1	1	3	0	2	1	0	1	0	1	0	1	0	0	2	1	3	1	1	1	2	0	1					
		0.30%	0.07%	0.22%	0.71%	0.30%	0.75%	0.0%	0.69%	0.35%	0.0%	0.4%	0.0%	0.40%	0.0%	0.46%	0.0%	0.0%	0.50%	0.27%	0.88%	0.20%	0.17%	0.78%	0.97%	0.0%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	15	1	0	1	1	0	0	1	0	1	0	0	1	2	0	1	1	0	1	2	4	0	1	0	2					
		0.40%	1.09%	0.11%	0.0%	0.30%	0.25%	0.0%	0.0%	0.35%	0.0%	0.4%	0.0%	0.0%	0.77%	0.92%	0.0%	0.72%	0.25%	0.0%	0.29%	0.41%	0.71%	0.0%	0.48%	0.0%	0.50%					
25	"8. ""Народно-республиканская партия России"""	24	2	3	1	0	0	3	1	1	1	0	0	0	1	0	1	0	1	2	1	2	3	0	1	0	0					
		0.27%	0.14%	0.34%	0.71%	0.0%	0.0%	3.37%	0.34%	0.35%	0.46%	0.0%	0.0%	0.0%	0.77%	0.0%	0.28%	0.0%	0.25%	0.55%	0.29%	0.41%	0.53%	0.0%	0.48%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	4	1	0	0	2	0	1	1	0	0	1	1	0	0	0	0	1	1	1	2	0	0	0	1	0					
		0.19%	0.29%	0.11%	0.0%	0.0%	0.50%	0.0%	0.34%	0.35%	0.0%	0.0%	0.94%	0.40%	0.0%	0.0%	0.0%	0.0%	0.25%	0.27%	0.29%	0.41%	0.0%	0.0%	0.0%	0.29%	0.0%					
27	"10. ""Аграрная партия России"""	904	74	51	5	25	22	8	53	42	36	28	6	20	18	12	69	20	52	38	31	68	118	11	48	27	22					
		10.50%	5.38%	5.82%	3.59%	7.71%	5.55%	8.98%	18.46%	14.78%	16.82%	11.2%	5.66%	8.13%	13.95%	5.52%	19.77%	14.59%	13.19%	10.61%	9.17%	14.25%	21.14%	8.59%	23.41%	8.08%	5.52%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.28%	0.0%	0.0%	0.0%	0.29%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	12	7	1	0	3	0	0	0	1	5	1	3	2	0	3	0	8	3	12	2	4	0	0	3	4					
		0.85%	0.87%	0.79%	0.71%	0.0%	0.75%	0.0%	0.0%	0.0%	0.46%	2.0%	0.94%	1.21%	1.55%	0.0%	0.85%	0.0%	2.03%	0.83%	3.55%	0.41%	0.71%	0.0%	0.0%	0.89%	1.00%					
30	"13. ""Демократическая партия России"""	21	3	1	1	3	0	0	0	0	2	1	0	0	0	0	1	1	2	0	1	0	1	0	0	3	1					
		0.24%	0.21%	0.11%	0.71%	0.92%	0.0%	0.0%	0.0%	0.0%	0.93%	0.4%	0.0%	0.0%	0.0%	0.0%	0.28%	0.72%	0.50%	0.0%	0.29%	0.0%	0.17%	0.0%	0.0%	0.89%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	26	1	4	0	1	0	1	0	0	0	1	0	0	0	1	1	0	4	1	1	0	4	3	0	1	2					
		0.30%	0.07%	0.45%	0.0%	0.30%	0.0%	1.12%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.46%	0.28%	0.0%	1.01%	0.27%	0.29%	0.0%	0.71%	2.34%	0.0%	0.29%	0.50%					
32	"15. ""Партия СЛОН"""	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	1	0	1	0	0	0	0	1					
		0.10%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.76%	0.27%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.25%					
33	"16. ""Родина"" (народно-патриотический союз)"""	248	70	43	2	7	9	2	7	8	6	11	4	0	5	9	12	1	10	7	2	4	5	4	5	9	6					
		2.88%	5.09%	4.90%	1.43%	2.16%	2.27%	2.24%	2.43%	2.81%	2.80%	4.4%	3.77%	0.0%	3.87%	4.14%	3.43%	0.72%	2.53%	1.95%	0.59%	0.83%	0.89%	3.12%	2.43%	2.69%	1.50%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	6	1	2	1	3	2	1	1	0	1	1	0	2	1	7	2	3	3	4	2	1	0	1	5	3					
		0.61%	0.43%	0.11%	1.43%	0.30%	0.75%	2.24%	0.34%	0.35%	0.0%	0.4%	0.94%	0.0%	1.55%	0.46%	2.00%	1.45%	0.76%	0.83%	1.18%	0.41%	0.17%	0.0%	0.48%	1.49%	0.75%					
35	"18. ""ЛДПР"""	484	112	52	15	9	14	2	11	17	13	10	5	14	5	8	17	5	25	13	26	17	33	7	8	19	27					
		5.62%	8.15%	5.93%	10.79%	2.77%	3.53%	2.24%	3.83%	5.98%	6.07%	4.0%	4.71%	5.69%	3.87%	3.68%	4.87%	3.64%	6.34%	3.63%	7.69%	3.56%	5.91%	5.46%	3.90%	5.68%	6.78%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	135	20	16	1	5	4	0	8	2	2	8	1	4	1	1	5	1	5	10	5	6	9	4	4	3	10					
		1.56%	1.45%	1.82%	0.71%	1.54%	1.01%	0.0%	2.78%	0.70%	0.93%	3.2%	0.94%	1.62%	0.77%	0.46%	1.43%	0.72%	1.26%	2.79%	1.47%	1.25%	1.61%	3.12%	1.95%	0.89%	2.51%					
37	"20. ""Политическая партия ""Единая Россия"""	3661	637	365	70	180	208	23	110	92	76	107	39	132	43	137	121	44	152	182	164	259	133	48	33	148	158					
		42.53%	46.36%	41.66%	50.35%	55.55%	52.52%	25.84%	38.32%	32.39%	35.51%	42.8%	36.79%	53.65%	33.33%	63.13%	34.67%	32.11%	38.57%	50.83%	48.52%	54.29%	23.83%	37.5%	16.09%	44.31%	39.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	2	5	0	2	2	1	1	2	0	1	1	0	1	1	1	3	2	0	3	7	2	0	1	1	4					
		0.49%	0.14%	0.57%	0.0%	0.61%	0.50%	1.12%	0.34%	0.70%	0.0%	0.4%	0.94%	0.0%	0.77%	0.46%	0.28%	2.18%	0.50%	0.0%	0.88%	1.46%	0.35%	0.0%	0.48%	0.29%	1.00%					
39	"22. ""Развитие предпринимательства"""	29	7	4	0	0	0	1	2	2	1	0	0	1	0	0	1	1	1	1	2	1	1	0	2	0	1					
		0.33%	0.50%	0.45%	0.0%	0.0%	0.0%	1.12%	0.69%	0.70%	0.46%	0.0%	0.0%	0.40%	0.0%	0.0%	0.28%	0.72%	0.25%	0.27%	0.59%	0.20%	0.17%	0.0%	0.97%	0.0%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1556	168	207	23	50	65	25	66	75	38	48	26	49	24	20	47	32	46	54	36	62	171	22	72	47	83					
		18.07%	12.22%	23.63%	16.54%	15.43%	16.41%	28.08%	22.99%	26.40%	17.75%	19.2%	24.52%	19.91%	18.60%	9.21%	13.46%	23.35%	11.67%	15.08%	10.65%	12.99%	30.64%	17.18%	35.12%	14.07%	20.85%					
																																
41	Против всех	162	47	22	1	7	2	4	6	3	4	3	5	0	4	0	5	2	3	6	4	4	12	8	2	3	5					
		1.88%	3.42%	2.51%	0.71%	2.16%	0.50%	4.49%	2.09%	1.05%	1.86%	1.2%	4.71%	0.0%	3.10%	0.0%	1.43%	1.45%	0.76%	1.67%	1.18%	0.83%	2.15%	6.25%	0.97%	0.89%	1.25%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
