Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Томск, Советская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1740	50	50	50	40	50	50	40	40	50	50	50	40	50	50	50	40	40	40	40	40	60	50	50	40	50	50	40	40	40	50	50	50	50	40	40	50	40	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	539	14	17	11	12	6	9	8	11	12	7	18	7	21	28	7	8	6	30	32	4	43	13	16	13	16	19	14	8	11	11	23	10	19	6	18	12	10	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	328	10	2	6	5	9	10	7	10	6	7	13	9	5	27	7	8	2	3	4	4	11	5	9	9	12	13	7	15	12	11	21	5	6	9	11	0	8	10					
14	Число погашенных неиспользованных открепительных удостоверений	1201	36	33	39	28	44	41	32	29	38	43	32	33	29	22	43	32	34	10	8	36	17	37	34	27	34	31	26	32	29	39	27	40	31	34	22	38	30	31					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	59	0	0	1	3	0	1	3	1	3	1	2	4	3	0	1	0	0	0	0	3	0	1	2	1	2	2	0	4	3	0	1	2	3	4	2	1	2	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	577	28	26	17	21	17	14	8	14	18	13	19	14	14	15	19	25	8	14	6	15	18	18	10	19	12	30	16	14	11	20	8	19	12	8	5	9	5	18					
		1.52%	1.93%	1.70%	1.46%	2.09%	1.59%	1.65%	1.53%	1.59%	1.65%	1.37%	1.65%	2.27%	1.43%	1.00%	1.65%	2.31%	1.74%	1.43%	0.92%	2.92%	1.81%	1.51%	1.02%	1.87%	0.99%	2.18%	1.76%	1.08%	1.29%	1.67%	0.64%	1.79%	1.20%	1.16%	0.62%	0.81%	0.77%	2.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1060	71	78	21	18	33	14	9	18	26	15	30	8	23	39	23	30	10	23	13	13	25	40	16	36	30	50	27	14	22	35	47	39	45	23	19	33	15	29					
		2.79%	4.89%	5.11%	1.80%	1.79%	3.09%	1.65%	1.72%	2.04%	2.39%	1.59%	2.61%	1.30%	2.35%	2.61%	1.99%	2.77%	2.18%	2.34%	1.99%	2.53%	2.51%	3.35%	1.63%	3.54%	2.48%	3.63%	2.96%	1.08%	2.58%	2.92%	3.78%	3.68%	4.49%	3.34%	2.35%	2.98%	2.30%	3.38%					
20	3.Политическая партия «Демократическая партия России»	80	6	5	0	2	1	1	1	2	1	0	3	2	1	4	0	3	1	3	4	0	4	3	3	0	2	4	2	3	2	2	2	1	4	2	2	3	1	0					
		0.21%	0.41%	0.33%	0.00%	0.20%	0.09%	0.12%	0.19%	0.23%	0.09%	0.00%	0.26%	0.32%	0.10%	0.27%	0.00%	0.28%	0.22%	0.31%	0.61%	0.00%	0.40%	0.25%	0.31%	0.00%	0.17%	0.29%	0.22%	0.23%	0.23%	0.17%	0.16%	0.09%	0.40%	0.29%	0.25%	0.27%	0.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4763	163	211	120	148	165	136	55	140	106	118	131	64	126	159	167	165	56	164	30	70	103	167	125	142	168	159	143	88	94	188	158	118	155	110	79	98	64	110					
		12.52%	11.23%	13.83%	10.28%	14.76%	15.46%	16.06%	10.50%	15.87%	9.73%	12.47%	11.38%	10.39%	12.86%	10.64%	14.46%	15.24%	12.20%	16.70%	4.59%	13.62%	10.33%	13.99%	12.72%	13.98%	13.91%	11.53%	15.70%	6.78%	11.02%	15.71%	12.72%	11.12%	15.47%	15.97%	9.78%	8.85%	9.82%	12.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1594	90	105	37	39	28	30	8	31	32	39	33	27	24	51	63	45	17	31	22	22	37	80	17	37	59	59	40	22	36	56	65	70	42	54	30	61	20	35					
		4.19%	6.20%	6.88%	3.17%	3.89%	2.62%	3.54%	1.53%	3.51%	2.94%	4.12%	2.87%	4.38%	2.45%	3.41%	5.45%	4.16%	3.70%	3.16%	3.36%	4.28%	3.71%	6.70%	1.73%	3.64%	4.88%	4.28%	4.39%	1.70%	4.22%	4.68%	5.23%	6.60%	4.19%	7.84%	3.71%	5.51%	3.07%	4.07%					
23	6.Политическая партия «Партия социальной справедливости»	144	4	10	4	5	5	2	2	2	5	5	1	2	5	5	5	3	0	3	3	1	1	2	4	9	5	11	3	1	1	6	3	4	10	2	1	2	4	3					
		0.38%	0.28%	0.66%	0.34%	0.50%	0.47%	0.24%	0.38%	0.23%	0.46%	0.53%	0.09%	0.32%	0.51%	0.33%	0.43%	0.28%	0.00%	0.31%	0.46%	0.19%	0.10%	0.17%	0.41%	0.89%	0.41%	0.80%	0.33%	0.08%	0.12%	0.50%	0.24%	0.38%	0.99%	0.29%	0.12%	0.18%	0.61%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	4925	152	145	164	137	135	136	74	139	167	166	184	99	138	223	140	140	60	133	51	82	119	158	105	121	140	157	101	195	106	130	129	145	108	76	110	150	99	111					
		12.95%	10.48%	9.50%	14.05%	13.66%	12.65%	16.06%	14.12%	15.76%	15.34%	17.55%	15.99%	16.07%	14.08%	14.93%	12.12%	12.93%	13.07%	13.54%	7.80%	15.95%	11.94%	13.23%	10.68%	11.91%	11.59%	11.39%	11.09%	15.03%	12.43%	10.86%	10.39%	13.67%	10.78%	11.03%	13.61%	13.55%	15.18%	12.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3563	141	176	109	96	111	69	47	82	98	77	118	65	77	134	138	125	40	82	30	43	72	117	99	97	141	121	84	63	87	133	118	75	94	66	79	112	58	89					
		9.37%	9.72%	11.53%	9.34%	9.57%	10.40%	8.15%	8.97%	9.30%	8.99%	8.14%	10.25%	10.55%	7.86%	8.97%	11.95%	11.54%	8.71%	8.35%	4.59%	8.37%	7.22%	9.80%	10.07%	9.55%	11.67%	8.77%	9.22%	4.86%	10.20%	11.11%	9.50%	7.07%	9.38%	9.58%	9.78%	10.12%	8.90%	10.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	561	22	23	18	11	20	8	8	20	33	14	13	4	13	33	18	15	5	15	4	5	9	20	17	14	13	24	14	10	14	18	15	19	16	13	9	15	12	7					
		1.47%	1.52%	1.51%	1.54%	1.10%	1.87%	0.94%	1.53%	2.27%	3.03%	1.48%	1.13%	0.65%	1.33%	2.21%	1.56%	1.39%	1.09%	1.53%	0.61%	0.97%	0.90%	1.68%	1.73%	1.38%	1.08%	1.74%	1.54%	0.77%	1.64%	1.50%	1.21%	1.79%	1.60%	1.89%	1.11%	1.36%	1.84%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18795	622	621	614	488	494	393	288	403	558	460	569	310	516	755	531	480	234	465	475	226	576	535	543	496	566	679	439	860	432	533	622	504	454	303	443	557	341	410					
		49.40%	42.87%	40.69%	52.61%	48.65%	46.30%	46.40%	54.96%	45.69%	51.24%	48.63%	49.44%	50.32%	52.65%	50.54%	45.97%	44.32%	50.98%	47.35%	72.63%	43.97%	57.77%	44.81%	55.24%	48.82%	46.85%	49.24%	48.19%	66.31%	50.64%	44.53%	50.08%	47.50%	45.31%	43.98%	54.83%	50.32%	52.30%	47.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1499	122	103	49	31	45	31	18	25	37	26	34	16	31	55	38	41	21	33	4	30	27	47	24	36	55	59	32	12	33	61	54	56	52	22	19	59	24	37					
		3.94%	8.41%	6.75%	4.20%	3.09%	4.22%	3.66%	3.44%	2.83%	3.40%	2.75%	2.95%	2.60%	3.16%	3.68%	3.29%	3.79%	4.58%	3.36%	0.61%	5.84%	2.71%	3.94%	2.44%	3.54%	4.55%	4.28%	3.51%	0.93%	3.87%	5.10%	4.35%	5.28%	5.19%	3.19%	2.35%	5.33%	3.68%	4.31%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
