Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Кировская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542					
		0.50%	0.99%	0.41%	0.41%	0.95%	0.48%	0.31%	0.61%	0.0%	1.06%	0.39%	0.68%	0.29%	0.31%	0.21%	0.45%	0.39%	0.29%	0.39%	0.19%	1.17%	0.86%	0.56%	0.48%	0.60%	0.17%					
25	"8. ""Народно-республиканская партия России"""	25	0	1	0	1	0	1	0	0	0	2	0	0	3	2	1	1	4	0	1	0	0	1	0	4	3					
		0.11%	0.0%	0.08%	0.0%	0.08%	0.0%	0.10%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.31%	0.21%	0.09%	0.07%	0.39%	0.0%	0.09%	0.0%	0.0%	0.09%	0.0%	0.30%	0.53%					
26	"9. ""Российская экологическая партия ""Зеленые"""	47	2	4	3	2	3	0	1	1	0	2	0	1	2	1	1	5	1	2	1	3	1	7	0	3	1					
		0.21%	0.19%	0.33%	0.30%	0.17%	0.36%	0.0%	0.20%	0.19%	0.0%	0.19%	0.0%	0.14%	0.20%	0.10%	0.09%	0.39%	0.09%	0.19%	0.09%	0.32%	0.10%	0.66%	0.0%	0.22%	0.17%					
27	"10. ""Аграрная партия России"""	1183	18	41	40	36	29	23	17	25	5	66	46	43	92	87	114	89	44	44	41	57	67	56	2	59	42					
		5.32%	1.79%	3.38%	4.11%	3.11%	3.51%	2.44%	3.48%	4.80%	5.31%	6.59%	6.26%	6.32%	9.53%	9.14%	10.43%	7.00%	4.30%	4.31%	3.91%	6.09%	7.23%	5.28%	0.48%	4.44%	7.46%					
28	"11. ""Истинные патриоты России"""	156	9	7	1	5	1	7	1	1	0	18	11	10	6	2	2	5	6	22	7	8	8	4	12	3	0					
		0.70%	0.89%	0.57%	0.10%	0.43%	0.12%	0.74%	0.20%	0.19%	0.0%	1.79%	1.49%	1.47%	0.62%	0.21%	0.18%	0.39%	0.58%	2.15%	0.66%	0.85%	0.86%	0.37%	2.88%	0.22%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	258	13	16	15	17	10	5	1	6	0	7	8	8	10	18	13	12	5	19	10	15	10	15	3	14	8					
		1.16%	1.29%	1.32%	1.54%	1.46%	1.21%	0.53%	0.20%	1.15%	0.0%	0.69%	1.08%	1.17%	1.03%	1.89%	1.18%	0.94%	0.48%	1.86%	0.95%	1.60%	1.07%	1.41%	0.72%	1.05%	1.42%					
30	"13. ""Демократическая партия России"""	52	3	1	3	2	1	5	1	3	0	0	0	2	2	2	2	2	2	2	4	2	5	4	2	1	1					
		0.23%	0.29%	0.08%	0.30%	0.17%	0.12%	0.53%	0.20%	0.57%	0.0%	0.0%	0.0%	0.29%	0.20%	0.21%	0.18%	0.15%	0.19%	0.19%	0.38%	0.21%	0.53%	0.37%	0.48%	0.07%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	2	3	0	3	4	2	0	1	0	4	2	1	1	2	9	1	1	0	2	2	2	2	0	1	5					
		0.22%	0.19%	0.24%	0.0%	0.25%	0.48%	0.21%	0.0%	0.19%	0.0%	0.39%	0.27%	0.14%	0.10%	0.21%	0.82%	0.07%	0.09%	0.0%	0.19%	0.21%	0.21%	0.18%	0.0%	0.07%	0.88%					
32	"15. ""Партия СЛОН"""	25	3	2	2	3	3	2	0	2	0	0	0	0	0	1	3	0	2	1	0	0	1	0	0	0	0					
		0.11%	0.29%	0.16%	0.20%	0.25%	0.36%	0.21%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.27%	0.0%	0.19%	0.09%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1791	103	84	85	132	79	58	42	54	3	31	26	28	41	57	92	155	91	85	81	96	83	127	15	103	40					
		8.05%	10.25%	6.93%	8.74%	11.40%	9.58%	6.16%	8.60%	10.38%	3.19%	3.09%	3.54%	4.11%	4.24%	5.99%	8.41%	12.20%	8.89%	8.33%	7.72%	10.26%	8.96%	11.98%	3.60%	7.76%	7.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	91	5	5	1	1	3	5	3	2	0	4	7	5	10	2	1	6	5	3	4	4	2	3	3	3	4					
		0.40%	0.49%	0.41%	0.10%	0.08%	0.36%	0.53%	0.61%	0.38%	0.0%	0.39%	0.95%	0.73%	1.03%	0.21%	0.09%	0.47%	0.48%	0.29%	0.38%	0.42%	0.21%	0.28%	0.72%	0.22%	0.71%					
35	"18. ""ЛДПР"""	3501	189	195	150	182	138	154	71	73	17	115	107	76	97	149	215	201	156	137	159	158	147	196	12	300	107					
		15.75%	18.82%	16.08%	15.43%	15.73%	16.74%	16.36%	14.54%	14.03%	18.08%	11.48%	14.57%	11.17%	10.05%	15.66%	19.67%	15.82%	15.24%	13.43%	15.17%	16.89%	15.87%	18.49%	2.88%	22.62%	19.00%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	370	12	21	17	25	19	17	6	11	2	19	15	12	11	26	16	27	14	16	9	13	7	22	5	18	10					
		1.66%	1.19%	1.73%	1.74%	2.16%	2.30%	1.80%	1.22%	2.11%	2.12%	1.89%	2.04%	1.76%	1.13%	2.73%	1.46%	2.12%	1.36%	1.56%	0.85%	1.39%	0.75%	2.07%	1.20%	1.35%	1.77%					
37	"20. ""Политическая партия ""Единая Россия"""	7633	324	481	325	405	311	350	194	227	35	321	231	186	365	259	327	443	325	297	333	324	276	351	293	477	173					
		34.34%	32.27%	39.68%	33.43%	35.00%	37.74%	37.19%	39.75%	43.65%	37.23%	32.06%	31.47%	27.35%	37.82%	27.23%	29.91%	34.88%	31.76%	29.11%	31.77%	34.65%	29.80%	33.11%	70.43%	35.97%	30.72%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	4	0	1	2	1	3	1	2	0	2	0	3	0	0	0	2	6	2	2	2	3	1	2	1	5					
		0.20%	0.39%	0.0%	0.10%	0.17%	0.12%	0.31%	0.20%	0.38%	0.0%	0.19%	0.0%	0.44%	0.0%	0.0%	0.0%	0.15%	0.58%	0.19%	0.19%	0.21%	0.32%	0.09%	0.48%	0.07%	0.88%					
39	"22. ""Развитие предпринимательства"""	55	4	2	3	1	2	7	0	1	0	3	1	4	2	0	1	9	2	1	1	1	3	4	0	3	0					
		0.24%	0.39%	0.16%	0.30%	0.08%	0.24%	0.74%	0.0%	0.19%	0.0%	0.29%	0.13%	0.58%	0.20%	0.0%	0.09%	0.70%	0.19%	0.09%	0.09%	0.10%	0.32%	0.37%	0.0%	0.22%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3552	106	144	134	163	101	139	60	31	17	254	178	214	173	200	162	135	254	238	248	82	165	118	22	149	65					
		15.98%	10.55%	11.88%	13.78%	14.08%	12.25%	14.77%	12.29%	5.96%	18.08%	25.37%	24.25%	31.47%	17.92%	21.03%	14.82%	10.62%	24.82%	23.33%	23.66%	8.77%	17.81%	11.13%	5.28%	11.23%	11.54%					
																																
41	Против всех	958	59	71	50	47	31	60	28	29	11	39	23	29	55	46	37	33	35	31	46	30	36	41	8	48	35					
		4.31%	5.87%	5.85%	5.14%	4.06%	3.76%	6.37%	5.73%	5.57%	11.70%	3.89%	3.13%	4.26%	5.69%	4.83%	3.38%	2.59%	3.42%	3.03%	4.38%	3.20%	3.88%	3.86%	1.92%	3.61%	6.21%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
