Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Крутинская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	209	15	15	15	15	0	3	2	2	4	10	2	2	2	7	2	2	2	5	2	2	2	10	2	2	2	2	10	2	2	2	5	2	2	2	10	2	2	2	10	2	2	2	2	2	7	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	81	15	11	6	7	0	3	0	1	3	0	0	0	0	5	0	0	0	1	1	0	0	5	0	1	0	0	1	0	0	0	1	2	0	0	5	0	0	0	3	0	1	0	0	0	7	0	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	11	1	2	4	0	1	2	0	1	2	0	0	2	2	0	0	0	1	2	1	0	2	0	0	1	0	1	0	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	0	2	2	0	0	0	0					
14	Число погашенных открепительных удостоверений	128	0	4	9	8	0	0	2	1	1	10	2	2	2	2	2	2	2	4	1	2	2	5	2	1	2	2	9	2	2	2	4	0	2	2	5	2	2	2	7	2	1	2	2	2	0	2	0	2	2	2					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	224	15	15	11	11	2	5	0	8	2	20	5	7	3	3	13	1	0	11	3	2	0	10	2	2	1	0	15	1	1	1	5	2	1	0	11	3	1	0	15	0	1	2	0	0	7	3	1	0	0	2					
		2.02%	1.50%	1.92%	1.60%	1.31%	2.73%	2.15%	0.0%	5.06%	1.45%	3.35%	4.03%	3.58%	2.85%	1.01%	10.83%	1.53%	0.0%	2.40%	2.30%	2.94%	0.0%	1.70%	1.68%	3.12%	0.84%	0.0%	2.71%	0.84%	0.94%	1.61%	2.89%	3.92%	1.0%	0.0%	2.47%	3.61%	1.09%	0.0%	1.67%	0.0%	2.5%	1.29%	0.0%	0.0%	1.92%	2.67%	0.91%	0.0%	0.0%	5.12%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	145	36	9	12	21	1	1	1	3	2	1	2	0	0	5	2	0	0	3	0	1	0	6	0	0	1	0	3	0	0	0	2	1	0	0	6	0	0	0	13	2	0	0	1	0	9	0	1	0	0	0					
		1.31%	3.61%	1.15%	1.74%	2.51%	1.36%	0.43%	1.25%	1.89%	1.45%	0.16%	1.61%	0.0%	0.0%	1.68%	1.66%	0.0%	0.0%	0.65%	0.0%	1.47%	0.0%	1.02%	0.0%	0.0%	0.84%	0.0%	0.54%	0.0%	0.0%	0.0%	1.15%	1.96%	0.0%	0.0%	1.34%	0.0%	0.0%	0.0%	1.45%	2.94%	0.0%	0.0%	1.17%	0.0%	2.47%	0.0%	0.91%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	266	15	17	12	12	2	18	2	6	0	28	0	2	1	10	0	6	0	6	5	2	3	3	2	0	2	1	13	4	2	0	10	0	1	1	15	2	3	2	28	2	3	5	2	0	0	0	9	0	0	9					
		2.40%	1.50%	2.18%	1.74%	1.43%	2.73%	7.75%	2.5%	3.79%	0.0%	4.69%	0.0%	1.02%	0.95%	3.37%	0.0%	9.23%	0.0%	1.31%	3.84%	2.94%	6.0%	0.51%	1.68%	0.0%	1.69%	1.20%	2.35%	3.38%	1.88%	0.0%	5.78%	0.0%	1.0%	4.0%	3.37%	2.40%	3.29%	3.27%	3.12%	2.94%	7.5%	3.24%	2.35%	0.0%	0.0%	0.0%	8.25%	0.0%	0.0%	23.07%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	80	10	4	8	15	1	0	0	0	2	5	0	0	0	1	2	0	0	2	0	2	0	6	0	0	0	0	2	0	0	1	0	0	0	0	4	0	1	0	6	0	0	0	0	0	4	0	0	0	1	3					
		0.72%	1.00%	0.51%	1.16%	1.79%	1.36%	0.0%	0.0%	0.0%	1.45%	0.83%	0.0%	0.0%	0.0%	0.33%	1.66%	0.0%	0.0%	0.43%	0.0%	2.94%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	1.09%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	3.33%	7.69%					
22	"5. ""За Русь Святую"""	45	6	2	3	1	0	0	0	2	0	1	0	2	2	2	1	1	0	4	0	0	0	1	1	0	0	0	2	2	0	1	1	0	1	0	5	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1					
		0.40%	0.60%	0.25%	0.43%	0.11%	0.0%	0.0%	0.0%	1.26%	0.0%	0.16%	0.0%	1.02%	1.90%	0.67%	0.83%	1.53%	0.0%	0.87%	0.0%	0.0%	0.0%	0.17%	0.84%	0.0%	0.0%	0.0%	0.36%	1.69%	0.0%	1.61%	0.57%	0.0%	1.0%	0.0%	1.12%	1.20%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	4	1	2	0	2	0	0	1	3	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.19%	0.10%	0.51%	0.14%	0.23%	0.0%	0.86%	0.0%	0.0%	0.72%	0.50%	0.0%	0.0%	0.0%	0.33%	1.66%	0.0%	0.0%	0.21%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	72	15	6	16	6	0	2	0	1	0	0	0	1	2	2	0	0	0	4	1	1	0	2	0	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	5	0	0	1	0	0	0	0	1	0	0	0					
		0.65%	1.50%	0.77%	2.32%	0.71%	0.0%	0.86%	0.0%	0.63%	0.0%	0.0%	0.0%	0.51%	1.90%	0.67%	0.0%	0.0%	0.0%	0.87%	0.76%	1.47%	0.0%	0.34%	0.0%	0.0%	1.69%	0.0%	0.18%	0.0%	0.0%	1.61%	0.57%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.11%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	3	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.14%	0.30%	0.25%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.33%	0.0%	0.0%	0.0%	0.43%	0.76%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	987	35	30	14	30	5	7	31	5	21	81	10	23	10	53	7	9	8	68	6	1	4	41	12	3	10	1	76	20	17	4	12	2	22	0	29	4	1	14	102	5	2	15	4	9	77	13	10	19	4	1					
		8.93%	3.51%	3.85%	2.03%	3.58%	6.84%	3.01%	38.75%	3.16%	15.32%	13.56%	8.06%	11.79%	9.52%	17.90%	5.83%	13.84%	28.57%	14.84%	4.61%	1.47%	8.0%	7.00%	10.08%	4.68%	8.47%	1.20%	13.76%	16.94%	16.03%	6.45%	6.93%	3.92%	22.0%	0.0%	6.51%	4.81%	1.09%	22.95%	11.39%	7.35%	5.0%	9.74%	4.70%	16.07%	21.15%	11.60%	9.17%	45.23%	13.33%	2.56%					
28	"11. ""Истинные патриоты России"""	26	5	1	0	3	0	2	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.23%	0.50%	0.12%	0.0%	0.35%	0.0%	0.86%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	1.61%	1.15%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	110	10	5	5	15	2	3	1	1	0	12	0	0	1	13	1	0	0	2	0	0	0	5	1	0	2	0	11	2	0	0	3	1	2	0	1	0	1	0	2	2	0	0	0	0	5	0	0	0	0	1					
		0.99%	1.00%	0.64%	0.72%	1.79%	2.73%	1.29%	1.25%	0.63%	0.0%	2.01%	0.0%	0.0%	0.95%	4.39%	0.83%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.85%	0.84%	0.0%	1.69%	0.0%	1.99%	1.69%	0.0%	0.0%	1.73%	1.96%	2.0%	0.0%	0.22%	0.0%	1.09%	0.0%	0.22%	2.94%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%	0.0%	0.0%	0.0%	2.56%					
30	"13. ""Демократическая партия России"""	30	2	0	0	5	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	3	1	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3					
		0.27%	0.20%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.33%	0.83%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	1.56%	0.0%	1.20%	0.54%	0.84%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	7.69%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	2	3	7	1	1	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	0	0	1	0	0	0	3	0	0	0	6	0	0	1	0	0	0	0	0	0	2	0					
		0.36%	0.20%	0.38%	1.01%	0.11%	1.36%	0.43%	0.0%	0.0%	0.0%	0.33%	3.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	1.56%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	6.66%	0.0%					
32	"15. ""Партия СЛОН"""	10	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.10%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	392	45	24	16	26	0	6	5	9	1	13	2	2	5	18	2	2	0	8	0	1	6	17	4	1	2	0	23	3	9	4	12	0	5	1	10	1	9	0	57	1	1	4	2	1	16	12	3	2	0	1					
		3.54%	4.51%	3.08%	2.32%	3.11%	0.0%	2.58%	6.25%	5.69%	0.72%	2.17%	1.61%	1.02%	4.76%	6.08%	1.66%	3.07%	0.0%	1.74%	0.0%	1.47%	12.0%	2.90%	3.36%	1.56%	1.69%	0.0%	4.16%	2.54%	8.49%	6.45%	6.93%	0.0%	5.0%	4.0%	2.24%	1.20%	9.89%	0.0%	6.36%	1.47%	2.5%	2.59%	2.35%	1.78%	4.39%	10.71%	2.75%	4.76%	0.0%	2.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	4	2	3	4	0	2	0	0	0	1	0	1	0	4	1	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	2	0	1	0	2	0					
		0.33%	0.40%	0.25%	0.43%	0.47%	0.0%	0.86%	0.0%	0.0%	0.0%	0.16%	0.0%	0.51%	0.0%	1.35%	0.83%	1.53%	0.0%	0.0%	0.0%	1.47%	2.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.91%	0.0%	6.66%	0.0%					
35	"18. ""ЛДПР"""	1763	94	153	97	125	17	56	4	29	7	92	13	30	10	30	20	6	9	79	26	17	4	105	19	4	31	2	82	15	13	15	24	22	21	9	65	18	24	13	191	7	5	33	44	11	45	6	19	0	0	2					
		15.96%	9.43%	19.66%	14.11%	14.95%	23.28%	24.13%	5.0%	18.35%	5.10%	15.41%	10.48%	15.38%	9.52%	10.13%	16.66%	9.23%	32.14%	17.24%	20.0%	24.99%	8.0%	17.94%	15.96%	6.25%	26.27%	2.40%	14.85%	12.71%	12.26%	24.19%	13.87%	43.13%	21.0%	36.0%	14.60%	21.68%	26.37%	21.31%	21.34%	10.29%	12.5%	21.42%	51.76%	19.64%	12.36%	5.35%	17.43%	0.0%	0.0%	5.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	160	14	15	12	11	1	5	2	0	0	10	1	0	0	7	2	0	0	5	0	0	1	12	0	1	1	3	10	1	0	0	1	0	0	1	7	3	1	1	20	0	0	0	0	0	5	0	6	0	0	1					
		1.44%	1.40%	1.92%	1.74%	1.31%	1.36%	2.15%	2.5%	0.0%	0.0%	1.67%	0.80%	0.0%	0.0%	2.36%	1.66%	0.0%	0.0%	1.09%	0.0%	0.0%	2.0%	2.05%	0.0%	1.56%	0.84%	3.61%	1.81%	0.84%	0.0%	0.0%	0.57%	0.0%	0.0%	4.0%	1.57%	3.61%	1.09%	1.63%	2.23%	0.0%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%	5.50%	0.0%	0.0%	2.56%					
37	"20. ""Политическая партия ""Единая Россия"""	4119	444	287	279	353	27	89	21	65	53	189	77	101	64	85	27	8	11	179	23	31	19	271	65	46	56	65	157	30	39	10	49	8	27	8	143	39	33	24	235	16	22	58	23	16	136	45	43	5	11	7					
		37.29%	44.57%	36.88%	40.61%	42.22%	36.98%	38.36%	26.25%	41.13%	38.68%	31.65%	62.09%	51.79%	60.95%	28.71%	22.5%	12.30%	39.28%	39.08%	17.69%	45.58%	38.0%	46.32%	54.62%	71.87%	47.45%	78.31%	28.44%	25.42%	36.79%	16.12%	28.32%	15.68%	27.0%	32.0%	32.13%	46.98%	36.26%	39.34%	26.25%	23.52%	55.0%	37.66%	27.05%	28.57%	37.36%	40.17%	39.44%	11.90%	36.66%	17.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	3	4	0	1	0	2	0	1	0	2	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	0	0					
		0.24%	0.30%	0.51%	0.0%	0.11%	0.0%	0.86%	0.0%	0.63%	0.0%	0.33%	0.0%	0.0%	0.0%	0.33%	0.83%	1.53%	0.0%	0.0%	0.0%	0.0%	2.0%	0.17%	0.0%	0.0%	0.84%	1.20%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	0	0	4	1	0	1	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0					
		0.16%	0.0%	0.0%	0.58%	0.11%	0.0%	0.43%	2.5%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1939	185	160	152	148	11	18	10	21	43	100	4	14	5	41	32	24	0	65	52	4	3	58	10	4	7	7	140	24	22	21	34	6	8	1	117	8	9	6	167	27	4	30	3	15	45	32	12	15	7	8					
		17.55%	18.57%	20.56%	22.12%	17.70%	15.06%	7.75%	12.5%	13.29%	31.38%	16.75%	3.22%	7.17%	4.76%	13.85%	26.66%	36.92%	0.0%	14.19%	40.0%	5.88%	6.0%	9.91%	8.40%	6.25%	5.93%	8.43%	25.36%	20.33%	20.75%	33.87%	19.65%	11.76%	8.0%	4.0%	26.29%	9.63%	9.89%	9.83%	18.65%	39.70%	10.0%	19.48%	3.52%	26.78%	12.36%	28.57%	11.00%	35.71%	23.33%	20.51%					
																																																									
41	Против всех	377	37	25	25	23	3	5	1	5	4	19	5	2	1	11	2	6	0	16	10	4	6	21	2	1	1	1	12	6	3	2	8	9	11	4	17	3	7	0	32	6	1	4	2	3	5	1	2	0	3	0					
		3.41%	3.71%	3.21%	3.63%	2.75%	4.10%	2.15%	1.25%	3.16%	2.91%	3.18%	4.03%	1.02%	0.95%	3.71%	1.66%	9.23%	0.0%	3.49%	7.69%	5.88%	12.0%	3.58%	1.68%	1.56%	0.84%	1.20%	2.17%	5.08%	2.83%	3.22%	4.62%	17.64%	11.0%	16.0%	3.82%	3.61%	7.69%	0.0%	3.57%	8.82%	2.5%	2.59%	2.35%	5.35%	1.37%	0.89%	1.83%	0.0%	10.0%	0.0%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
