Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Путятинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	63	4	2	0	5	1	2	5	2	2	5	8	8	3	1	5	2	1	0	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	79	3	4	0	0	0	0	2	4	0	0	1	14	5	18	14	5	2	3	3	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	1.Политическая партия «Аграрная партия России»	146	4	0	3	5	2	2	4	2	2	3	7	35	0	13	36	9	2	12	0	5					
		3.35%	1.86%	0.00%	1.94%	2.28%	1.52%	1.00%	2.14%	1.23%	1.77%	1.83%	7.29%	8.50%	0.00%	1.90%	3.63%	6.43%	1.96%	13.79%	0.00%	3.33%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	2	0	0	0	2	1	0	0	0	0	0	1	1	0	8	1	1	0	0	0					
		0.39%	0.93%	0.00%	0.00%	0.00%	1.52%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	2.86%	0.00%	0.81%	0.71%	0.98%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	337	14	5	12	15	2	12	17	13	1	15	13	40	1	54	87	6	19	0	6	5					
		7.73%	6.51%	6.85%	7.74%	6.85%	1.52%	6.00%	9.09%	8.02%	0.88%	9.15%	13.54%	9.71%	2.86%	7.88%	8.77%	4.29%	18.63%	0.00%	14.63%	3.33%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	31	0	0	0	0	0	0	0	1	0	0	0	14	0	4	12	0	0	0	0	0					
		0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	3.40%	0.00%	0.58%	1.21%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	2	0	1	0	1	0	0	0	0	0	0	2	5	0	1	0	0	0					
		0.28%	0.00%	0.00%	1.29%	0.00%	0.76%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.50%	0.00%	0.98%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	333	15	4	9	23	6	15	13	7	9	15	8	30	5	70	63	14	10	1	4	12					
		7.64%	6.98%	5.48%	5.81%	10.50%	4.55%	7.50%	6.95%	4.32%	7.96%	9.15%	8.33%	7.28%	14.29%	10.22%	6.35%	10.00%	9.80%	1.15%	9.76%	8.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	252	12	0	4	12	1	18	10	6	4	10	7	30	2	42	67	1	7	8	5	6					
		5.78%	5.58%	0.00%	2.58%	5.48%	0.76%	9.00%	5.35%	3.70%	3.54%	6.10%	7.29%	7.28%	5.71%	6.13%	6.75%	0.71%	6.86%	9.20%	12.20%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	38	1	0	1	1	2	7	3	0	0	1	2	3	0	7	5	2	0	0	0	3					
		0.87%	0.47%	0.00%	0.65%	0.46%	1.52%	3.50%	1.60%	0.00%	0.00%	0.61%	2.08%	0.73%	0.00%	1.02%	0.50%	1.43%	0.00%	0.00%	0.00%	2.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3121	165	62	122	157	114	143	138	132	96	118	57	249	26	479	690	106	62	63	26	116					
		71.58%	76.74%	84.93%	78.71%	71.69%	86.36%	71.50%	73.80%	81.48%	84.96%	71.95%	59.38%	60.44%	74.29%	69.93%	69.56%	75.71%	60.78%	72.41%	63.41%	77.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	24	0	1	1	2	0	1	0	0	0	0	1	4	0	4	7	1	0	1	0	1					
		0.55%	0.00%	1.37%	0.65%	0.91%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	1.04%	0.97%	0.00%	0.58%	0.71%	0.71%	0.00%	1.15%	0.00%	0.67%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
