Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
"Наименование Избирательной комиссии:    Ярославль, Красноперекопская"																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	801	18	19	31	29	41	34	23	30	21	13	25	81	149	0	27	18	27	30	24	29	24	21	27	27	19	14	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	505	16	27	26	22	20	20	29	25	19	15	16	13	40	27	21	20	16	8	14	24	12	7	10	5	20	22	11					
14	Число погашенных неиспользованных открепительных удостоверений	237	12	6	4	1	19	16	7	0	9	17	5	19	38	0	3	7	3	11	6	6	6	9	3	3	11	16	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	1	1	1	1	2	3	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5465	187	154	210	124	320	271	336	278	187	230	277	232	143	28	308	226	209	168	149	165	226	220	176	205	199	196	41					
		19.76%	21.18%	18.90%	20.79%	11.36%	21.89%	20.53%	22.05%	21.91%	19.12%	22.82%	21.46%	22.31%	19.25%	18.54%	15.63%	23.66%	20.47%	17.00%	17.31%	17.76%	19.77%	20.54%	17.50%	20.50%	19.10%	21.33%	25.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4944	149	156	152	230	243	238	259	210	151	137	164	173	190	23	508	129	197	170	157	149	207	182	218	183	204	149	16					
		17.88%	16.87%	19.14%	15.05%	21.06%	16.62%	18.03%	16.99%	16.55%	15.44%	13.59%	12.70%	16.63%	25.57%	15.23%	25.77%	13.51%	19.29%	17.21%	18.23%	16.04%	18.11%	16.99%	21.67%	18.30%	19.58%	16.21%	9.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	693	25	12	27	25	47	46	39	34	27	25	37	33	15	4	39	21	28	31	24	29	26	23	17	19	20	17	3					
		2.51%	2.83%	1.47%	2.67%	2.29%	3.21%	3.48%	2.56%	2.68%	2.76%	2.48%	2.87%	3.17%	2.02%	2.65%	1.98%	2.20%	2.74%	3.14%	2.79%	3.12%	2.27%	2.15%	1.69%	1.90%	1.92%	1.85%	1.84%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6474	202	185	230	271	382	308	369	306	227	235	353	256	188	41	373	232	239	202	185	235	287	257	247	206	246	171	41					
		23.41%	22.88%	22.70%	22.77%	24.82%	26.13%	23.33%	24.21%	24.11%	23.21%	23.31%	27.34%	24.62%	25.30%	27.15%	18.92%	24.29%	23.41%	20.45%	21.49%	25.30%	25.11%	23.99%	24.55%	20.60%	23.61%	18.61%	25.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1641	67	71	75	56	71	83	82	64	41	67	107	61	38	4	111	89	78	57	42	63	68	53	46	38	52	51	6					
		5.93%	7.59%	8.71%	7.43%	5.13%	4.86%	6.29%	5.38%	5.04%	4.19%	6.65%	8.29%	5.87%	5.11%	2.65%	5.63%	9.32%	7.64%	5.77%	4.88%	6.78%	5.95%	4.95%	4.57%	3.80%	4.99%	5.55%	3.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7704	233	215	283	343	359	334	400	343	309	285	330	259	146	48	572	233	250	341	279	265	294	308	272	328	306	317	52					
		27.86%	26.39%	26.38%	28.02%	31.41%	24.56%	25.30%	26.25%	27.03%	31.60%	28.27%	25.56%	24.90%	19.65%	31.79%	29.02%	24.40%	24.49%	34.51%	32.40%	28.53%	25.72%	28.76%	27.04%	32.80%	29.37%	34.49%	31.90%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	254	11	6	13	9	18	11	16	11	8	8	13	8	5	2	36	7	6	2	9	7	7	15	13	3	4	6	0					
		0.92%	1.25%	0.74%	1.29%	0.82%	1.23%	0.83%	1.05%	0.87%	0.82%	0.79%	1.01%	0.77%	0.67%	1.32%	1.83%	0.73%	0.59%	0.20%	1.05%	0.75%	0.61%	1.40%	1.29%	0.30%	0.38%	0.65%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
