7	Число избирательных бюллетеней в переносных ящиках для голосования	5663	121	122	88	239	56	68	108	23	70	22	77	46	97	96	184	108	51	64	53	54	0	221	86	144	61	60	62	56	74	41	80	49	145	241	132	133	227	139	17	94	41	79	54	102	157	62	37	96	60	65	48	86	149	241	70	51	109	311	36					
8	Число бюллетеней в стационарных ящиках для голосования	52578	802	621	476	805	943	1182	659	661	852	727	1433	951	1157	1072	203	1147	1099	1258	1169	59	200	742	821	1191	738	1238	949	1311	783	1249	1263	883	1001	915	1072	1164	1480	476	67	880	677	696	1129	1047	1068	857	800	662	1159	1180	830	865	1087	1605	844	312	1165	872	24					
9	Число недействительных избирательных бюллетеней	930	9	6	11	25	26	23	11	7	10	35	23	12	19	27	2	17	16	26	21	2	8	16	22	35	11	11	18	20	11	23	28	15	15	7	21	30	26	6	1	21	8	11	19	21	10	22	7	8	24	20	15	16	9	16	17	3	11	19	1					
10	Число действительных избирательных бюллетеней	57311	914	737	553	1019	973	1227	756	677	912	714	1487	985	1235	1141	385	1238	1134	1296	1201	111	192	947	885	1300	788	1287	993	1347	846	1267	1315	917	1131	1149	1183	1267	1681	609	83	953	710	764	1164	1128	1215	897	830	750	1195	1225	863	935	1227	1830	897	360	1263	1164	59					
11	Число полученных открепительных  удостоверений	711	6	6	4	10	130	14	10	9	6	5	23	13	18	11	0	11	10	15	15	0	0	6	14	17	7	16	7	15	5	47	16	13	13	5	10	14	8	5	0	5	10	6	11	13	8	10	5	6	10	14	13	14	10	10	12	0	10	10	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	701	6	5	4	10	130	14	10	9	6	4	23	13	18	11	0	11	10	15	15	0	0	6	14	17	7	16	7	15	5	47	16	13	11	5	10	14	8	5	0	5	9	6	11	13	8	10	5	6	10	14	13	13	10	10	12	0	6	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	555	3	8	4	5	38	4	3	24	6	0	10	8	7	6	0	3	7	11	8	4	87	14	20	6	3	1	8	5	4	11	2	8	77	9	7	12	11	12	1	4	3	3	5	4	10	7	1	3	5	6	4	2	4	6	5	7	5	11	3					
14	Число неиспользованных открепительных удостоверений	10	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	39	0	0	0	1	0	2	1	3	0	0	2	1	0	0	0	3	1	2	1	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	4	1	1	0	0	1	2	2	0	0	0	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																		
18	Богданов Андрей Владимирович	751	11	9	10	15	15	23	12	11	10	11	18	11	29	12	1	26	13	11	8	1	1	14	9	19	8	25	8	24	9	30	13	13	14	11	19	13	18	9	2	13	8	13	18	16	8	15	15	10	11	14	10	17	16	19	7	3	15	7	0					
		1.29%	1.19%	1.21%	1.77%	1.44%	1.50%	1.84%	1.56%	1.61%	1.08%	1.47%	1.19%	1.10%	2.31%	1.03%	0.26%	2.07%	1.13%	0.83%	0.65%	0.88%	0.50%	1.45%	0.99%	1.42%	1.00%	1.93%	0.79%	1.76%	1.05%	2.33%	0.97%	1.39%	1.22%	0.95%	1.58%	1.00%	1.05%	1.46%	2.38%	1.33%	1.11%	1.68%	1.52%	1.39%	0.65%	1.63%	1.79%	1.32%	0.90%	1.12%	1.14%	1.79%	1.29%	1.03%	0.77%	0.83%	1.18%	0.59%	0.00%					
19	Жириновский Владимир Вольфович	5826	95	79	44	128	107	128	69	66	95	102	152	82	113	124	10	133	102	115	82	4	98	87	115	138	85	140	117	135	81	150	150	115	103	132	105	150	144	49	10	90	78	75	113	122	121	79	90	75	140	117	84	81	133	157	91	35	119	89	3					
		10.00%	10.29%	10.63%	7.80%	12.26%	10.71%	10.24%	8.99%	9.65%	10.30%	13.62%	10.07%	8.22%	9.01%	10.62%	2.58%	10.60%	8.87%	8.70%	6.71%	3.54%	49.00%	9.03%	12.68%	10.34%	10.64%	10.79%	11.57%	9.88%	9.45%	11.63%	11.17%	12.34%	8.99%	11.42%	8.72%	11.57%	8.44%	7.97%	11.90%	9.24%	10.86%	9.68%	9.55%	10.62%	9.88%	8.60%	10.75%	9.89%	11.48%	9.40%	9.57%	8.52%	10.76%	8.50%	9.96%	9.64%	9.34%	7.52%	5.00%					
20	Зюганов Геннадий Андреевич	18151	282	232	167	308	254	368	255	225	276	216	505	326	459	370	49	336	381	447	479	35	11	263	226	373	263	448	349	459	300	443	468	303	382	347	356	427	418	218	39	302	219	303	416	341	402	314	289	275	381	396	249	294	410	457	267	95	348	309	21					
		31.17%	30.55%	31.22%	29.61%	29.50%	25.43%	29.44%	33.25%	32.89%	29.93%	28.84%	33.44%	32.70%	36.60%	31.68%	12.66%	26.77%	33.13%	33.81%	39.20%	30.97%	5.50%	27.31%	24.92%	27.94%	32.92%	34.51%	34.52%	33.58%	35.01%	34.34%	34.85%	32.51%	33.33%	30.02%	29.57%	32.92%	24.49%	35.45%	46.43%	31.01%	30.50%	39.10%	35.16%	29.68%	32.82%	34.17%	34.53%	36.28%	31.26%	31.81%	28.36%	30.91%	33.17%	24.76%	29.21%	26.17%	27.32%	26.12%	35.00%					
21	Медведев Дмитрий Анатольевич	32583	526	417	332	568	597	708	420	375	531	385	812	566	634	635	325	743	638	723	632	71	82	583	535	770	432	674	519	729	456	644	684	486	632	659	703	677	1101	333	32	548	405	373	617	649	684	489	436	390	663	698	520	543	668	1197	532	227	781	759	35					
		55.95%	56.99%	56.12%	58.87%	54.41%	59.76%	56.64%	54.76%	54.82%	57.59%	51.40%	53.77%	56.77%	50.56%	54.37%	83.98%	59.20%	55.48%	54.69%	51.72%	62.83%	41.00%	60.54%	58.99%	57.68%	54.07%	51.93%	51.34%	53.33%	53.21%	49.92%	50.93%	52.15%	55.15%	57.01%	58.39%	52.20%	64.50%	54.15%	38.10%	56.26%	56.41%	48.13%	52.16%	56.48%	55.84%	53.21%	52.09%	51.45%	54.39%	56.06%	59.23%	57.10%	54.05%	64.84%	58.21%	62.53%	61.30%	64.16%	58.33%					
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
