Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Антроповская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18					
14	Число погашенных неиспользованных открепительных удостоверений	30	2	0	1	3	0	0	3	3	0	2	1	2	3	2	0	2	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	1.Политическая партия «Аграрная партия России»	318	65	33	5	17	1	4	33	36	4	5	27	28	11	5	14	11	8	11					
		6.83%	5.09%	5.05%	6.58%	10.49%	2.04%	3.13%	19.19%	16.67%	5.56%	4.03%	12.68%	5.62%	11.70%	2.31%	8.75%	4.44%	5.30%	7.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	7	2	0	0	0	1	1	0	0	0	4	1	0	1	0	0	0	0					
		0.37%	0.55%	0.31%	0.00%	0.00%	0.00%	0.78%	0.58%	0.00%	0.00%	0.00%	1.88%	0.20%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0					
		0.09%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	1.25%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	528	149	97	8	15	7	8	21	25	7	27	20	49	8	38	8	26	8	7					
		11.35%	11.67%	14.83%	10.53%	9.26%	14.29%	6.25%	12.21%	11.57%	9.72%	21.77%	9.39%	9.84%	8.51%	17.59%	5.00%	10.48%	5.30%	4.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	5	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.24%	0.39%	0.61%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	1	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0					
		0.17%	0.08%	0.15%	0.00%	0.00%	0.00%	0.78%	0.00%	0.93%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.63%	0.00%	0.66%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	542	146	82	11	21	1	6	28	28	3	8	31	70	8	19	13	29	17	21					
		11.65%	11.43%	12.54%	14.47%	12.96%	2.04%	4.69%	16.28%	12.96%	4.17%	6.45%	14.55%	14.06%	8.51%	8.80%	8.13%	11.69%	11.26%	14.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	433	133	77	14	8	2	16	10	20	5	10	16	30	2	28	33	16	9	4					
		9.30%	10.42%	11.77%	18.42%	4.94%	4.08%	12.50%	5.81%	9.26%	6.94%	8.06%	7.51%	6.02%	2.13%	12.96%	20.63%	6.45%	5.96%	2.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	30	11	7	2	1	0	2	0	0	0	0	0	0	2	3	0	1	0	1					
		0.64%	0.86%	1.07%	2.63%	0.62%	0.00%	1.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.13%	1.39%	0.00%	0.40%	0.00%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	2712	738	348	36	96	38	87	79	103	49	72	113	316	62	120	86	164	106	99					
		58.27%	57.79%	53.21%	47.37%	59.26%	77.55%	67.97%	45.93%	47.69%	68.06%	58.06%	53.05%	63.45%	65.96%	55.56%	53.75%	66.13%	70.20%	68.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	13	0	0	0	0	0	0	0	1	2	0	2	1	0	0	0	1	0					
		0.43%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.39%	1.61%	0.00%	0.40%	1.06%	0.00%	0.00%	0.00%	0.66%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
