Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Новооскольская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798					
11	Число полученных открепительных  удостоверений	457	30	30	20	20	20	30	30	30	20	13	8	5	10	2	5	2	2	2	2	25	8	2	2	5	2	2	25	4	4	10	10	4	5	8	6	10	3	2	10	10	6	5	2	2	2	2					
12	Число выданных открепительных удостоверений	270	25	29	16	9	4	19	13	20	3	9	0	3	3	1	0	0	0	0	0	25	8	0	0	3	0	2	25	1	3	2	10	0	3	2	4	6	0	0	4	10	5	2	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	194	22	14	4	11	12	10	10	11	4	3	1	4	4	0	5	3	2	0	0	5	1	1	1	1	1	4	2	2	3	2	3	2	4	4	4	3	6	3	3	5	2	4	1	2	1	4					
14	Число неиспользованных открепительных удостоверений	187	5	1	4	11	16	11	17	10	17	4	8	2	7	1	5	2	2	2	2	0	0	2	2	2	2	0	0	3	1	8	0	4	2	6	2	4	3	2	6	0	1	3	2	2	2	1					
15	"Число открепительных удостоверений, выданных в ТИК"	10	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	959	55	54	57	77	41	92	67	65	27	28	4	21	0	0	0	4	2	12	1	52	14	1	12	9	10	1	13	7	1	31	36	12	10	15	14	12	5	6	17	14	27	11	9	5	4	4					
		3.53%	4.32%	4.14%	4.86%	6.65%	3.75%	7.13%	5.49%	4.72%	3.61%	5.86%	1.72%	3.48%	0.00%	0.00%	0.00%	1.47%	1.53%	2.27%	0.55%	3.69%	2.14%	0.69%	5.88%	2.65%	3.91%	0.58%	2.56%	1.73%	0.91%	3.96%	4.52%	3.48%	1.57%	2.06%	1.88%	2.94%	1.54%	2.11%	2.75%	2.10%	3.49%	2.23%	1.97%	2.28%	2.07%	2.22%					
19	. Малышкин Олег Александрович	716	36	26	51	34	29	28	36	42	15	13	12	19	0	0	13	6	2	15	3	11	11	5	4	14	10	2	20	8	2	34	17	10	19	22	23	7	16	0	19	18	33	13	7	7	3	1					
		2.64%	2.83%	1.99%	4.34%	2.94%	2.65%	2.17%	2.95%	3.05%	2.01%	2.72%	5.17%	3.15%	0.00%	0.00%	3.95%	2.21%	1.53%	2.84%	1.64%	0.78%	1.68%	3.47%	1.96%	4.13%	3.91%	1.17%	3.94%	1.98%	1.82%	4.35%	2.14%	2.90%	2.99%	3.02%	3.08%	1.72%	4.94%	0.00%	3.07%	2.70%	4.26%	2.64%	1.53%	3.20%	1.55%	0.56%					
20	. Миронов Сергей Михайлович	211	10	5	11	12	10	12	19	16	6	4	5	10	7	0	1	1	1	3	0	2	5	3	3	2	4	1	5	1	1	4	6	4	4	5	4	2	0	4	0	2	4	0	5	1	1	5					
		0.78%	0.79%	0.38%	0.94%	1.04%	0.91%	0.93%	1.56%	1.16%	0.80%	0.84%	2.16%	1.66%	1.20%	0.00%	0.30%	0.37%	0.76%	0.57%	0.00%	0.14%	0.76%	2.08%	1.47%	0.59%	1.56%	0.58%	0.98%	0.25%	0.91%	0.51%	0.75%	1.16%	0.63%	0.69%	0.54%	0.49%	0.00%	1.40%	0.00%	0.30%	0.52%	0.00%	1.09%	0.46%	0.52%	2.78%					
21	. Путин Владимир Владимирович	14734	667	618	525	551	524	635	577	663	410	278	115	390	281	205	224	138	40	343	131	863	408	98	145	214	92	109	269	248	70	434	392	190	292	397	484	265	173	195	360	390	400	295	290	129	76	141					
		54.31%	52.44%	47.39%	44.72%	47.58%	47.90%	49.19%	47.26%	48.15%	54.81%	58.16%	49.57%	64.68%	48.36%	68.11%	68.09%	50.74%	30.53%	64.96%	71.58%	61.21%	62.29%	68.06%	71.08%	63.13%	35.94%	63.74%	52.95%	61.39%	63.64%	55.50%	49.25%	55.07%	45.91%	54.46%	64.88%	64.95%	53.40%	68.42%	58.16%	58.56%	51.68%	59.84%	63.32%	58.90%	39.38%	78.33%					
22	. Хакамада Ирина Муцуовна	550	40	24	18	30	24	27	19	38	13	8	5	15	10	0	5	6	1	4	7	20	12	2	5	6	4	5	9	5	1	18	9	1	66	15	13	9	7	3	2	7	9	7	5	6	8	2					
		2.03%	3.14%	1.84%	1.53%	2.59%	2.19%	2.09%	1.56%	2.76%	1.74%	1.67%	2.16%	2.49%	1.72%	0.00%	1.52%	2.21%	0.76%	0.76%	3.83%	1.42%	1.83%	1.39%	2.45%	1.77%	1.56%	2.92%	1.77%	1.24%	0.91%	2.30%	1.13%	0.29%	10.38%	2.06%	1.74%	2.21%	2.16%	1.05%	0.32%	1.05%	1.16%	1.42%	1.09%	2.74%	4.15%	1.11%					
23	. Харитонов Николай Михайлович	8360	386	490	428	381	410	411	444	458	257	134	71	134	208	59	76	91	79	137	40	260	183	34	29	81	88	48	171	119	31	217	286	113	229	240	190	76	110	69	188	209	233	149	130	60	100	23					
		30.81%	30.35%	37.58%	36.46%	32.90%	37.48%	31.84%	36.36%	33.26%	34.36%	28.03%	30.60%	22.22%	35.80%	19.60%	23.10%	33.46%	60.31%	25.95%	21.86%	18.44%	27.94%	23.61%	14.22%	23.89%	34.38%	28.07%	33.66%	29.46%	28.18%	27.75%	35.93%	32.75%	36.01%	32.92%	25.47%	18.63%	33.95%	24.21%	30.37%	31.38%	30.10%	30.22%	28.38%	27.40%	51.81%	12.78%					
																																																					
24	Против всех	1017	68	70	76	63	53	83	53	84	10	9	18	6	14	2	6	6	4	5	1	41	18	0	4	10	12	4	18	13	1	37	42	6	8	27	16	32	13	6	11	15	18	15	12	6	1	0					
		3.75%	5.35%	5.37%	6.47%	5.44%	4.84%	6.43%	4.34%	6.10%	1.34%	1.88%	7.76%	1.00%	2.41%	0.66%	1.82%	2.21%	3.05%	0.95%	0.55%	2.91%	2.75%	0.00%	1.96%	2.95%	4.69%	2.34%	3.54%	3.22%	0.91%	4.73%	5.28%	1.74%	1.26%	3.70%	2.14%	7.84%	4.01%	2.11%	1.78%	2.25%	2.33%	3.04%	2.62%	2.74%	0.52%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
