13	"Число избирателей, проголосовавших по открепительным удостоверениям"	364	4	8	4	3	4	2	2	6	8	7	6	37	2	6	4	3	7	10	4	5	4	1	8	5	3	9	4	3	3	4	2	3	7	5	0	4	0	2	4	21	23	87	11	19					
14	Число неиспользованных открепительных удостоверений	166	10	10	0	0	6	1	3	10	0	10	2	0	0	0	0	1	0	0	0	0	0	4	0	0	0	8	2	3	0	10	5	5	13	0	7	0	7	2	4	16	7	5	9	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	8	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																			
18	Богданов Андрей Владимирович	309	17	20	0	4	4	2	6	9	12	10	8	20	7	11	3	2	2	6	4	6	1	3	11	1	1	9	4	7	0	13	4	0	19	6	4	2	0	4	9	10	7	12	20	9					
		1.40%	1.55%	1.73%	0.00%	1.03%	0.97%	0.89%	4.69%	1.22%	1.69%	1.19%	2.82%	3.00%	2.40%	1.18%	0.99%	2.70%	0.45%	1.69%	1.15%	1.57%	0.28%	1.26%	0.84%	0.44%	0.60%	1.43%	4.00%	3.52%	0.00%	1.93%	2.01%	0.00%	3.36%	1.14%	1.14%	0.47%	0.00%	2.20%	2.80%	1.18%	0.96%	1.19%	1.91%	0.97%					
19	Жириновский Владимир Вольфович	2745	125	156	66	55	65	18	19	113	105	113	35	84	51	139	51	5	78	40	27	54	18	26	172	26	16	90	9	17	12	59	24	12	79	63	38	64	23	20	30	113	83	118	110	124					
		12.48%	11.43%	13.48%	11.26%	14.18%	15.82%	8.04%	14.84%	15.33%	14.81%	13.40%	12.32%	12.61%	17.47%	14.91%	16.89%	6.76%	17.37%	11.27%	7.78%	14.14%	5.13%	10.92%	13.08%	11.50%	9.52%	14.33%	9.00%	8.54%	11.88%	8.78%	12.06%	9.76%	13.96%	11.95%	10.86%	15.09%	5.75%	10.99%	9.35%	13.36%	11.34%	11.72%	10.53%	13.42%					
20	Зюганов Геннадий Андреевич	4079	267	244	146	65	61	38	20	139	125	125	38	99	40	109	58	3	62	37	34	98	37	42	209	23	18	154	21	34	15	126	33	13	124	63	48	63	67	9	86	231	189	246	239	181					
		18.54%	24.41%	21.09%	24.91%	16.75%	14.84%	16.96%	15.63%	18.86%	17.63%	14.83%	13.38%	14.86%	13.70%	11.70%	19.21%	4.05%	13.81%	10.42%	9.80%	25.65%	10.54%	17.65%	15.89%	10.18%	10.71%	24.52%	21.00%	17.09%	14.85%	18.75%	16.58%	10.57%	21.91%	11.95%	13.71%	14.86%	16.75%	4.95%	26.79%	27.30%	25.82%	24.43%	22.87%	19.59%					
21	Медведев Дмитрий Анатольевич	14616	656	725	374	256	277	163	83	467	465	585	200	451	193	665	187	63	307	271	279	224	294	165	900	170	131	370	66	139	74	464	136	97	339	389	259	293	309	146	193	479	438	613	664	597					
		66.42%	59.96%	62.66%	63.82%	65.98%	67.40%	72.77%	64.84%	63.36%	65.59%	69.40%	70.42%	67.72%	66.10%	71.35%	61.92%	85.14%	68.37%	76.34%	80.40%	58.64%	83.76%	69.33%	68.44%	75.22%	77.98%	58.92%	66.00%	69.85%	73.27%	69.05%	68.34%	78.86%	59.89%	73.81%	74.00%	69.10%	77.25%	80.22%	60.12%	56.62%	59.84%	60.87%	63.54%	64.61%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
