Выборы Президента Российской Федерации																																																									
																																																									
Наименование Избирательной комиссии:    Нижнесергинская																																																									
																																																									
Итоги голосования 																																																									
																																																									
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599					
		3.48%	1.78%	2.80%	3.34%	3.23%	2.83%	3.53%	3.40%	1.67%	2.57%	5.19%	3.00%	3.79%	3.58%	3.47%	2.68%	0.87%	5.95%	5.85%	6.26%	5.59%	3.99%	4.63%	1.42%	1.56%	2.21%	3.33%	2.96%	2.34%	2.04%	5.88%	4.48%	2.15%	1.09%	3.81%	2.90%	1.31%	3.28%	0.00%	2.80%	4.33%	3.27%	3.92%	2.11%	1.79%	2.10%	2.75%	3.33%	2.29%	4.55%	2.66%					
19	. Малышкин Олег Александрович	580	15	7	23	13	13	14	5	6	12	12	31	20	21	23	12	9	35	45	21	33	15	14	18	26	6	2	9	14	2	14	1	5	1	3	4	2	3	7	3	4	5	5	5	0	1	6	2	6	5	22					
		2.95%	3.34%	2.80%	3.34%	1.75%	1.93%	3.53%	2.43%	2.01%	2.06%	3.28%	4.04%	2.53%	3.13%	3.47%	2.29%	3.90%	4.16%	4.79%	4.38%	3.85%	1.99%	3.24%	3.20%	4.06%	2.21%	2.22%	2.22%	8.19%	4.08%	3.29%	0.75%	5.38%	1.09%	2.86%	2.90%	1.31%	1.64%	8.05%	1.20%	1.92%	1.26%	2.45%	1.75%	0.00%	0.23%	1.50%	1.33%	1.96%	2.07%	3.90%					
20	. Миронов Сергей Михайлович	209	2	4	4	8	5	3	2	1	9	1	9	4	5	12	6	2	10	14	6	12	9	4	6	8	6	0	13	4	2	4	2	0	0	3	1	3	2	0	0	1	3	0	4	2	1	5	0	6	0	1					
		1.06%	0.45%	1.60%	0.58%	1.08%	0.74%	0.76%	0.97%	0.33%	1.54%	0.27%	1.17%	0.51%	0.75%	1.81%	1.15%	0.87%	1.19%	1.49%	1.25%	1.40%	1.20%	0.93%	1.07%	1.25%	2.21%	0.00%	3.21%	2.34%	4.08%	0.94%	1.49%	0.00%	0.00%	2.86%	0.72%	1.96%	1.09%	0.00%	0.00%	0.48%	0.76%	0.00%	1.40%	3.57%	0.23%	1.25%	0.00%	1.96%	0.00%	0.18%					
21	. Путин Владимир Владимирович	13976	358	190	505	566	499	281	161	236	462	197	466	517	399	413	373	183	516	564	324	535	564	320	468	530	225	67	306	118	40	308	107	78	77	72	110	129	157	72	210	141	261	111	191	38	285	323	61	246	165	451					
		70.97%	79.73%	76.00%	73.40%	76.08%	74.26%	70.78%	78.16%	78.93%	79.25%	53.83%	60.76%	65.28%	59.55%	62.29%	71.32%	79.22%	61.36%	60.00%	67.64%	62.35%	75.00%	74.07%	83.13%	82.68%	82.72%	74.44%	75.56%	69.01%	81.63%	72.47%	79.85%	83.87%	83.70%	68.57%	79.71%	84.31%	85.79%	82.76%	84.00%	67.79%	65.74%	54.41%	67.02%	67.86%	66.59%	80.75%	40.67%	80.39%	68.18%	79.96%					
22	. Хакамада Ирина Муцуовна	487	5	5	23	20	25	16	3	9	24	10	21	27	15	15	6	3	23	37	15	27	11	8	10	18	3	3	2	3	0	16	5	1	1	2	4	2	1	1	14	2	9	8	3	2	5	1	4	2	2	15					
		2.47%	1.11%	2.00%	3.34%	2.69%	3.72%	4.03%	1.46%	3.01%	4.12%	2.73%	2.74%	3.41%	2.24%	2.26%	1.15%	1.30%	2.73%	3.94%	3.13%	3.15%	1.46%	1.85%	1.78%	2.81%	1.10%	3.33%	0.49%	1.75%	0.00%	3.76%	3.73%	1.08%	1.09%	1.90%	2.90%	1.31%	0.55%	1.15%	5.60%	0.96%	2.27%	3.92%	1.05%	3.57%	1.17%	0.25%	2.67%	0.65%	0.83%	2.66%					
23	. Харитонов Николай Михайлович	3020	49	28	84	89	74	48	23	38	48	103	190	170	185	151	100	26	148	159	66	149	95	49	41	37	15	12	51	24	2	50	11	4	11	14	13	10	12	4	11	43	94	60	75	11	118	44	65	33	54	29					
		15.34%	10.91%	11.20%	12.21%	11.96%	11.01%	12.09%	11.17%	12.71%	8.23%	28.14%	24.77%	21.46%	27.61%	22.78%	19.12%	11.26%	17.60%	16.91%	13.78%	17.37%	12.63%	11.34%	7.28%	5.77%	5.51%	13.33%	12.59%	14.04%	4.08%	11.76%	8.21%	4.30%	11.96%	13.33%	9.42%	6.54%	6.56%	4.60%	4.40%	20.67%	23.68%	29.41%	26.32%	19.64%	27.57%	11.00%	43.33%	10.78%	22.31%	5.14%					
																																																									
24	Против всех	433	5	5	10	16	19	18	3	4	10	10	16	16	10	8	8	1	38	54	14	33	21	10	7	8	3	3	5	2	2	4	1	1	1	5	1	3	2	1	1	3	0	6	0	2	4	4	4	4	3	24					
		2.20%	1.11%	2.00%	1.45%	2.15%	2.83%	4.53%	1.46%	1.34%	1.72%	2.73%	2.09%	2.02%	1.49%	1.21%	1.53%	0.43%	4.52%	5.74%	2.92%	3.85%	2.79%	2.31%	1.24%	1.25%	1.10%	3.33%	1.23%	1.17%	4.08%	0.94%	0.75%	1.08%	1.09%	4.76%	0.72%	1.96%	1.09%	1.15%	0.40%	1.44%	0.00%	2.94%	0.00%	3.57%	0.93%	1.00%	2.67%	1.31%	1.24%	4.26%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
