Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Нагайбакская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764					
		1.47%	2.54%	3.30%	1.69%	5.40%	0.0%	0.0%	2.25%	2.65%	0.0%	0.60%	2.02%	1.43%	2.81%	0.0%	1.48%	2.88%	1.12%	4.67%	0.0%	0.89%	2.24%	0.63%	0.79%	2.92%	0.76%	1.81%	2.22%	2.34%	2.54%	1.47%	1.23%	0.0%	1.29%	0.68%	1.12%	0.97%					
37	"20. ""Политическая партия ""Единая Россия"""	3298	241	40	85	24	17	19	142	38	23	172	38	37	40	26	111	30	62	27	96	211	81	58	201	67	41	45	115	43	27	342	292	26	49	52	25	355					
		34.76%	40.91%	33.05%	36.01%	21.62%	22.97%	22.89%	40.11%	33.62%	23.71%	34.88%	25.67%	26.61%	56.33%	32.5%	33.03%	28.84%	35.02%	25.23%	61.14%	31.39%	45.50%	36.70%	26.65%	39.18%	31.53%	40.90%	36.62%	33.59%	17.19%	42.17%	36.09%	30.23%	31.81%	35.37%	28.08%	34.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	3	0	1	2	0	0	1	0	0	0	0	1	0	0	0	1	4					
		0.23%	0.16%	0.82%	0.0%	0.90%	0.0%	1.20%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.29%	0.96%	0.56%	0.0%	0.63%	0.44%	0.0%	0.63%	0.26%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	1.12%	0.38%					
39	"22. ""Развитие предпринимательства"""	19	2	1	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	4	0	1	0	0	1					
		0.20%	0.33%	0.82%	0.0%	0.0%	0.0%	1.20%	0.0%	0.88%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.58%	0.0%	0.0%	0.0%	0.0%	0.63%	0.12%	0.49%	0.0%	0.64%	0.0%	0.0%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1225	78	17	38	12	9	6	56	7	24	47	13	12	4	4	35	14	14	12	19	97	16	22	140	25	3	15	42	6	28	73	86	0	11	16	2	222					
		12.91%	13.24%	14.04%	16.10%	10.81%	12.16%	7.22%	15.81%	6.19%	24.74%	9.53%	8.78%	8.63%	5.63%	5.0%	10.41%	13.46%	7.90%	11.21%	12.10%	14.43%	8.98%	13.92%	18.56%	14.61%	2.30%	13.63%	13.37%	4.68%	17.83%	9.00%	10.63%	0.0%	7.14%	10.88%	2.24%	21.59%					
																																											
41	Против всех	313	12	3	4	4	1	4	8	1	0	17	6	1	4	3	15	4	0	2	0	16	2	5	13	2	2	6	10	8	11	40	47	1	6	1	0	54					
		3.29%	2.03%	2.47%	1.69%	3.60%	1.35%	4.81%	2.25%	0.88%	0.0%	3.44%	4.05%	0.71%	5.63%	3.75%	4.46%	3.84%	0.0%	1.86%	0.0%	2.38%	1.12%	3.16%	1.72%	1.16%	1.53%	5.45%	3.18%	6.25%	7.00%	4.93%	5.80%	1.16%	3.89%	0.68%	0.0%	5.25%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
