Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Петровск-Забайкальская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	74	2	0	0	4	1	1	1	2	1	4	3	3	3	10	3	0	4	9	8	4	1	3	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	40	2	0	1	2	4	1	1	1	0	2	0	1	2	4	2	0	2	2	1	5	1	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	148	3	3	3	16	19	9	2	3	2	1	2	7	17	10	2	2	6	1	12	16	4	0	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1126	30	10	4	73	66	39	17	33	16	12	21	60	78	144	24	9	90	96	98	85	6	31	84					
		13.70%	8.96%	21.28%	4.35%	13.35%	12.87%	9.85%	14.41%	9.30%	12.90%	15.79%	15.00%	14.93%	14.03%	18.63%	21.82%	16.98%	16.73%	18.64%	14.58%	12.92%	4.62%	11.52%	10.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1350	37	8	23	81	80	10	15	87	12	13	10	45	122	162	18	1	75	59	132	129	10	58	163					
		16.43%	11.04%	17.02%	25.00%	14.81%	15.59%	2.53%	12.71%	24.51%	9.68%	17.11%	7.14%	11.19%	21.94%	20.96%	16.36%	1.89%	13.94%	11.46%	19.64%	19.60%	7.69%	21.56%	20.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	86	2	4	2	8	9	1	5	7	1	0	1	0	3	11	1	0	5	5	9	6	2	1	3					
		1.05%	0.60%	8.51%	2.17%	1.46%	1.75%	0.25%	4.24%	1.97%	0.81%	0.00%	0.71%	0.00%	0.54%	1.42%	0.91%	0.00%	0.93%	0.97%	1.34%	0.91%	1.54%	0.37%	0.38%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1447	47	9	9	106	105	88	19	84	6	18	17	81	105	145	16	10	68	72	130	135	9	30	138					
		17.61%	14.03%	19.15%	9.78%	19.38%	20.47%	22.22%	16.10%	23.66%	4.84%	23.68%	12.14%	20.15%	18.88%	18.76%	14.55%	18.87%	12.64%	13.98%	19.35%	20.52%	6.92%	11.15%	17.31%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	76	3	0	0	7	7	2	1	4	0	0	2	2	9	9	0	0	4	4	5	7	1	4	5					
		0.93%	0.90%	0.00%	0.00%	1.28%	1.36%	0.51%	0.85%	1.13%	0.00%	0.00%	1.43%	0.50%	1.62%	1.16%	0.00%	0.00%	0.74%	0.78%	0.74%	1.06%	0.77%	1.49%	0.63%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3969	212	16	54	266	240	246	59	132	88	33	85	211	224	281	51	33	286	266	283	273	101	142	387					
		48.31%	63.28%	34.04%	58.70%	48.63%	46.78%	62.12%	50.00%	37.18%	70.97%	43.42%	60.71%	52.49%	40.29%	36.35%	46.36%	62.26%	53.16%	51.65%	42.11%	41.49%	77.69%	52.79%	48.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	0	0	1	0	3	0	0	0	0	0	2	2	3	0	0	1	1	2	3	0	0	3					
		0.26%	0.00%	0.00%	0.00%	0.18%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.36%	0.39%	0.00%	0.00%	0.19%	0.19%	0.30%	0.46%	0.00%	0.00%	0.38%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
