Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																									
Дата голосования: 18.09.2016																																									
																																									
Наименование Избирательной комиссии:    Октябрьская																																									
																																									
Сводная таблица итогов голосования по федеральному избирательному округу																																									
																																									
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230									
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	222	8	3	5	2	10	5	2	10	25	3	2	7	2	11	2	14	3	5	2	10	2	10	2	2	8	10	15	12	15	15									
12	"Число открепительных удостоверений, выданных на избирательном участке до дня голосования"	184	8	3	5	1	5	5	2	10	25	3	2	7	1	11	0	14	3	5	0	10	2	4	0	0	7	2	11	12	14	12									
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	81	1	0	10	1	1	1	1	2	21	1	1	6	3	0	2	1	1	2	1	3	2	2	1	0	1	0	7	5	4	0									
14	Число погашенных неиспользованных открепительных удостоверений	38	0	0	0	1	5	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	6	2	2	1	8	4	0	1	3									
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	"1. ВСЕРОССИЙСКАЯ ПОЛИТИЧЕСКАЯ ПАРТИЯ ""РОДИНА"""	64	4	1	1	1	1	0	0	3	7	0	2	5	0	6	0	1	0	4	0	0	0	6	0	1	3	1	3	5	2	7									
		0.79%	1.59%	1.52%	0.62%	0.91%	0.45%	0.00%	0.00%	1.07%	0.80%	0.00%	2.74%	1.65%	0.00%	3.61%	0.00%	0.44%	0.00%	1.75%	0.00%	0.00%	0.00%	1.19%	0.00%	0.65%	0.78%	0.31%	0.51%	0.97%	0.44%	0.48%									
20	2. Политическая партия КОММУНИСТИЧЕСКАЯ ПАРТИЯ КОММУНИСТЫ РОССИИ	158	3	2	3	1	2	0	3	9	21	0	2	7	0	4	1	7	2	7	2	3	1	11	0	2	7	8	12	10	15	13									
		1.95%	1.20%	3.03%	1.86%	0.91%	0.90%	0.00%	5.26%	3.21%	2.41%	0.00%	2.74%	2.31%	0.00%	2.41%	1.18%	3.10%	2.70%	3.06%	3.03%	2.42%	2.22%	2.18%	0.00%	1.31%	1.82%	2.52%	2.04%	1.93%	3.33%	0.90%									
21	"3. Политическая партия ""Российская партия пенсионеров за справедливость"""	169	5	0	3	2	2	2	1	9	32	3	1	3	0	2	1	9	1	6	0	1	0	21	3	2	5	7	12	14	9	13									
		2.08%	1.99%	0.00%	1.86%	1.82%	0.90%	1.69%	1.75%	3.21%	3.67%	4.41%	1.37%	0.99%	0.00%	1.20%	1.18%	3.98%	1.35%	2.62%	0.00%	0.81%	0.00%	4.16%	4.84%	1.31%	1.30%	2.20%	2.04%	2.70%	1.99%	0.90%									
22	"4. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4108	139	40	99	73	153	85	46	113	354	43	45	177	59	103	55	119	22	122	20	63	27	195	39	72	162	109	228	202	167	977									
		50.67%	55.38%	60.61%	61.49%	66.36%	68.61%	72.03%	80.70%	40.36%	40.55%	63.24%	61.64%	58.42%	71.95%	62.05%	64.71%	52.65%	29.73%	53.28%	30.30%	50.81%	60.00%	38.61%	62.90%	47.06%	42.19%	34.28%	38.84%	38.99%	37.03%	67.38%									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	47	0	0	2	0	0	0	1	2	2	0	0	3	0	1	0	1	1	0	0	1	0	2	1	1	1	1	5	4	2	16									
		0.58%	0.00%	0.00%	1.24%	0.00%	0.00%	0.00%	1.75%	0.71%	0.23%	0.00%	0.00%	0.99%	0.00%	0.60%	0.00%	0.44%	1.35%	0.00%	0.00%	0.81%	0.00%	0.40%	1.61%	0.65%	0.26%	0.31%	0.85%	0.77%	0.44%	1.10%									
24	"6. Политическая партия ""Гражданская Платформа"""	21	0	1	1	0	1	0	0	2	2	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	2	1	2	0	0	5									
		0.26%	0.00%	1.52%	0.62%	0.00%	0.45%	0.00%	0.00%	0.71%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	1.52%	0.00%	0.00%	0.40%	0.00%	0.00%	0.52%	0.31%	0.34%	0.00%	0.00%	0.34%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	2105	55	8	42	20	38	14	4	91	279	11	7	63	12	30	13	42	20	47	32	39	13	156	12	51	130	109	179	157	145	286									
		25.96%	21.91%	12.12%	26.09%	18.18%	17.04%	11.86%	7.02%	32.50%	31.96%	16.18%	9.59%	20.79%	14.63%	18.07%	15.29%	18.58%	27.03%	20.52%	48.48%	31.45%	28.89%	30.89%	19.35%	33.33%	33.85%	34.28%	30.49%	30.31%	32.15%	19.72%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	18	0	0	0	0	0	0	0	2	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	8									
		0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	1.47%	1.37%	0.33%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.44%	0.55%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	23	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	4	1	4	3	1	1									
		0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	1.31%	1.04%	0.31%	0.68%	0.58%	0.22%	0.07%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	11	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3									
		0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	1.37%	0.33%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.58%	0.00%	0.21%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	36	1	0	0	0	1	1	0	0	5	1	0	0	0	0	0	2	1	0	0	0	0	2	0	0	3	0	1	0	3	15									
		0.44%	0.40%	0.00%	0.00%	0.00%	0.45%	0.85%	0.00%	0.00%	0.57%	1.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	1.35%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.78%	0.00%	0.17%	0.00%	0.67%	1.03%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	977	30	7	8	11	19	11	2	37	128	8	7	27	8	9	14	28	24	35	6	9	4	82	3	15	42	64	106	100	77	56									
		12.05%	11.95%	10.61%	4.97%	10.00%	8.52%	9.32%	3.51%	13.21%	14.66%	11.76%	9.59%	8.91%	9.76%	5.42%	16.47%	12.39%	32.43%	15.28%	9.09%	7.26%	8.89%	16.24%	4.84%	9.80%	10.94%	20.13%	18.06%	19.31%	17.07%	3.86%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	54	1	0	0	1	1	0	0	1	4	0	0	4	0	2	0	3	1	1	0	6	0	4	0	0	3	3	7	6	3	3									
		0.67%	0.40%	0.00%	0.00%	0.91%	0.45%	0.00%	0.00%	0.36%	0.46%	0.00%	0.00%	1.32%	0.00%	1.20%	0.00%	1.33%	1.35%	0.44%	0.00%	4.84%	0.00%	0.79%	0.00%	0.00%	0.78%	0.94%	1.19%	1.16%	0.67%	0.21%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	131	3	0	0	0	3	0	0	5	22	0	1	5	0	2	1	3	2	2	2	0	0	8	1	4	7	4	15	5	9	27									
		1.62%	1.20%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%	1.79%	2.52%	0.00%	1.37%	1.65%	0.00%	1.20%	1.18%	1.33%	2.70%	0.87%	3.03%	0.00%	0.00%	1.58%	1.61%	2.61%	1.82%	1.26%	2.56%	0.97%	1.99%	1.86%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
