7	Число избирательных бюллетеней в переносных ящиках для голосования	770	28	33	13	26	21	21	16	15	13	8	20	30	28	13	7	20	6	24	37	1	6	17	11	6	19	17	36	7	16	15	13	5	26	17	7	8	9	22	10	7	5	12	11	3	0	0	0	0	0	0	0	13	18	14	19	21	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	60613	1280	1299	990	1299	1237	1394	1213	1323	1196	1154	1416	1333	985	1156	854	1130	1143	949	1475	401	1652	1443	821	1380	1307	1294	1106	894	1060	1240	1232	1150	1465	1551	878	736	848	997	1220	1195	1196	898	751	1818	336	326	403	884	184	385	168	1035	1219	1092	954	936	859	251	80	142									
9	Число недействительных избирательных бюллетеней	810	17	26	15	16	15	16	16	20	6	17	15	20	7	17	14	17	17	0	0	6	28	21	7	19	13	17	12	20	13	25	19	11	17	29	12	11	12	22	8	18	13	9	12	21	2	7	10	15	7	11	2	11	19	18	10	22	7	3	0	0									
10	Число действительных избирательных бюллетеней	60573	1291	1306	988	1309	1243	1399	1213	1318	1203	1145	1421	1343	1006	1152	847	1133	1132	973	1512	396	1630	1439	825	1367	1313	1294	1130	881	1063	1230	1226	1144	1474	1539	873	733	845	997	1222	1184	1188	901	750	1800	334	319	393	869	177	374	166	1037	1218	1088	963	935	852	248	80	142									
11	Число полученных открепительных  удостоверений	1660	33	28	23	27	30	30	25	38	33	35	33	30	28	30	17	36	38	28	30	220	25	25	16	33	18	25	30	25	30	20	23	18	30	40	18	30	30	18	28	18	17	35	15	72	15	0	15	15	15	5	5	18	38	25	30	25	15	8	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1607	33	28	23	26	26	30	25	36	33	35	33	30	28	29	17	36	38	28	30	218	25	25	16	28	17	23	30	25	30	19	23	18	26	34	18	30	30	17	28	18	16	35	14	68	15	0	15	14	15	5	3	18	37	23	30	25	4	8	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1714	30	33	10	18	14	18	20	35	18	13	27	23	16	20	35	24	26	24	19	20	59	13	25	36	37	29	24	15	10	23	10	24	37	117	7	34	32	6	23	15	58	28	33	54	34	25	29	42	110	17	22	18	17	16	35	26	7	6	28	90									
14	Число неиспользованных открепительных удостоверений	53	0	0	0	1	4	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5	1	2	0	0	0	1	0	0	4	6	0	0	0	1	0	0	1	0	1	4	0	0	0	1	0	0	2	0	1	2	0	0	11	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	286	3	5	7	5	6	6	2	5	2	7	1	8	7	5	10	10	9	4	12	5	5	1	7	5	1	5	6	4	5	7	9	11	5	2	4	7	8	2	9	4	3	11	4	11	0	0	0	0	0	1	0	4	6	5	6	6	2	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																							
19	Жириновский Владимир Вольфович	5773	106	113	98	130	100	149	131	135	114	146	142	123	92	144	74	120	80	101	144	46	157	115	71	124	108	110	103	77	107	103	142	125	126	114	77	111	54	79	125	60	150	90	88	168	18	47	42	70	11	47	19	85	108	110	89	88	104	37	8	18									
		9.40%	8.10%	8.48%	9.77%	9.81%	7.95%	10.53%	10.66%	10.09%	9.43%	12.56%	9.89%	9.02%	9.08%	12.32%	8.59%	10.43%	6.96%	10.38%	9.52%	11.44%	9.47%	7.88%	8.53%	8.95%	8.14%	8.39%	9.02%	8.55%	9.94%	8.21%	11.41%	10.82%	8.45%	7.27%	8.70%	14.92%	6.30%	7.75%	10.16%	4.99%	12.49%	9.89%	11.55%	9.23%	5.36%	14.42%	10.42%	7.92%	5.98%	12.21%	11.31%	8.11%	8.73%	9.95%	9.15%	9.20%	12.11%	14.74%	10.00%	12.68%									
20	Зюганов Геннадий Андреевич	15516	351	356	303	335	390	377	326	317	339	328	366	391	248	294	231	344	337	273	410	91	425	446	189	379	363	342	303	271	268	354	333	295	377	458	168	168	143	279	328	407	284	210	183	268	40	24	35	127	12	41	13	287	378	284	278	229	61	39	7	13									
		25.28%	26.83%	26.73%	30.21%	25.28%	31.00%	26.64%	26.53%	23.69%	28.04%	28.23%	25.49%	28.69%	24.48%	25.15%	26.83%	29.91%	29.33%	28.06%	27.12%	22.64%	25.63%	30.55%	22.72%	27.34%	27.38%	26.09%	26.53%	30.08%	24.91%	28.21%	26.75%	25.54%	25.29%	29.21%	18.98%	22.58%	16.69%	27.38%	26.67%	33.86%	23.65%	23.08%	24.02%	14.72%	11.90%	7.36%	8.68%	14.37%	6.52%	10.65%	7.74%	27.39%	30.56%	25.68%	28.57%	23.93%	7.10%	15.54%	8.75%	9.15%									
21	Миронов Сергей Михайлович	3703	90	90	53	84	85	106	84	69	84	62	112	95	70	74	46	70	58	57	104	8	93	88	56	87	79	75	77	44	83	89	67	72	113	98	37	47	41	58	90	76	73	55	48	54	10	6	11	51	5	9	3	65	94	86	65	67	12	11	2	5									
		6.03%	6.88%	6.76%	5.28%	6.34%	6.76%	7.49%	6.83%	5.16%	6.95%	5.34%	7.80%	6.97%	6.91%	6.33%	5.34%	6.09%	5.05%	5.86%	6.88%	1.99%	5.61%	6.03%	6.73%	6.28%	5.96%	5.72%	6.74%	4.88%	7.71%	7.09%	5.38%	6.23%	7.58%	6.25%	4.18%	6.32%	4.78%	5.69%	7.32%	6.32%	6.08%	6.04%	6.30%	2.97%	2.98%	1.84%	2.73%	5.77%	2.72%	2.34%	1.79%	6.20%	7.60%	7.78%	6.68%	7.00%	1.40%	4.38%	2.50%	3.52%									
22	Прохоров Михаил Дмитриевич	8428	182	173	131	213	146	202	172	172	176	143	181	176	122	172	137	165	129	134	216	36	241	220	141	247	220	226	153	131	171	160	171	184	276	247	111	65	100	155	191	191	178	122	93	164	28	13	38	137	12	37	16	150	155	130	148	134	56	16	12	10									
		13.73%	13.91%	12.99%	13.06%	16.08%	11.61%	14.28%	13.99%	12.86%	14.56%	12.31%	12.60%	12.91%	12.04%	14.71%	15.91%	14.35%	11.23%	13.77%	14.29%	8.96%	14.54%	15.07%	16.95%	17.82%	16.59%	17.24%	13.40%	14.54%	15.89%	12.75%	13.73%	15.93%	18.51%	15.75%	12.54%	8.74%	11.67%	15.21%	15.53%	15.89%	14.82%	13.41%	12.20%	9.01%	8.33%	3.99%	9.43%	15.50%	6.52%	9.61%	9.52%	14.31%	12.53%	11.75%	15.21%	14.00%	6.52%	6.37%	15.00%	7.04%									
23	Путин Владимир Владимирович	27153	562	574	403	547	522	565	500	625	490	466	620	558	474	468	359	434	528	408	638	215	714	570	368	530	543	541	494	358	434	524	513	468	582	622	480	342	507	426	488	450	503	424	338	1146	238	229	267	484	137	240	115	450	483	478	383	417	619	145	51	96									
		44.24%	42.97%	43.09%	40.18%	41.28%	41.49%	39.93%	40.68%	46.71%	40.53%	40.10%	43.18%	40.94%	46.79%	40.03%	41.70%	37.74%	45.95%	41.93%	42.20%	53.48%	43.06%	39.04%	44.23%	38.24%	40.95%	41.27%	43.26%	39.73%	40.33%	41.75%	41.20%	40.52%	39.03%	39.67%	54.24%	45.97%	59.16%	41.81%	39.67%	37.44%	41.88%	46.59%	44.36%	62.93%	70.83%	70.25%	66.25%	54.75%	74.46%	62.34%	68.45%	42.94%	39.05%	43.22%	39.36%	43.57%	72.06%	57.77%	63.75%	67.61%									
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
																																																																							
