Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Агинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21					
23	6.Политическая партия «Партия социальной справедливости»	22	4	2	2	1	1	2	0	2	3	2	0	0	0	1	0	0	0	0	0	0	2					
		0.14%	0.30%	0.10%	0.17%	0.05%	0.10%	0.45%	0.00%	0.38%	0.59%	0.35%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	1084	133	112	74	199	53	12	13	14	18	22	10	0	17	30	31	20	33	74	14	34	171					
		6.80%	9.83%	5.35%	6.15%	10.68%	5.09%	2.68%	2.97%	2.68%	3.52%	3.80%	8.70%	0.00%	2.26%	4.67%	5.96%	4.44%	5.68%	8.97%	6.31%	13.33%	11.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	451	46	96	40	59	21	6	9	5	16	11	0	0	6	15	7	7	10	31	5	6	55					
		2.83%	3.40%	4.59%	3.32%	3.17%	2.02%	1.34%	2.05%	0.96%	3.13%	1.90%	0.00%	0.00%	0.80%	2.34%	1.35%	1.56%	1.72%	3.76%	2.25%	2.35%	3.80%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	5	5	5	4	1	2	0	0	0	1	0	0	1	3	1	1	0	0	1	2	7					
		0.24%	0.37%	0.24%	0.42%	0.21%	0.10%	0.45%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.13%	0.47%	0.19%	0.22%	0.00%	0.00%	0.45%	0.78%	0.48%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13093	1040	1714	998	1468	900	393	394	453	429	510	102	78	688	528	444	390	487	651	187	197	1042					
		82.11%	76.87%	81.93%	82.89%	78.76%	86.37%	87.72%	89.95%	86.78%	83.79%	88.08%	88.70%	97.50%	91.37%	82.24%	85.38%	86.67%	83.82%	78.91%	84.23%	77.25%	71.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	8	6	3	6	5	0	0	0	0	0	0	0	0	1	2	1	1	1	0	0	4					
		0.24%	0.59%	0.29%	0.25%	0.32%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.38%	0.22%	0.17%	0.12%	0.00%	0.00%	0.28%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
