Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Бердская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400					
		1.20%	0.88%	0.53%	0.79%	3.99%	1.92%	2.22%	0.83%	0.90%	1.17%	0.99%	2.15%	1.21%	1.35%	2.31%	0.99%	1.18%	1.44%	0.82%	0.93%	1.85%	1.10%	1.11%	0.32%	0.34%	1.38%	2.11%	0.96%	0.81%	1.13%	1.22%	1.96%	0.82%	0.93%	1.26%	1.59%	1.12%	0.93%	0.72%	0.54%	0.85%	0.85%					
20	3.Политическая партия «Демократическая партия России»	46	1	0	1	0	0	4	0	1	3	0	0	1	3	0	1	2	2	1	2	1	1	2	3	1	1	1	2	1	0	0	0	3	0	3	0	0	2	1	1	1	0					
		0.10%	0.10%	0.00%	0.26%	0.00%	0.00%	0.33%	0.00%	0.09%	0.27%	0.00%	0.00%	0.09%	0.29%	0.00%	0.09%	0.21%	0.18%	0.09%	0.19%	0.09%	0.08%	0.17%	0.16%	0.08%	0.10%	0.07%	0.16%	0.08%	0.00%	0.00%	0.00%	0.27%	0.00%	0.24%	0.00%	0.00%	0.17%	0.09%	0.09%	0.09%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7397	166	127	51	59	209	123	142	162	167	187	153	219	174	204	183	206	174	257	172	185	195	238	207	183	188	222	153	94	169	136	199	228	221	193	205	211	209	207	239	180	200					
		16.01%	16.23%	16.87%	13.42%	15.69%	15.41%	10.11%	14.78%	14.65%	15.03%	16.77%	13.13%	20.37%	16.76%	18.85%	16.50%	22.01%	15.63%	23.38%	15.93%	16.30%	16.51%	20.41%	10.89%	15.51%	18.56%	14.64%	12.27%	7.64%	15.97%	11.09%	14.41%	20.71%	14.70%	15.21%	18.09%	15.82%	17.68%	18.53%	21.43%	17.06%	18.78%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	612	33	7	1	4	26	34	13	6	7	14	16	17	8	14	16	7	36	14	8	20	22	14	8	2	11	34	10	5	7	12	19	12	34	16	23	14	18	20	10	6	14					
		1.32%	3.23%	0.93%	0.26%	1.06%	1.92%	2.79%	1.35%	0.54%	0.63%	1.26%	1.37%	1.58%	0.77%	1.29%	1.44%	0.75%	3.23%	1.27%	0.74%	1.76%	1.86%	1.20%	0.42%	0.17%	1.09%	2.24%	0.80%	0.41%	0.66%	0.98%	1.38%	1.09%	2.26%	1.26%	2.03%	1.05%	1.52%	1.79%	0.90%	0.57%	1.31%					
23	6.Политическая партия «Партия социальной справедливости»	122	0	2	2	1	1	2	0	2	4	5	3	1	1	3	3	4	2	3	1	1	3	2	5	2	3	8	5	4	3	3	8	2	5	6	2	0	2	2	6	8	2					
		0.26%	0.00%	0.27%	0.53%	0.27%	0.07%	0.16%	0.00%	0.18%	0.36%	0.45%	0.26%	0.09%	0.10%	0.28%	0.27%	0.43%	0.18%	0.27%	0.09%	0.09%	0.25%	0.17%	0.26%	0.17%	0.30%	0.53%	0.40%	0.33%	0.28%	0.24%	0.58%	0.18%	0.33%	0.47%	0.18%	0.00%	0.17%	0.18%	0.54%	0.76%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	4241	94	59	40	47	98	154	83	108	91	92	90	84	85	76	106	57	107	80	102	115	131	90	229	118	83	130	116	196	92	152	145	87	143	99	109	119	94	72	84	86	98					
		9.18%	9.19%	7.84%	10.53%	12.50%	7.23%	12.65%	8.64%	9.76%	8.19%	8.25%	7.73%	7.81%	8.19%	7.02%	9.56%	6.09%	9.61%	7.28%	9.44%	10.13%	11.09%	7.72%	12.05%	10.00%	8.19%	8.58%	9.30%	15.93%	8.70%	12.40%	10.50%	7.90%	9.51%	7.80%	9.62%	8.92%	7.95%	6.45%	7.53%	8.15%	9.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3553	66	66	11	22	119	121	107	31	106	87	104	96	98	73	82	80	120	86	57	86	62	98	58	68	62	145	88	85	84	103	133	112	126	100	99	108	91	95	81	59	78					
		7.69%	6.45%	8.76%	2.89%	5.85%	8.78%	9.94%	11.13%	2.80%	9.54%	7.80%	8.93%	8.93%	9.44%	6.75%	7.39%	8.55%	10.78%	7.83%	5.28%	7.58%	5.25%	8.40%	3.05%	5.76%	6.12%	9.56%	7.06%	6.91%	7.94%	8.40%	9.63%	10.17%	8.38%	7.88%	8.74%	8.10%	7.70%	8.50%	7.26%	5.59%	7.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	616	5	10	6	6	23	16	9	7	19	15	12	24	19	13	13	17	18	11	13	21	9	15	21	10	11	19	16	17	8	26	24	16	17	14	25	22	11	13	15	22	8					
		1.33%	0.49%	1.33%	1.58%	1.60%	1.70%	1.31%	0.94%	0.63%	1.71%	1.35%	1.03%	2.23%	1.83%	1.20%	1.17%	1.82%	1.62%	1.00%	1.20%	1.85%	0.76%	1.29%	1.11%	0.85%	1.09%	1.25%	1.28%	1.38%	0.76%	2.12%	1.74%	1.45%	1.13%	1.10%	2.21%	1.65%	0.93%	1.16%	1.35%	2.09%	0.75%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26723	593	451	195	199	785	670	557	734	652	639	712	547	576	617	642	498	574	563	651	619	689	639	1296	739	600	861	798	769	638	710	753	580	879	761	603	772	691	645	604	624	598					
		57.84%	57.97%	59.89%	51.32%	52.93%	57.89%	55.05%	57.96%	66.37%	58.69%	57.31%	61.12%	50.88%	55.49%	57.02%	57.89%	53.21%	51.57%	51.23%	60.28%	54.54%	58.34%	54.80%	68.21%	62.63%	59.23%	56.79%	63.99%	62.52%	60.30%	57.91%	54.53%	52.68%	58.48%	59.97%	53.22%	57.87%	58.46%	57.74%	54.17%	59.15%	56.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	708	12	7	2	7	25	33	10	13	15	13	18	26	18	16	18	20	28	22	18	24	13	16	8	10	9	32	11	9	11	24	27	13	29	29	20	17	19	18	21	13	14					
		1.53%	1.17%	0.93%	0.53%	1.86%	1.84%	2.71%	1.04%	1.18%	1.35%	1.17%	1.55%	2.42%	1.73%	1.48%	1.62%	2.14%	2.52%	2.00%	1.67%	2.11%	1.10%	1.37%	0.42%	0.85%	0.89%	2.11%	0.88%	0.73%	1.04%	1.96%	1.96%	1.18%	1.93%	2.29%	1.77%	1.27%	1.61%	1.61%	1.88%	1.23%	1.31%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
