Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Пригородная																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693					
		2.49%	0.52%	3.13%	2.17%	5.15%	1.54%	4.65%	2.56%	1.69%	2.71%	0.00%	2.22%	3.11%	4.35%	3.95%	1.76%	3.34%	2.88%	1.79%	5.00%	0.00%	2.79%	1.60%	3.42%	1.81%	0.63%	4.08%	1.75%	2.23%	2.84%	0.47%	1.27%	3.45%	3.05%	0.67%	2.18%	1.78%	1.69%	2.06%	2.34%	3.04%	4.21%	3.74%	0.48%	2.07%	3.60%	3.46%					
20	. Миронов Сергей Михайлович	129	0	11	1	1	0	2	3	3	4	0	0	1	1	0	4	1	0	0	2	0	3	0	5	5	0	2	1	5	8	3	0	0	0	2	6	18	1	6	2	3	0	2	1	1	6	15					
		0.70%	0.00%	1.08%	0.12%	0.74%	0.00%	2.33%	0.38%	0.56%	0.42%	0.00%	0.00%	0.44%	1.09%	0.00%	1.76%	0.30%	0.00%	0.00%	2.50%	0.00%	1.05%	0.00%	1.32%	0.65%	0.00%	1.02%	0.44%	0.66%	0.57%	1.40%	0.00%	0.00%	0.00%	1.33%	1.31%	1.19%	0.56%	1.12%	0.39%	0.61%	0.00%	0.30%	0.24%	0.69%	1.35%	1.15%					
21	. Путин Владимир Владимирович	15250	338	859	706	107	320	66	630	463	827	44	159	190	72	70	182	258	86	49	72	62	246	152	296	636	143	143	193	603	1119	185	63	73	115	125	358	1292	145	446	416	398	146	563	355	117	359	1003					
		82.39%	87.34%	84.13%	85.27%	78.68%	82.26%	76.74%	80.67%	86.87%	86.33%	88.00%	88.33%	84.44%	78.26%	92.11%	80.18%	78.42%	82.69%	87.50%	90.00%	86.11%	85.71%	81.28%	77.89%	82.17%	89.94%	72.96%	84.28%	79.13%	79.36%	86.05%	79.75%	83.91%	87.79%	83.33%	78.17%	85.39%	81.92%	83.52%	81.09%	80.73%	76.84%	84.16%	85.34%	80.69%	80.86%	77.04%					
22	. Хакамада Ирина Муцуовна	412	2	27	29	3	8	0	12	4	21	2	3	9	1	2	3	5	1	1	1	0	4	4	4	13	2	6	6	28	48	11	2	2	0	4	9	34	3	6	16	10	5	10	6	2	7	36					
		2.23%	0.52%	2.64%	3.50%	2.21%	2.06%	0.00%	1.54%	0.75%	2.19%	4.00%	1.67%	4.00%	1.09%	2.63%	1.32%	1.52%	0.96%	1.79%	1.25%	0.00%	1.39%	2.14%	1.05%	1.68%	1.26%	3.06%	2.62%	3.67%	3.40%	5.12%	2.53%	2.30%	0.00%	2.67%	1.97%	2.25%	1.69%	1.12%	3.12%	2.03%	2.63%	1.49%	1.44%	1.38%	1.58%	2.76%					
23	. Харитонов Николай Михайлович	1380	31	53	35	8	35	9	69	31	46	4	6	11	6	0	26	40	8	3	1	9	19	17	42	74	5	27	15	59	120	9	7	3	5	15	51	96	13	42	37	36	19	32	36	15	34	121					
		7.46%	8.01%	5.19%	4.23%	5.88%	9.00%	10.47%	8.83%	5.82%	4.80%	8.00%	3.33%	4.89%	6.52%	0.00%	11.45%	12.16%	7.69%	5.36%	1.25%	12.50%	6.62%	9.09%	11.05%	9.56%	3.14%	13.78%	6.55%	7.74%	8.51%	4.19%	8.86%	3.45%	3.82%	10.00%	11.14%	6.35%	7.34%	7.87%	7.21%	7.30%	10.00%	4.78%	8.65%	10.34%	7.66%	9.29%					
																																																					
24	Против всех	285	2	18	18	3	4	4	8	7	6	0	1	3	1	0	0	5	3	1	0	1	2	3	7	8	4	6	2	14	24	2	2	3	3	2	7	9	6	10	11	11	8	13	4	2	8	29					
		1.54%	0.52%	1.76%	2.17%	2.21%	1.03%	4.65%	1.02%	1.31%	0.63%	0.00%	0.56%	1.33%	1.09%	0.00%	0.00%	1.52%	2.88%	1.79%	0.00%	1.39%	0.70%	1.60%	1.84%	1.03%	2.52%	3.06%	0.87%	1.84%	1.70%	0.93%	2.53%	3.45%	2.29%	1.33%	1.53%	0.59%	3.39%	1.87%	2.14%	2.23%	4.21%	1.94%	0.96%	1.38%	1.80%	2.23%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
