Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Кирово-Чепецкая																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552					
		0.29%	0.0%	0.76%	0.44%	0.15%	0.0%	0.0%	0.54%	0.37%	0.20%	0.30%	0.0%	0.43%	1.09%	1.6%	0.37%	0.17%	0.21%	0.0%					
32	"15. ""Партия СЛОН"""	16	2	0	0	1	1	1	1	0	2	0	1	0	1	0	0	0	4	2					
		0.15%	0.31%	0.0%	0.0%	0.15%	0.21%	0.17%	0.10%	0.0%	0.13%	0.0%	0.27%	0.0%	0.27%	0.0%	0.0%	0.0%	0.84%	0.36%					
33	"16. ""Родина"" (народно-патриотический союз)"""	617	53	3	1	13	27	38	78	9	105	64	22	76	4	9	40	23	18	34					
		5.97%	8.26%	2.29%	0.44%	1.97%	5.79%	6.65%	8.57%	3.40%	7.31%	9.87%	5.99%	5.47%	1.09%	7.2%	7.46%	4.11%	3.78%	6.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	0	1	2	0	2	7	2	8	2	2	7	4	1	4	3	1	2					
		0.47%	0.15%	0.0%	0.44%	0.30%	0.0%	0.35%	0.76%	0.75%	0.55%	0.30%	0.54%	0.50%	1.09%	0.8%	0.74%	0.53%	0.21%	0.36%					
35	"18. ""ЛДПР"""	1613	71	10	25	68	104	67	116	52	232	53	76	251	93	22	97	63	96	117					
		15.62%	11.07%	7.63%	11.01%	10.35%	22.31%	11.73%	12.74%	19.69%	16.16%	8.17%	20.70%	18.07%	25.54%	17.6%	18.09%	11.27%	20.16%	21.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	292	19	3	6	20	15	19	21	8	43	20	8	39	12	4	21	14	10	10					
		2.82%	2.96%	2.29%	2.64%	3.04%	3.21%	3.32%	2.30%	3.03%	2.99%	3.08%	2.17%	2.80%	3.29%	3.2%	3.91%	2.50%	2.10%	1.80%					
37	"20. ""Политическая партия ""Единая Россия"""	3469	230	63	93	172	132	177	315	60	582	177	132	480	85	61	182	199	158	171					
		33.61%	35.88%	48.09%	40.96%	26.17%	28.32%	30.99%	34.61%	22.72%	40.55%	27.31%	35.96%	34.55%	23.35%	48.8%	33.95%	35.59%	33.19%	30.81%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	0	1	0	2	1	3	0	2	1	0	2	0	0	2	1	0	0					
		0.15%	0.15%	0.0%	0.44%	0.0%	0.42%	0.17%	0.32%	0.0%	0.13%	0.15%	0.0%	0.14%	0.0%	0.0%	0.37%	0.17%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	2	0	0	1	0	1	4	0	5	3	0	0	1	0	1	0	2	1					
		0.20%	0.31%	0.0%	0.0%	0.15%	0.0%	0.17%	0.43%	0.0%	0.34%	0.46%	0.0%	0.0%	0.27%	0.0%	0.18%	0.0%	0.42%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	829	82	5	33	55	40	51	84	32	70	76	15	131	21	3	30	26	19	56					
		8.03%	12.79%	3.81%	14.53%	8.37%	8.58%	8.93%	9.23%	12.12%	4.87%	11.72%	4.08%	9.43%	5.76%	2.4%	5.59%	4.65%	3.99%	10.09%					
																									
41	Против всех	324	23	3	9	25	20	16	27	7	36	33	17	41	10	3	15	9	10	20					
		3.13%	3.58%	2.29%	3.96%	3.80%	4.29%	2.80%	2.96%	2.65%	2.50%	5.09%	4.63%	2.95%	2.74%	2.4%	2.79%	1.61%	2.10%	3.60%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
