Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Наурская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0					
		0.02%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	2	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.16%	0.00%	0.09%	0.00%	0.00%	0.05%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	14	1	0	0	1	0	0	1	0	1	0	2	0	0	0	2	0	0	6	0					
		0.05%	0.09%	0.00%	0.00%	0.06%	0.00%	0.00%	0.08%	0.00%	0.09%	0.00%	0.15%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.41%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	7	0	0	0	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.16%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	5	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28010	1119	1101	840	1558	1768	715	1232	1115	1157	1998	1305	1900	2033	2958	1380	1953	1688	1450	740					
		99.59%	99.56%	99.64%	99.88%	99.55%	99.61%	99.86%	99.44%	99.55%	99.48%	99.65%	99.47%	99.58%	99.46%	99.76%	99.28%	99.49%	99.76%	99.38%	100.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	12	1	0	0	2	0	0	1	0	2	0	2	0	0	2	0	2	0	0	0					
		0.04%	0.09%	0.00%	0.00%	0.13%	0.00%	0.00%	0.08%	0.00%	0.17%	0.00%	0.15%	0.00%	0.00%	0.07%	0.00%	0.10%	0.00%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
