Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Казанская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477					
		0.83%	0.22%	0.0%	0.0%	1.06%	0.0%	0.89%	0.0%	0.81%	0.36%	0.33%	0.0%	0.57%	0.0%	0.54%	0.64%	1.48%	0.81%	1.49%	1.77%	1.67%	2.02%	0.0%	0.0%	0.0%	0.44%	1.59%	1.17%	0.38%	1.80%	0.0%	0.0%	0.0%	0.24%	1.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	173	4	2	2	17	4	4	2	6	13	3	3	7	2	3	3	14	8	9	7	15	4	0	4	5	2	1	0	8	1	6	2	2	9	1					
		1.48%	0.91%	1.43%	2.06%	4.54%	2.22%	0.71%	1.55%	1.63%	2.36%	0.99%	1.29%	1.00%	1.22%	1.63%	1.93%	1.48%	1.30%	1.68%	1.38%	1.67%	0.67%	0.0%	1.38%	1.68%	0.88%	0.31%	0.0%	3.06%	0.90%	1.61%	2.43%	2.70%	2.23%	1.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	112	2	1	2	3	1	2	0	5	6	1	1	11	3	2	1	9	11	10	10	10	6	3	0	8	0	0	0	0	0	2	1	0	1	0					
		0.96%	0.45%	0.71%	2.06%	0.80%	0.55%	0.35%	0.0%	1.36%	1.09%	0.33%	0.43%	1.57%	1.84%	1.08%	0.64%	0.95%	1.79%	1.87%	1.97%	1.11%	1.01%	0.77%	0.0%	2.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	1.21%	0.0%	0.24%	0.0%					
22	"5. ""За Русь Святую"""	50	1	0	0	2	0	1	0	0	4	1	2	4	1	2	3	6	5	2	3	3	0	0	2	0	0	0	1	1	0	1	0	1	4	0					
		0.42%	0.22%	0.0%	0.0%	0.53%	0.0%	0.17%	0.0%	0.0%	0.72%	0.33%	0.86%	0.57%	0.61%	1.08%	1.93%	0.63%	0.81%	0.37%	0.59%	0.33%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	1.17%	0.38%	0.0%	0.26%	0.0%	1.35%	0.99%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	0	0	0	0	2	0	2	2	0	2	1	1	0	1	1	0	2	1	4	0	0	1	1	1	2	0	1	0	0	0	0	2	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.54%	0.36%	0.0%	0.86%	0.14%	0.61%	0.0%	0.64%	0.10%	0.0%	0.37%	0.19%	0.44%	0.0%	0.0%	0.34%	0.33%	0.44%	0.63%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	0	1	1	1	0	1	0	0	0	0	1	5	0	0	0	3	6	1	2	7	0	0	1	3	0	0	0	0	0	5	2	0	2	0					
		0.36%	0.0%	0.71%	1.03%	0.26%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.43%	0.71%	0.0%	0.0%	0.0%	0.31%	0.98%	0.18%	0.39%	0.78%	0.0%	0.0%	0.34%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	1.34%	2.43%	0.0%	0.49%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	1	1	1	0	1	0	0	0	2	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.26%	0.55%	0.17%	0.0%	0.27%	0.0%	0.0%	0.0%	0.28%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.43%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	3	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.54%	0.0%	0.31%	0.16%	0.0%	0.19%	0.0%	0.0%	0.0%	0.34%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
27	"10. ""Аграрная партия России"""	555	32	12	2	26	21	41	7	19	18	15	21	73	12	16	0	18	16	14	6	23	9	32	9	15	10	18	2	3	0	29	7	1	26	2					
		4.77%	7.30%	8.63%	2.06%	6.95%	11.66%	7.37%	5.42%	5.19%	3.27%	4.96%	9.09%	10.45%	7.36%	8.69%	0.0%	1.90%	2.61%	2.62%	1.18%	2.57%	1.51%	8.26%	3.12%	5.06%	4.42%	5.75%	2.35%	1.14%	0.0%	7.81%	8.53%	1.35%	6.45%	2.24%					
28	"11. ""Истинные патриоты России"""	14	0	0	0	0	0	0	0	1	0	1	0	1	0	3	0	0	0	1	0	0	2	1	0	0	0	1	2	0	0	1	0	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.33%	0.0%	0.14%	0.0%	1.63%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.33%	0.25%	0.0%	0.0%	0.0%	0.31%	2.35%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	265	21	0	0	7	2	2	1	9	10	12	7	12	2	2	3	23	26	22	11	29	21	6	7	3	1	6	0	1	3	3	2	1	9	1					
		2.27%	4.79%	0.0%	0.0%	1.87%	1.11%	0.35%	0.77%	2.45%	1.82%	3.97%	3.03%	1.71%	1.22%	1.08%	1.93%	2.43%	4.24%	4.11%	2.16%	3.24%	3.53%	1.55%	2.43%	1.01%	0.44%	1.91%	0.0%	0.38%	2.70%	0.80%	2.43%	1.35%	2.23%	1.12%					
30	"13. ""Демократическая партия России"""	34	1	0	1	1	2	1	1	0	3	0	0	3	0	2	1	1	2	0	1	2	2	0	0	1	0	0	2	0	1	2	1	0	2	1					
		0.29%	0.22%	0.0%	1.03%	0.26%	1.11%	0.17%	0.77%	0.0%	0.54%	0.0%	0.0%	0.42%	0.0%	1.08%	0.64%	0.10%	0.32%	0.0%	0.19%	0.22%	0.33%	0.0%	0.0%	0.33%	0.0%	0.0%	2.35%	0.0%	0.90%	0.53%	1.21%	0.0%	0.49%	1.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	0	1	0	3	1	1	0	1	2	1	1	1	0	0	1	0	0	1	2	0	0	0	1	1	1	0	0	0	2	1	0	0	1	0					
		0.19%	0.0%	0.71%	0.0%	0.80%	0.55%	0.17%	0.0%	0.27%	0.36%	0.33%	0.43%	0.14%	0.0%	0.0%	0.64%	0.0%	0.0%	0.18%	0.39%	0.0%	0.0%	0.0%	0.34%	0.33%	0.44%	0.0%	0.0%	0.0%	1.80%	0.26%	0.0%	0.0%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	1	0	1	0	1	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.55%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.16%	0.0%	0.19%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.26%	0.0%	1.35%	0.24%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	370	10	6	1	8	7	21	2	6	8	3	4	32	1	1	2	49	35	27	19	50	17	8	6	9	2	4	0	4	4	7	0	1	10	6					
		3.18%	2.28%	4.31%	1.03%	2.13%	3.88%	3.77%	1.55%	1.63%	1.45%	0.99%	1.73%	4.58%	0.61%	0.54%	1.29%	5.18%	5.71%	5.05%	3.74%	5.59%	2.86%	2.06%	2.08%	3.04%	0.88%	1.27%	0.0%	1.53%	3.60%	1.88%	0.0%	1.35%	2.48%	6.74%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	3	1	2	1	0	2	3	0	2	1	0	1	0	1	0	6	3	4	4	2	5	4	1	2	3	0	0	0	1	0	0	0	1	0					
		0.45%	0.68%	0.71%	2.06%	0.26%	0.0%	0.35%	2.32%	0.0%	0.36%	0.33%	0.0%	0.14%	0.0%	0.54%	0.0%	0.63%	0.49%	0.74%	0.78%	0.22%	0.84%	1.03%	0.34%	0.67%	1.32%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.24%	0.0%					
35	"18. ""ЛДПР"""	2044	91	25	33	63	50	81	14	66	125	36	44	97	21	25	15	175	98	67	123	174	147	66	38	69	58	60	23	34	8	42	2	4	62	8					
		17.57%	20.77%	17.98%	34.02%	16.84%	27.77%	14.56%	10.85%	18.03%	22.76%	11.92%	19.04%	13.89%	12.88%	13.58%	9.67%	18.51%	16.01%	12.54%	24.26%	19.48%	24.74%	17.05%	13.19%	23.31%	25.66%	19.16%	27.05%	13.02%	7.20%	11.32%	2.43%	5.40%	15.38%	8.98%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	194	9	4	0	10	1	9	0	1	5	5	1	8	5	1	3	12	14	9	14	23	15	7	4	2	1	7	1	5	0	8	0	4	3	3					
		1.66%	2.05%	2.87%	0.0%	2.67%	0.55%	1.61%	0.0%	0.27%	0.91%	1.65%	0.43%	1.14%	3.06%	0.54%	1.93%	1.26%	2.28%	1.68%	2.76%	2.57%	2.52%	1.80%	1.38%	0.67%	0.44%	2.23%	1.17%	1.91%	0.0%	2.15%	0.0%	5.40%	0.74%	3.37%					
37	"20. ""Политическая партия ""Единая Россия"""	5214	171	53	32	142	56	275	87	183	279	173	110	262	87	88	110	388	224	227	194	352	250	209	144	138	104	151	38	142	66	161	53	35	194	36					
		44.82%	39.04%	38.12%	32.98%	37.96%	31.11%	49.46%	67.44%	50.0%	50.81%	57.28%	47.61%	37.53%	53.37%	47.82%	70.96%	41.05%	36.60%	42.50%	38.26%	39.41%	42.08%	54.00%	50.0%	46.62%	46.01%	48.24%	44.70%	54.40%	59.45%	43.39%	64.63%	47.29%	48.13%	40.44%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	2	1	2	1	1	1	1	0	0	0	1	0	0	2	0	2	1	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.77%	0.27%	0.0%	0.33%	0.43%	0.0%	0.0%	0.0%	0.0%	0.10%	0.32%	0.18%	0.39%	0.11%	0.16%	0.25%	0.34%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.53%	0.0%	2.70%	0.24%	0.0%					
39	"22. ""Развитие предпринимательства"""	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	4	0	1	2	1	0	1	0	1	0	0	0	2	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.21%	0.49%	0.74%	0.0%	0.11%	0.33%	0.25%	0.0%	0.33%	0.0%	0.31%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1462	73	22	12	57	11	56	7	32	43	24	23	122	16	15	5	159	102	85	67	121	55	38	48	23	30	30	3	27	19	65	2	9	49	12					
		12.56%	16.66%	15.82%	12.37%	15.24%	6.11%	10.07%	5.42%	8.74%	7.83%	7.94%	9.95%	17.47%	9.81%	8.15%	3.22%	16.82%	16.66%	15.91%	13.21%	13.54%	9.25%	9.81%	16.66%	7.77%	13.27%	9.58%	3.52%	10.34%	17.11%	17.52%	2.43%	12.16%	12.15%	13.48%					
																																									
41	Против всех	462	13	5	5	17	12	40	1	14	16	9	3	26	5	10	1	41	28	20	21	33	21	5	3	4	4	21	11	14	2	21	3	7	15	11					
		3.97%	2.96%	3.59%	5.15%	4.54%	6.66%	7.19%	0.77%	3.82%	2.91%	2.98%	1.29%	3.72%	3.06%	5.43%	0.64%	4.33%	4.57%	3.74%	4.14%	3.69%	3.53%	1.29%	1.04%	1.35%	1.76%	6.70%	12.94%	5.36%	1.80%	5.66%	3.65%	9.45%	3.72%	12.35%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
