Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Мантуровская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761					
		25.49%	17.39%	25.49%	29.54%	17.30%	10.89%	33.78%	23.54%	20.77%	36.58%	23.5%	23.78%	28.39%	18.87%	22.49%	33.20%	17.20%	17.28%	16.48%	11.71%	15.89%	25.19%	30.07%	29.51%	28.29%	31.98%	49.41%					
																																	
41	Против всех	257	9	2	14	3	5	2	12	2	13	5	5	10	39	10	9	8	4	24	5	17	4	2	36	2	3	12					
		3.01%	3.55%	0.78%	4.54%	1.15%	4.95%	2.70%	4.09%	2.59%	3.96%	2.5%	3.04%	3.08%	2.89%	3.46%	3.35%	2.59%	1.86%	6.38%	3.90%	7.11%	1.57%	1.50%	2.94%	0.54%	1.21%	2.35%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
